season,episode,title,rating,votes
1,1,Ambush,7.3,7689
1,2,Rising Malevolence,7.3,6768
1,3,Shadow of Malevolence,7.3,6334
1,4,Destroy Malevolence,7.4,6176
1,5,Rookies,7.9,6733
1,6,Downfall of a Droid,6.5,5740
1,7,Duel of the Droids,7.1,5700
1,8,Bombad Jedi,6,5790
1,9,Cloak of Darkness,7.9,5826
1,10,Lair of Grievous,8.1,5981
1,11,Dooku Captured,7.3,5401
1,12,The Gungan General,6.9,5258
1,13,Jedi Crash,7.3,5256
1,14,Defenders of Peace,7.4,5210
1,15,Trespass,7.5,5277
1,16,The Hidden Enemy,7.6,5410
1,17,Blue Shadow Virus,6.6,5000
1,18,Mystery of a Thousand Moons,6.9,4880
1,19,Storm Over Ryloth,7.6,5111
1,20,Innocents of Ryloth,7.9,5259
1,21,Liberty on Ryloth,7.6,4993
1,22,Hostage Crisis,7.8,5101
2,1,Holocron Heist,7.8,5022
2,2,Cargo of Doom,8,4954
2,3,Children of the Force,7.6,4786
2,4,Senate Spy,6.8,4607
2,5,Landing at Point Rain,8.2,5255
2,6,Weapons Factory,7.8,4809
2,7,Legacy of Terror,7.6,4712
2,8,Brain Invaders,8,4844
2,9,Grievous Intrigue,7.8,4537
2,10,The Deserter,8.1,4799
2,11,Lightsaber Lost,7.5,4616
2,12,The Mandalore Plot,8,4889
2,13,Voyage of Temptation,8.1,4852
2,14,Duchess of Mandalore,7.6,4575
2,15,Senate Murders,6.7,4236
2,16,Cat and Mouse,7.5,4797
2,17,Bounty Hunters,7.5,4451
2,18,The Zillo Beast,7.3,4405
2,19,The Zillo Beast Strikes Back,7.6,4437
2,20,Death Trap,7.7,4422
2,21,R2 Come Home,7.5,4315
2,22,Lethal Trackdown,7.9,4386
3,1,Clone Cadets,7.8,5402
3,2,ARC Troopers,8.6,5292
3,3,Supply Lines,6.9,4555
3,4,Sphere of Influence,6.9,4090
3,5,Corruption,6.6,4237
3,6,The Academy,6.9,4196
3,7,Assassin,7.5,4212
3,8,Evil Plans,6.2,4100
3,9,Hunt for Ziro,7,4169
3,10,Heroes on Both Sides,7.5,4264
3,11,Pursuit of Peace,7.1,4117
3,12,Nightsisters,8.6,5114
3,13,Monster,8.7,5127
3,14,Witches of the Mist,8.9,5218
3,15,Overlords,8.9,5811
3,16,Altar of Mortis,8.6,5350
3,17,Ghosts of Mortis,8.9,5785
3,18,The Citadel,8.1,4483
3,19,Counter Attack,8,4335
3,20,Citadel Rescue,8.2,4380
3,21,Padawan Lost,7.6,4176
3,22,Wookiee Hunt,7.9,4232
4,1,Water War,7,4110
4,2,Gungan Attack,7,3994
4,3,Prisoners,7.1,3951
4,4,Shadow Warrior,7.1,3879
4,5,Mercy Mission,6.1,3882
4,6,Nomad Droids,6.2,3858
4,7,Darkness on Umbara,8.5,5232
4,8,The General,8.6,5186
4,9,Plan of Dissent,8.8,5198
4,10,Carnage of Krell,9.4,6602
4,11,Kidnapped,7.6,3994
4,12,Slaves of the Republic,7.8,4054
4,13,Escape from Kadavo,8.1,4091
4,14,A Friend in Need,7.9,4098
4,15,Deception,8.3,4330
4,16,Friends and Enemies,8.3,4249
4,17,The Box,8.7,4729
4,18,Crisis on Naboo,8.3,4213
4,19,Massacre,8.1,4309
4,20,Bounty,8.2,4290
4,21,Brothers,8.2,4568
4,22,Revenge,9.1,5414
5,1,Revival,8.8,5166
5,2,A War on Two Fronts,7.3,3959
5,3,Front Runners,7.3,3879
5,4,The Soft War,7.5,3853
5,5,Tipping Points,7.9,3973
5,6,The Gathering,7.8,4137
5,7,A Test of Strength,7.6,3907
5,8,Bound for Rescue,7.3,3819
5,9,A Necessary Bond,7.9,3924
5,10,Secret Weapons,6.3,3838
5,11,A Sunny Day in the Void,6,3935
5,12,Missing in Action,7.2,3893
5,13,Point of No Return,7,3718
5,14,Eminence,8.8,5160
5,15,Shades of Reason,9.1,5610
5,16,The Lawless,9.7,8612
5,17,Sabotage,8.1,4687
5,18,The Jedi Who Knew Too Much,9.1,5675
5,19,To Catch a Jedi,9.1,5481
5,20,The Wrong Jedi,9.7,9570
6,1,The Unknown,8.2,4429
6,2,Conspiracy,8.2,4361
6,3,Fugitive,8.4,4375
6,4,Orders,9,5253
6,5,An Old Friend,7,3632
6,6,The Rise of Clovis,7.2,3639
6,7,Crisis at the Heart,7.4,3625
6,8,The Disappeared: Part 1,6.4,3573
6,9,The Disappeared: Part 2,6.6,3548
6,10,The Lost One,8.6,4299
6,11,Voices,8.8,4676
6,12,Destiny,8.7,4538
6,13,Sacrifice,9.2,5313
7,1,The Bad Batch,8.2,6367
7,2,A Distant Echo,8.1,5759
7,3,On the Wings of Keeradaks,7.7,5549
7,4,Unfinished Business,8.5,5856
7,5,Gone with a Trace,6.4,5846
7,6,Deal No Deal,6.1,5751
7,7,Dangerous Debt,6,5783
7,8,Together Again,7,5511
7,9,Old Friends Not Forgotten,9.7,15788
7,10,The Phantom Apprentice,9.8,21013
7,11,Shattered,9.8,19196
7,12,Victory and Death,9.9,24451
