season,episode,title,rating,votes
1,1,Smoke Gets in Your Eyes,8.1,6812
1,2,Ladies Room,7.5,5131
1,3,Marriage of Figaro,7.6,4762
1,4,New Amsterdam,7.9,4531
1,5,5G,8.1,4442
1,6,Babylon,7.8,4354
1,7,Red in the Face,8,4167
1,8,The Hobo Code,8.3,4306
1,9,Shoot,8.2,4117
1,10,Long Weekend,8.2,3998
1,11,Indian Summer,8.1,3801
1,12,Nixon vs. Kennedy,9,4674
1,13,The Wheel,9,4868
2,1,For Those Who Think Young,7.6,3540
2,2,Flight 1,7.8,3433
2,3,The Benefactor,7.8,3375
2,4,Three Sundays,8.1,3374
2,5,The New Girl,8.3,3437
2,6,Maidenform,7.9,3271
2,7,The Gold Violin,8.4,3373
2,8,A Night to Remember,8.3,3301
2,9,Six Month Leave,8.5,3375
2,10,The Inheritance,7.9,3156
2,11,The Jet Set,8.3,3482
2,12,The Mountain King,8.5,3373
2,13,Meditations in an Emergency,8.9,3680
3,1,Out of Town,8.1,3243
3,2,Love Among the Ruins,7.7,3027
3,3,My Old Kentucky Home,8,3231
3,4,The Arrangements,8,3022
3,5,The Fog,8,3052
3,6,Guy Walks Into an Advertising Agency,9.1,4107
3,7,Seven Twenty Three,8.4,3120
3,8,Souvenir,7.9,2990
3,9,Wee Small Hours,8.1,2945
3,10,The Color Blue,8.3,3019
3,11,The Gypsy and the Hobo,9.2,4091
3,12,The Grown-Ups,8.9,3477
3,13,Shut the Door. Have a Seat,9.7,6850
4,1,Public Relations,8.5,3278
4,2,Christmas Comes But Once a Year,8.2,2994
4,3,The Good News,8.7,3296
4,4,The Rejected,8.2,2953
4,5,The Chrysanthemum and the Sword,8.6,3090
4,6,Waldorf Stories,8.6,3125
4,7,The Suitcase,9.7,7966
4,8,The Summer Man,8.6,3235
4,9,The Beautiful Girls,8.8,3259
4,10,Hands and Knees,8.7,2984
4,11,Chinese Wall,8.3,2789
4,12,Blowing Smoke,8.8,3046
4,13,Tomorrowland,9,3488
5,1,"A Little Kiss, Part 1",8.5,3327
5,2,"A Little Kiss, Part 2",8.4,3010
5,3,Tea Leaves,7.8,2884
5,4,Mystery Date,8.6,3144
5,5,Signal 30,9,3819
5,6,Far Away Places,9.1,4159
5,7,At the Codfish Ball,8.7,3168
5,8,Lady Lazarus,8.2,2885
5,9,Dark Shadows,8,2728
5,10,Christmas Waltz,8.2,2851
5,11,The Other Woman,9.4,4429
5,12,Commissions and Fees,9.4,4263
5,13,The Phantom,8.6,3153
6,1,"The Doorway, Part 1",7.5,2999
6,2,"The Doorway, Part 2",7.6,2812
6,3,Collaborators,7.8,2747
6,4,To Have and to Hold,8,2707
6,5,The Flood,8.2,2840
6,6,For Immediate Release,8.8,3235
6,7,Man with a Plan,7.9,2714
6,8,The Crash,8.7,3557
6,9,The Better Half,8.3,2785
6,10,A Tale of Two Cities,8.1,2626
6,11,Favors,8.7,2959
6,12,The Quality of Mercy,8.5,2663
6,13,In Care Of,9.1,3417
7,1,Time Zones,7.9,2909
7,2,A Day's Work,8.3,2795
7,3,Field Trip,8.5,2889
7,4,The Monolith,8.5,2760
7,5,The Runaways,8.5,2810
7,6,The Strategy,8.9,3220
7,7,Waterloo,9.5,4564
7,8,Severance,8.1,2890
7,9,New Business,7.8,2744
7,10,The Forecast,8.2,2742
7,11,Time & Life,8.9,2985
7,12,Lost Horizon,9,3222
7,13,The Milk and Honey Route,9.1,3521
7,14,Person to Person,9.3,5808
