season,episode,title,rating,votes
1,1,"To You, in 2000 Years: The Fall of Shiganshina, Part 1",9.2,55781
1,2,"That Day: The Fall of Shiganshina, Part 2",8.5,40629
1,3,"A Dim Light Amid Despair: Humanity's Comeback, Part 1",8.1,38935
1,4,"The Night of the Closing Ceremony: Humanity's Comeback, Part 2",8.6,36913
1,5,"First Battle: The Struggle for Trost, Part 1",9.3,39363
1,6,"The World the Girl Saw: The Struggle for Trost, Part 2",8.9,36984
1,7,"Small Blade: The Struggle for Trost, Part 3",8.9,36069
1,8,"I Can Hear His Heartbeat: The Struggle for Trost, Part 4",9.2,36200
1,9,"Whereabouts of His Left Arm: The Struggle for Trost, Part 5",8.8,33937
1,10,"Response: The Struggle for Trost, Part 6",8.3,33227
1,11,"Idol: The Struggle for Trost, Part 7",8.3,32653
1,12,"Wound: The Struggle for Trost, Part 8",8.3,32285
1,13,"Primal Desire: The Struggle for Trost, Part 9",9,33720
1,14,"Can't Look Into His Eyes Yet: Eve of The Counterattack, Part 1",8.5,32058
1,15,"Special Operations Squad: Eve of the Counterattack, Part 2",8.1,33170
1,16,"What Needs to Be Done Now: Eve of the Counterattack, Part 3",8.2,31710
1,17,"Female Titan: The 57th Expedition Beyond the Walls, Part 1",9.1,33948
1,18,"Forest of Giant Trees: The 57th Expedition Beyond the Walls, Part 2",8.9,32016
1,19,"Bite: The 57th Exterior Scouting Mission, Part 3",8.9,32398
1,20,"Erwin Smith: The 57th Expedition Beyond the Walls, Part 4",9.1,33042
1,21,"Crushing Blow: The 57th Exterior Scouting Mission, Part 5",9.6,41948
1,22,"The Defeated: The 57th Expedition Beyond the Walls, Part 6",9.1,33353
1,23,"Smile: Raid on Stohess District, Part 1",9,33423
1,24,"Mercy: Raid on Stohess District, Part 2",9.2,33200
1,25,"Wall: Raid on Stohess District, Part 3",9.4,37643
2,1,Beast Titan,9.2,34749
2,2,I'm Home,8.5,30173
2,3,Southwestward,8.6,29783
2,4,Soldier,9.1,31801
2,5,Historia,9.1,32239
2,6,Warrior,9.8,74169
2,7,Close Combat,9.6,40199
2,8,The Hunters,8.4,29642
2,9,Opening,8.6,29662
2,10,Children,9,31880
2,11,Charge,9.6,38033
2,12,Scream,9.7,54718
3,1,Smoke Signal,8.8,33583
3,2,Pain,9.2,35959
3,3,Old Story,8.7,30660
3,4,Trust,8.5,30646
3,5,Reply,9,32085
3,6,Sin,9.2,33850
3,7,Wish,9.5,38465
3,8,Outside the Walls of Orvud District,8.9,31402
3,9,Ruler of the Walls,9.3,33037
3,10,Friends,9.2,32705
3,11,Bystander,9.1,33008
3,12,Night of the Battle to Retake the Wall,8.9,32957
3,13,The Town Where Everything Began,9.6,44137
3,14,Thunder Spears,9.6,42645
3,15,Descent,9.6,44112
3,16,Perfect Game,9.8,121928
3,17,Hero,9.8,168428
3,18,Midnight Sun,9.8,97113
3,19,The Basement,9.2,40050
3,20,That Day,9.8,76998
3,21,Attack Titan,9.7,50965
3,22,The Other Side of the Wall,9.5,44876
4,1,The Other Side of the Sea,9.2,54715
4,2,Midnight Train,8.6,48598
4,3,The Door of Hope,9.2,49685
4,4,From One Hand to Another,8.9,48949
4,5,Declaration of War,9.8,105436
4,6,The War Hammer Titan,9.8,105628
4,7,Assault,9.8,132265
4,8,Assassin's Bullet,9.5,57347
4,9,Brave Volunteers,8.9,45882
4,10,A Sound Argument,8.5,41859
4,11,Deceiver,8.8,40309
4,12,Guides,8.9,41336
4,13,Children of the Forest,9.6,51526
4,14,Savagery,9.7,57200
4,15,Sole Salvation,9.5,48244
4,16,Above and Below,9.4,47565
4,17,Judgment,9.1,56969
4,18,Sneak Attack,9.3,52019
4,19,Two Brothers,9.7,98484
4,20,Memories of the Future,9.8,106925
4,21,"From You, 2000 Years Ago",9.8,104402
4,22,Thaw,9,40331
4,23,Sunset,8.5,33303
4,24,Pride,8.5,33695
4,25,Night of the End,8.6,33585
4,26,Traitor,9.2,36672
4,27,Retrospective,9.5,42987
4,28,The Dawn of Humanity,9.6,54585
4,29,The Final Chapters: Special 1,9.5,71237
4,30,The Final Chapters: Special 2,9,91906
