season,episode,title,rating,votes
1,1,A Hard Day's Night,8.3,3642
1,2,The First Cut Is the Deepest,8.1,2529
1,3,"Winning a Battle, Losing the War",8,2339
1,4,No Man's Land,8,2206
1,5,Shake Your Groove Thing,8,2126
1,6,If Tomorrow Never Comes,8.1,2052
1,7,The Self-Destruct Button,8.1,2019
1,8,Save Me,7.9,2001
1,9,Who's Zoomin' Who?,8.6,2244
2,1,Raindrops Keep Falling on My Head,8.3,2018
2,2,Enough Is Enough,8,1861
2,3,Make Me Lose Control,8.6,2030
2,4,"Deny, Deny, Deny",8.3,1906
2,5,Bring the Pain,8.5,1933
2,6,Into You Like a Train,9,2557
2,7,Something to Talk About,8.1,1734
2,8,Let It Be,7.8,1717
2,9,Thanks for the Memories,8.3,1794
2,10,Much Too Much,8,1718
2,11,Owner of a Lonely Heart,8.1,1681
2,12,Grandma Got Run Over by a Reindeer,8.1,1705
2,13,Begin the Begin,8.1,1766
2,14,Tell Me Sweet Little Lies,7.8,1679
2,15,Break on Through,8.3,1761
2,16,It's the End of the World,9.4,3663
2,17,As We Know It,9.4,3558
2,18,Yesterday,8.3,1780
2,19,What Have I Done to Deserve This?,8,1695
2,20,Band-Aid Covers the Bullet Hole,7.9,1638
2,21,Superstition,8.1,1632
2,22,The Name of the Game,8.1,1645
2,23,Blues for Sister Someone,7.9,1662
2,24,Damage Case,8.4,1754
2,25,17 Seconds,9,2219
2,26,Deterioration of the Fight or Flight Response,9,2209
2,27,Losing My Religion,9.3,2911
3,1,Time Has Come Today,8.3,1984
3,2,I Am a Tree,8.1,1570
3,3,Sometimes a Fantasy,8,1584
3,4,What I Am,8.2,1651
3,5,"Oh, the Guilt",8,1491
3,6,Let the Angels Commit,7.9,1641
3,7,Where the Boys Are,7.9,1658
3,8,Staring at the Sun,7.9,1599
3,9,From a Whisper to a Scream,8.6,1814
3,10,Don't Stand So Close to Me,8.1,1523
3,11,Six Days: Part 1,8.2,1715
3,12,Six Days: Part 2,8.6,1799
3,13,Great Expectations,8.2,1538
3,14,Wishin' and Hopin',8.4,1566
3,15,Walk on Water,8.8,1921
3,16,Drowning on Dry Land,9,2095
3,17,Some Kind of Miracle,8.4,2053
3,18,Scars and Souvenirs,8.1,1629
3,19,My Favorite Mistake,8,1505
3,20,Time After Time,8,1489
3,21,Desire,7.9,1493
3,22,"The Other Side of This Life, Part 1",6.8,1785
3,23,"The Other Side of This Life, Part 2",7.1,1651
3,24,Testing 1-2-3,8.3,1505
3,25,Didn't We Almost Have It All?,8.7,2041
4,1,A Change Is Gonna Come,8,1636
4,2,Love/Addiction,7.7,1430
4,3,Let the Truth Sting,7.9,1451
4,4,The Heart of the Matter,7.9,1479
4,5,Haunt You Every Day,7.8,1444
4,6,Kung Fu Fighting,7.8,1380
4,7,Physical Attraction... Chemical Reaction,7.7,1391
