season,episode,title,rating,votes
1,1,Uno,8.4,35367
1,2,Mijo,8.9,33463
1,3,Nacho,8.6,28999
1,4,Hero,8.3,27205
1,5,Alpine Shepherd Boy,8,26990
1,6,Five-O,9.4,37809
1,7,Bingo,8.6,25279
1,8,RICO,8.6,24728
1,9,Pimento,9.4,31355
1,10,Marco,8.6,26092
2,1,Switch,8.2,22909
2,2,Cobbler,8.4,21773
2,3,Amarillo,8.2,21198
2,4,Gloves Off,8.9,22737
2,5,Rebecca,8,22453
2,6,Bali Ha'i,8.4,20737
2,7,Inflatable,8.3,20466
2,8,Fifi,8.3,20218
2,9,Nailed,9.3,23773
2,10,Klick,9,22036
3,1,Mabel,8.1,21373
3,2,Witness,9,21820
3,3,Sunk Costs,8.4,20206
3,4,Sabrosito,8.9,21516
3,5,Chicanery,9.7,43592
3,6,Off Brand,8.4,19891
3,7,Expenses,8.2,19566
3,8,Slip,8.5,19671
3,9,Fall,8.8,19351
3,10,Lantern,9.2,24217
4,1,Smoke,8.2,20435
4,2,Breathe,8.8,19783
4,3,Something Beautiful,8.4,19234
4,4,Talk,8.2,19267
4,5,Quite a Ride,8.4,19480
4,6,Piñata,8.5,19141
4,7,Something Stupid,8.3,19079
4,8,Coushatta,8.8,19653
4,9,Wiedersehen,9.1,20363
4,10,Winner,9.6,30602
5,1,Magic Man,8.7,22269
5,2,50% Off,8.7,21414
5,3,The Guy for This,9,21704
5,4,Namaste,8.5,20506
5,5,Dedicado a Max,8.5,20718
5,6,Wexler v. Goodman,9.3,24940
5,7,JMM,9.1,23008
5,8,Bagman,9.7,40067
5,9,Bad Choice Road,9.7,38160
5,10,Something Unforgivable,9.4,29713
6,1,Wine and Roses,8.8,29430
6,2,Carrot and Stick,9.1,29640
6,3,Rock and Hard Place,9.7,49955
6,4,Hit and Run,8.6,26613
6,5,Black and Blue,8.1,26038
6,6,Axe and Grind,8.2,25429
6,7,Plan and Execution,9.9,87914
6,8,Point and Shoot,9.8,57728
6,9,Fun and Games,9.4,36839
6,10,Nippy,8.5,34685
6,11,Breaking Bad,9,36468
6,12,Waterworks,9.4,39330
6,13,Saul Gone,9.8,80375
