season,episode,title,rating,votes
1,1,Kassa,7.4,24220
1,2,That Would Be Me,7.3,21906
1,3,Reckoning,8.6,23797
1,4,Aldhani,7.8,20428
1,5,The Axe Forgets,7.6,19602
1,6,The Eye,9.1,26089
1,7,Announcement,8.1,19274
1,8,Narkina 5,8.2,19361
1,9,Nobody's Listening!,8.6,19825
1,10,One Way Out,9.5,29742
1,11,Daughter of Ferrix,8.4,18722
1,12,Rix Road,9.2,23409
2,1,One Year Later,7.8,18092
2,2,Sagrona Teema,7.4,17119
2,3,Harvest,8.5,18861
2,4,Ever Been to Ghorman?,7.7,15513
2,5,I Have Friends Everywhere,8.1,15572
2,6,What a Festive Evening,8.6,17127
2,7,Messenger,8.2,16725
2,8,Who Are You?,9.7,31693
2,9,Welcome to the Rebellion,9.6,27558
2,10,Make It Stop,9.5,22246
2,11,Who Else Knows?,9.3,20318
2,12,"Jedha, Kyber, Erso",9.4,21699
