season,episode,title,rating,votes
1,1,Chapter One: Make Your Mark,8.1,7726
1,2,Chapter Two: Use It,7.6,6553
1,3,Chapter Three: Make the Unsafe Choice,7.8,6133
1,4,Chapter Four: Commit... to YOU,7.6,5868
1,5,Chapter Five: Do Your Job,8.2,5903
1,6,"Chapter Six: Listen with Your Ears, React with Your Face",8.3,5949
1,7,"Chapter Seven: Loud, Fast, and Keep Going",9.3,8126
1,8,Chapter Eight: Know Your Truth,8.9,6867
2,1,"The Show Must Go On, Probably?",8.2,5666
2,2,The Power of No,7.8,5350
2,3,Past = Present x Future Over Yesterday,8.4,5503
2,4,What?!,9.1,6536
2,5,ronny/lily,9.7,18017
2,6,The Truth Has a Ring to It,8.4,5263
2,7,The Audition,9,5911
2,8,berkman > block,9.3,7247
3,1,forgiving jeff,8.4,5569
3,2,limonada,8.6,5378
3,3,ben mendelsohn,7.7,4748
3,4,all the sauces,8.6,5027
3,5,crazytimesh*tshow,8.4,4839
3,6,710N,9.4,7087
3,7,candy asses,8.6,4955
3,8,starting now,9.5,8040
4,1,yikes,8.2,5115
4,2,bestest place on the earth,8.3,4924
4,3,you're charming,9,5713
4,4,it takes a psycho,9.1,6194
4,5,tricky legacies,7.4,5714
4,6,the wizard,8.2,4910
4,7,a nice meal,8.6,4993
4,8,wow,8.8,8587
