season,episode,title,rating,votes
1,1,Wolferton Splash,8.2,7785
1,2,Hyde Park Corner,8.9,7823
1,3,Windsor,8.1,6154
1,4,Act of God,8.6,6338
1,5,Smoke and Mirrors,8.5,5943
1,6,Gelignite,8,5463
1,7,Scientia Potentia Est,8.7,5836
1,8,Pride & Joy,8.3,5378
1,9,Assassins,9,6654
1,10,Gloriana,8.5,5346
2,1,Misadventure,8.1,4988
2,2,A Company of Men,8.1,4827
2,3,Lisbon,8.3,4748
2,4,Beryl,8.5,5415
2,5,Marionettes,8.9,5438
2,6,Vergangenheit,9.1,5901
2,7,Matrimonium,8.1,4721
2,8,Dear Mrs. Kennedy,9.1,6221
2,9,Paterfamilias,8.7,5554
2,10,Mystery Man,8.3,4646
3,1,Olding,7.9,5502
3,2,Margaretology,8.4,5229
3,3,Aberfan,9.3,7874
3,4,Bubbikins,8.6,5478
3,5,Coup,8,4742
3,6,Tywysog Cymru,9.1,6553
3,7,Moondust,8.1,5408
3,8,Dangling Man,8.1,4443
3,9,Imbroglio,8,4106
3,10,Cri de Coeur,8.2,4313
4,1,Gold Stick,8.4,4879
4,2,The Balmoral Test,8.6,4833
4,3,Fairytale,8.7,4762
4,4,Favourites,8.2,4361
4,5,Fagan,8.5,4703
4,6,Terra Nullius,8.8,4735
4,7,The Hereditary Principle,8.2,4269
4,8,48:1,8.5,4161
4,9,Avalanche,8.2,3896
4,10,War,8.7,4271
5,1,Queen Victoria Syndrome,7.4,4149
5,2,The System,7.6,3572
5,3,Mou Mou,8.4,4516
5,4,Annus Horribilis,7.9,3511
5,5,The Way Ahead,7.6,3277
5,6,Ipatiev House,7.9,3422
5,7,No Woman's Land,7.5,3042
5,8,Gunpowder,8.2,3204
5,9,Couple 31,7.8,3000
5,10,Decommissioned,7.3,3014
6,1,Persona Non Grata,7.8,3101
6,2,Two Photographs,7.8,2899
6,3,Dis-Moi Oui,8.1,3254
6,4,Aftermath,8.2,3473
6,5,Willsmania,7.6,2756
6,6,Ruritania,7.4,2591
6,7,Alma Mater,7.4,2548
6,8,Ritz,8.6,3446
6,9,Hope Street,8,2423
6,10,"Sleep, Dearie Sleep",9,4053
