season,episode,title,rating,votes
1,1,The Original,8.8,24889
1,2,Chestnut,8.5,18928
1,3,The Stray,8.2,17322
1,4,Dissonance Theory,8.6,17251
1,5,Contrapasso,8.6,16469
1,6,The Adversary,8.8,16663
1,7,Trompe L'Oeil,9.4,22249
1,8,Trace Decay,8.7,15740
1,9,The Well-Tempered Clavier,9.3,20405
1,10,The Bicameral Mind,9.7,33146
2,1,Journey into Night,8.1,14098
2,2,Reunion,8,12110
2,3,Virtù e Fortuna,7.9,11358
2,4,The Riddle of the Sphinx,8.9,14719
2,5,Akane no Mai,7.8,12344
2,6,Phase Space,8,10648
2,7,Les Écorchés,8.5,11684
2,8,Kiksuya,9.2,19355
2,9,Vanishing Point,8.7,11647
2,10,The Passenger,8.7,13156
3,1,Parce Domine,8.2,11977
3,2,The Winter Line,8.1,9804
3,3,The Absence of Field,8.1,9277
3,4,The Mother of Exiles,8.7,10594
3,5,Genre,7.9,10019
3,6,Decoherence,8.2,8812
3,7,Passed Pawn,7.8,8343
3,8,Crisis Theory,7.2,10174
4,1,The Auguries,7.2,5737
4,2,Well Enough Alone,7.6,4845
4,3,Années Folles,8.1,4995
4,4,Generation Loss,8.7,6222
4,5,Zhuangzi,8.5,5316
4,6,Fidelity,8.1,4579
4,7,Metanoia,8.1,4601
4,8,"Que Será, Será",6.9,5338
