season,episode,title,rating,votes
1,1,Magic Xylophone,7.7,1157
1,2,Hospital,7.8,967
1,3,Keepy Uppy,8.2,947
1,4,Daddy Robot,7.9,860
1,5,Shadowlands,8.3,923
1,6,The Weekend,8.1,823
1,7,BBQ,8.2,840
1,8,Fruitbat,8,828
1,9,Horsey Ride,7.4,727
1,10,Hotel,7.6,711
1,11,Bike,9.1,1026
1,12,Bob Bilby,8.2,730
1,13,Spy Game,7.4,662
1,14,Takeaway,8.8,924
1,15,Butterflies,7.9,670
1,16,Yoga Ball,8.2,690
1,17,Calypso,7.8,693
1,18,The Doctor,7.9,617
1,19,The Claw,8.4,669
1,20,Markets,7.9,626
1,21,Blue Mountains,7.5,627
1,22,The Pool,8.7,768
1,23,Shops,7.4,598
1,24,Wagon Ride,8.3,613
1,25,Taxi,8.2,605
1,26,The Beach,8.7,747
1,27,Pirates,8,579
1,28,Grannies,8.6,793
1,29,The Creek,8.9,814
1,30,Fairies,7.9,608
1,31,Work,7.6,535
1,32,Bumpy and the Wise Old Wolfhound,9.2,854
1,33,Trampoline,7.8,535
1,34,The Dump,8.4,574
1,35,Zoo,7.8,529
1,36,Backpackers,7.7,524
1,37,The Adventure,7.5,498
1,38,Copycat,8.7,660
1,39,The Sleepover,8.5,626
1,40,Early Baby,7.8,541
1,41,Mums and Dads,7.5,510
1,42,Hide and Seek,7.7,493
1,43,Camping,9.6,1857
1,44,Mount Mumandad,7.9,512
1,45,Kids,7.8,501
1,46,Chickenrat,7.4,502
1,47,Neighbours,7.7,481
1,48,Teasing,8.3,535
1,49,Asparagus,8,536
1,50,Shaun,7.6,483
1,51,Daddy Putdown,8.2,442
1,52,Verandah Santa,8.3,468
2,1,Dance Mode,8.9,828
2,2,Hammerbarn,8.6,655
2,3,Featherwand,8.1,532
2,4,Squash,8.3,565
2,5,Hairdressers,7.7,496
2,6,Stumpfest,8.4,595
2,7,Favourite Thing,8,497
2,8,Daddy Dropoff,8.6,600
2,9,Bingo,9,955
2,10,Rug Island,8.8,723
2,11,Charades,7.5,508
2,12,Sticky Gecko,8.2,540
2,13,Dad Baby,8.7,543
2,14,Mum School,7.9,470
2,15,Trains,7.7,454
2,16,Army,8.7,710
2,17,Fancy Restaurant,8.3,503
2,18,Piggyback,8,456
2,19,The Show,9,702
2,20,Tickle Crabs,7.4,461
2,21,Escape,8.8,618
2,22,Bus,8.3,517
2,23,Queens,7.5,443
2,24,Flat Pack,9.2,962
2,25,Helicopter,7.5,452
2,26,Sleepytime,9.7,10608
2,27,Grandad,9.2,819
2,28,Seesaw,8.5,527
2,29,Movies,8,537
2,30,Library,7.6,475
2,31,Barky Boats,8.3,522
2,32,Burger Shop,7.6,429
2,33,Circus,7.2,463
2,34,Swim School,7.7,480
2,35,Cafe,8.9,616
2,36,Postman,8,440
2,37,The Quiet Game,8.8,590
2,38,Mr Monkeyjocks,8.2,477
2,39,Double Babysitter,8.8,652
2,40,Bad Mood,7.7,462
2,41,Octopus,8.3,504
2,42,Bin Night,8.7,590
2,43,Muffin Cone,8.4,510
2,44,Duck Cake,8.8,566
2,45,Handstand,8.9,572
2,46,Road Trip,8.2,464
2,47,Ice Cream,8.1,500
2,48,Dunny,7.7,453
2,49,Typewriter,7.4,436
2,50,Baby Race,9.5,2502
2,51,Christmas Swim,8.6,485
2,52,Easter,8.6,444
3,1,Perfect,8.7,582
3,2,Bedroom,9.1,695
3,3,Obstacle Course,8.3,553
3,4,Promises,8.3,497
3,5,Omelette,8.4,556
3,6,Born Yesterday,8.4,554
3,7,Mini Bluey,8.8,674
3,8,Unicorse,8.5,660
3,9,Curry Quest,9,648
3,10,Magic,7.5,511
3,11,Chest,8.4,532
3,12,Sheep Dog,8.2,488
3,13,Housework,8.2,483
3,14,Pass The Parcel,9.1,790
3,15,Explorers,8.3,471
3,16,Phones,8.1,454
3,17,Pavlova,8.5,536
3,18,Rain,9.5,1342
3,19,Pizza Girls,8.1,483
3,20,Driving,7.8,422
3,21,Tina,7.1,497
3,22,Whale Watching,8.3,490
3,23,Family Meeting,8,473
3,24,Faceytalk,9,754
3,25,Ragdoll,8.3,471
3,26,Fairytale,9.4,1023
3,27,Musical Statues,8,466
3,28,Stories,7.8,477
3,29,Puppets,8.4,516
3,30,Turtleboy,9.1,676
3,31,Onesies,9.4,1131
3,32,Tradies,8.8,593
3,33,Granny Mobile,9.2,784
3,34,Space,8.7,617
3,35,Smoochy Kiss,8.3,477
3,36,Dirt,8.2,499
3,37,The Decider,8.6,578
3,38,Cubby,8.1,435
3,39,Exercise,7.9,422
3,40,Relax,8.7,485
3,41,Stickbird,9,561
3,42,Show and Tell,8,395
3,43,Dragon,9.3,823
3,44,Wild Girls,7.1,449
3,45,TV Shop,8.6,504
3,46,Slide,8.6,469
3,47,Cricket,9.6,2845
3,48,Ghostbasket,8.1,416
3,49,The Sign,9.7,5741
3,50,Surprise!,8.7,507
4,1,Bakers,7.7,92
