season,episode,title,rating,votes
1,1,"To You, in 2000 Years: The Fall of Shiganshina, Part 1",9.2,53027
1,2,"That Day: The Fall of Shiganshina, Part 2",8.5,38824
1,3,"A Dim Light Amid Despair: Humanity's Comeback, Part 1",8.1,37171
1,4,"The Night of the Closing Ceremony: Humanity's Comeback, Part 2",8.6,35250
1,5,"First Battle: The Struggle for Trost, Part 1",9.3,37533
1,6,"The World the Girl Saw: The Struggle for Trost, Part 2",8.9,35322
1,7,"Small Blade: The Struggle for Trost, Part 3",8.9,34444
1,8,"I Can Hear His Heartbeat: The Struggle for Trost, Part 4",9.2,34554
1,9,"Whereabouts of His Left Arm: The Struggle for Trost, Part 5",8.8,32397
1,10,"Response: The Struggle for Trost, Part 6",8.3,31733
1,11,"Idol: The Struggle for Trost, Part 7",8.3,31191
1,12,"Wound: The Struggle for Trost, Part 8",8.3,30835
1,13,"Primal Desire: The Struggle for Trost, Part 9",8.9,32201
1,14,"Can't Look Into His Eyes Yet: Eve of The Counterattack, Part 1",8.5,30629
1,15,"Special Operations Squad: Eve of the Counterattack, Part 2",8.1,31518
1,16,"What Needs to Be Done Now: Eve of the Counterattack, Part 3",8.2,30313
1,17,"Female Titan: The 57th Expedition Beyond the Walls, Part 1",9.1,32461
1,18,"Forest of Giant Trees: The 57th Expedition Beyond the Walls, Part 2",8.9,30594
1,19,"Bite: The 57th Exterior Scouting Mission, Part 3",8.9,30980
1,20,"Erwin Smith: The 57th Expedition Beyond the Walls, Part 4",9.1,31597
1,21,"Crushing Blow: The 57th Exterior Scouting Mission, Part 5",9.6,39987
1,22,"The Defeated: The 57th Expedition Beyond the Walls, Part 6",9.1,31913
1,23,"Smile: Raid on Stohess District, Part 1",9,31827
1,24,"Mercy: Raid on Stohess District, Part 2",9.2,31765
1,25,"Wall: Raid on Stohess District, Part 3",9.4,36083
2,1,Beast Titan,9.2,33191
2,2,I'm Home,8.5,28885
2,3,Southwestward,8.6,28484
2,4,Soldier,9.1,30436
2,5,Historia,9.1,30892
2,6,Warrior,9.8,71562
2,7,Close Combat,9.6,38309
2,8,The Hunters,8.4,28343
2,9,Opening,8.6,28370
2,10,Children,9,30341
2,11,Charge,9.6,36172
2,12,Scream,9.7,52689
3,1,Smoke Signal,8.8,32194
3,2,Pain,9.2,34544
3,3,Old Story,8.7,29371
3,4,Trust,8.5,29372
3,5,Reply,9,30575
3,6,Sin,9.2,32479
3,7,Wish,9.5,37005
3,8,Outside the Walls of Orvud District,8.9,30102
3,9,Ruler of the Walls,9.3,31697
3,10,Friends,9.2,31358
3,11,Bystander,9.1,31659
3,12,Night of the Battle to Retake the Wall,8.9,31616
3,13,The Town Where Everything Began,9.6,42263
3,14,Thunder Spears,9.6,40774
3,15,Descent,9.6,42229
3,16,Perfect Game,9.8,119115
3,17,Hero,9.8,165554
3,18,Midnight Sun,9.8,94415
3,19,The Basement,9.2,38511
3,20,That Day,9.8,74571
3,21,Attack Titan,9.7,48834
3,22,The Other Side of the Wall,9.5,43151
4,1,The Other Side of the Sea,9.2,53161
4,2,Midnight Train,8.6,47262
4,3,The Door of Hope,9.2,48289
4,4,From One Hand to Another,8.9,47557
4,5,Declaration of War,9.8,102809
4,6,The War Hammer Titan,9.8,103120
4,7,Assault,9.8,129777
4,8,Assassin's Bullet,9.5,55745
4,9,Brave Volunteers,8.9,44485
4,10,A Sound Argument,8.5,40518
4,11,Deceiver,8.8,38967
4,12,Guides,8.9,39972
4,13,Children of the Forest,9.5,49756
4,14,Savagery,9.7,55233
4,15,Sole Salvation,9.5,46763
4,16,Above and Below,9.4,46098
4,17,Judgment,9.1,55567
4,18,Sneak Attack,9.3,50558
4,19,Two Brothers,9.7,96332
4,20,Memories of the Future,9.8,104064
4,21,"From You, 2000 Years Ago",9.8,101714
4,22,Thaw,9,38722
4,23,Sunset,8.5,31957
4,24,Pride,8.5,32351
4,25,Night of the End,8.6,32216
4,26,Traitor,9.2,35193
4,27,Retrospective,9.5,41383
4,28,The Dawn of Humanity,9.6,52554
4,29,The Final Chapters: Special 1,9.5,69167
4,30,The Final Chapters: Special 2,9,89481
