season,episode,title,rating,votes
1,1,The Red Serpent,7.6,5830
1,2,Sacramentum Gladiatorum,7.9,4467
1,3,Legends,8,4180
1,4,The Thing in the Pit,8.3,4152
1,5,Shadow Games,8.9,4642
1,6,Delicate Things,8.5,4066
1,7,Great and Unfortunate Things,8.2,3774
1,8,Mark of the Brotherhood,8.2,3765
1,9,Whore,8.7,4108
1,10,Party Favors,9,4393
1,11,Old Wounds,8.6,3885
1,12,Revelations,9,4144
1,13,Kill Them All,9.6,7946
2,1,Fugitivus,8,3977
2,2,A Place in This World,8,3157
2,3,The Greater Good,8.2,3119
2,4,Empty Hands,8,3006
2,5,Libertus,9.2,4372
2,6,Chosen Path,8,2940
2,7,Sacramentum,8.5,3123
2,8,Balance,8.3,2925
2,9,Monsters,8.8,3329
2,10,Wrath of the Gods,9.3,4962
3,1,Enemies of Rome,8.5,3794
3,2,Wolves at the Gate,8.4,3090
3,3,Men of Honor,8.2,2954
3,4,Decimation,8.4,2975
3,5,Blood Brothers,8.8,3198
3,6,Spoils of War,8.6,3016
3,7,Mors Indecepta,8.4,2910
3,8,Separate Paths,8.9,3570
3,9,The Dead and the Dying,9.1,3704
3,10,Victory,9.7,9042
