season,episode,title,rating,votes
1,1,The Target,7.8,10810
1,2,The Detail,8.1,8714
1,3,The Buys,8.1,8143
1,4,Old Cases,8.2,7855
1,5,The Pager,8.2,7521
1,6,The Wire,8.5,7683
1,7,One Arrest,8.4,7216
1,8,Lessons,8.5,7205
1,9,Game Day,8.7,7482
1,10,The Cost,9.2,8601
1,11,The Hunt,8.8,7406
1,12,Cleaning Up,9.1,8082
1,13,Sentencing,9,7860
2,1,Ebb Tide,7.7,6812
2,2,Collateral Damage,8,6303
2,3,Hot Shots,8,6114
2,4,Hard Cases,8,6015
2,5,Undertow,8.1,5891
2,6,All Prologue,8.8,6741
2,7,Backwash,8.2,5804
2,8,Duck and Cover,8.3,5861
2,9,Stray Rounds,8.5,5912
2,10,Storm Warnings,9,6668
2,11,Bad Dreams,9.2,7283
2,12,Port in a Storm,9,6757
3,1,Time After Time,7.9,5838
3,2,All Due Respect,8.3,5610
3,3,Dead Soldiers,8.3,5583
3,4,Amsterdam,8.3,5548
3,5,Straight and True,8.5,5530
3,6,Homecoming,8.6,5584
3,7,Back Burners,8.5,5420
3,8,Moral Midgetry,8.9,6135
3,9,Slapstick,8.7,5616
3,10,Reformation,8.7,5586
3,11,Middle Ground,9.6,10099
3,12,Mission Accomplished,9.3,6987
4,1,Boys of Summer,8.3,5613
4,2,Soft Eyes,8.4,5305
4,3,Home Rooms,8.6,5373
4,4,Refugees,8.3,5185
4,5,Alliances,8.4,5171
4,6,Margin of Error,8.7,5409
4,7,Unto Others,8.4,5099
4,8,Corner Boys,8.5,5174
4,9,Know Your Place,8.5,5103
4,10,Misgivings,8.8,5491
4,11,A New Day,8.9,5625
4,12,That's Got His Own,9.3,6612
4,13,Final Grades,9.6,8679
5,1,More with Less,8,5117
5,2,Unconfirmed Reports,8.1,4911
5,3,Not for Attribution,8.5,5011
5,4,Transitions,8.8,5238
5,5,React Quotes,8.5,4978
5,6,The Dickensian Aspect,8.3,4824
5,7,Took,8.4,4919
5,8,Clarifications,8.9,5772
5,9,Late Editions,9.4,6391
5,10,-30-,9.6,9228
