season,episode,title,rating,votes
1,1,The Original,8.8,24951
1,2,Chestnut,8.5,18968
1,3,The Stray,8.2,17358
1,4,Dissonance Theory,8.6,17291
1,5,Contrapasso,8.6,16499
1,6,The Adversary,8.8,16697
1,7,Trompe L'Oeil,9.4,22295
1,8,Trace Decay,8.7,15768
1,9,The Well-Tempered Clavier,9.3,20446
1,10,The Bicameral Mind,9.7,33299
2,1,Journey into Night,8.1,14132
2,2,Reunion,8,12138
2,3,Virtù e Fortuna,7.9,11384
2,4,The Riddle of the Sphinx,8.9,14748
2,5,Akane no Mai,7.8,12377
2,6,Phase Space,8,10675
2,7,Les Écorchés,8.5,11715
2,8,Kiksuya,9.2,19391
2,9,Vanishing Point,8.7,11675
2,10,The Passenger,8.7,13185
3,1,Parce Domine,8.2,11995
3,2,The Winter Line,8.1,9821
3,3,The Absence of Field,8.1,9296
3,4,The Mother of Exiles,8.7,10614
3,5,Genre,7.9,10041
3,6,Decoherence,8.2,8834
3,7,Passed Pawn,7.8,8366
3,8,Crisis Theory,7.2,10195
4,1,The Auguries,7.2,5756
4,2,Well Enough Alone,7.6,4861
4,3,Années Folles,8.1,5013
4,4,Generation Loss,8.7,6234
4,5,Zhuangzi,8.5,5328
4,6,Fidelity,8.1,4593
4,7,Metanoia,8.1,4613
4,8,"Que Será, Será",6.9,5356
