season,episode,title,rating,votes
1,1,Simpsons Roasting on an Open Fire,8.1,10437
1,2,Bart the Genius,7.6,7265
1,3,Homer's Odyssey,7.3,6477
1,4,There's No Disgrace Like Home,7.6,6275
1,5,Bart the General,7.9,6480
1,6,Moaning Lisa,7.6,6188
1,7,The Call of the Simpsons,7.7,5882
1,8,The Telltale Head,7.6,5685
1,9,Life on the Fast Lane,7.4,5645
1,10,Homer's Night Out,7.3,5468
1,11,The Crepes of Wrath,7.7,5504
1,12,Krusty Gets Busted,8.3,5990
1,13,Some Enchanted Evening,7.7,5671
2,1,Bart Gets an F,8.3,6073
2,2,Simpson and Delilah,8.2,5838
2,3,Treehouse of Horror,8.2,6360
2,4,Two Cars in Every Garage and Three Eyes on Every Fish,8,5209
2,5,Dancin' Homer,7.3,5012
2,6,Dead Putting Society,7.9,4894
2,7,Bart vs. Thanksgiving,7.6,4848
2,8,Bart the Daredevil,8.3,5176
2,9,Itchy & Scratchy & Marge,8,5079
2,10,Bart Gets Hit by a Car,7.7,4713
2,11,"One Fish, Two Fish, Blowfish, Blue Fish",8.8,5999
2,12,The Way We Was,8.3,4945
2,13,Homer vs. Lisa and the 8th Commandment,8,4620
2,14,Principal Charming,7.4,4441
2,15,"Oh Brother, Where Art Thou?",8.3,4886
2,16,Bart's Dog Gets an F,7.4,4358
2,17,Old Money,7.6,4345
2,18,Brush with Greatness,7.9,4378
2,19,Lisa's Substitute,8.6,5658
2,20,The War of the Simpsons,7.7,4271
2,21,Three Men and a Comic Book,8.2,4773
2,22,Blood Feud,7.8,4199
3,1,Stark Raving Dad,8.6,5546
3,2,Mr. Lisa Goes to Washington,7.7,4505
3,3,When Flanders Failed,8.2,4676
3,4,Bart the Murderer,8.6,5199
3,5,Homer Defined,8.3,4885
3,6,"Like Father, Like Clown",7.5,4328
3,7,Treehouse of Horror II,8.2,4921
3,8,Lisa's Pony,7.8,4255
3,9,Saturdays of Thunder,7.8,4206
3,10,Flaming Moe's,8.8,5412
3,11,Burns Verkaufen der Kraftwerk,8.2,4322
3,12,I Married Marge,8.3,4243
3,13,Radio Bart,8.5,4563
3,14,Lisa the Greek,8,4054
3,15,Homer Alone,8,4052
3,16,Bart the Lover,8.3,4516
3,17,Homer at the Bat,8.7,5298
3,18,Separate Vocations,8.2,4070
3,19,Dog of Death,7.7,3878
3,20,Colonel Homer,8,4236
3,21,Black Widower,8.3,4226
3,22,The Otto Show,7.6,3949
3,23,Bart's Friend Falls in Love,7.7,3939
3,24,"Brother, Can You Spare Two Dimes?",8.2,4078
4,1,Kamp Krusty,8.5,4843
4,2,A Streetcar Named Marge,8.1,4401
4,3,Homer the Heretic,8.9,5749
4,4,Lisa the Beauty Queen,7.7,3996
4,5,Treehouse of Horror III,8.4,4734
4,6,Itchy & Scratchy: The Movie,8.2,4261
4,7,Marge Gets a Job,7.7,3883
4,8,New Kid on the Block,8.2,4231
4,9,Mr. Plow,8.8,5244
4,10,Lisa's First Word,8.7,4527
4,11,Homer's Triple Bypass,8.6,4658
4,12,Marge vs. the Monorail,9.1,6586
4,13,Selma's Choice,8,3926
4,14,Brother from the Same Planet,8.1,3929
4,15,I Love Lisa,8.4,4315
4,16,Duffless,8.3,4040
4,17,Last Exit to Springfield,9,5949
4,18,So It's Come to This: A Simpsons Clip Show,6.9,3640
4,19,The Front,8,3739
4,20,Whacking Day,8.1,3976
4,21,Marge in Chains,7.7,3683
4,22,Krusty Gets Kancelled,8.1,4005
5,1,Homer's Barbershop Quartet,8.5,4785
5,2,Cape Feare,9.2,6696
5,3,Homer Goes to College,8.6,4739
5,4,Rosebud,8.8,4845
5,5,Treehouse of Horror IV,8.8,5011
5,6,Marge on the Lam,8,3896
5,7,Bart's Inner Child,7.6,3665
5,8,Boy Scoutz 'n the Hood,8.6,4389
5,9,The Last Temptation of Homer,8.5,4305
5,10,"$pringfield (Or, How I Learned to Stop Worrying and Love Legalized Gambling)",8.6,4282
5,11,Homer the Vigilante,8.2,3934
5,12,Bart Gets Famous,8.1,3817
5,13,Homer and Apu,8.2,3859
5,14,Lisa vs. Malibu Stacy,8.1,4019
5,15,Deep Space Homer,8.8,4887
5,16,Homer Loves Flanders,8.6,4166
5,17,Bart Gets an Elephant,7.8,3678
5,18,Burns' Heir,8.3,3852
5,19,Sweet Seymour Skinner's Baadasssss Song,8.3,3930
5,20,The Boy Who Knew Too Much,8.3,3684
5,21,Lady Bouvier's Lover,7.5,3354
5,22,Secrets of a Successful Marriage,8,3523
6,1,Bart of Darkness,8.7,4509
6,2,Lisa's Rival,8.1,3854
6,3,Another Simpsons Clip Show,5.7,3435
6,4,Itchy & Scratchy Land,8.6,4264
6,5,Sideshow Bob Roberts,8.2,3750
6,6,Treehouse of Horror V,9.2,6083
6,7,Bart's Girlfriend,8.1,3790
6,8,Lisa on Ice,8.6,4099
6,9,Homer Badman,9,5291
6,10,Grampa vs. Sexual Inadequacy,8.1,3498
6,11,Fear of Flying,7.7,3594
6,12,Homer the Great,9,5023
6,13,And Maggie Makes Three,8.9,4735
6,14,Bart's Comet,8.7,4027
6,15,Homie the Clown,8.6,4033
6,16,Bart vs. Australia,8.5,4217
6,17,Homer vs. Patty and Selma,7.8,3353
6,18,A Star Is Burns,8.6,4033
6,19,Lisa's Wedding,8.4,3866
6,20,Two Dozen and One Greyhounds,8.1,3474
6,21,The PTA Disbands,8,3414
6,22,'Round Springfield,8.1,3690
6,23,The Springfield Connection,8.2,3477
6,24,Lemon of Troy,8.7,4229
6,25,Who Shot Mr. Burns? Part One,9.2,5414
7,1,Who Shot Mr. Burns? Part Two,9,4937
7,2,Radioactive Man,8.3,3740
7,3,Home Sweet Home-Dum-Diddly Doodily,8.4,3657
7,4,Bart Sells His Soul,8.8,4657
7,5,Lisa the Vegetarian,8.5,4257
7,6,Treehouse of Horror VI,8.7,4407
7,7,King Size Homer,9,5166
7,8,Mother Simpson,8.7,4129
7,9,Sideshow Bob's Last Gleaming,7.9,3374
7,10,The Simpsons 138th Episode Spectacular!,7.3,3260
7,11,Marge Be Not Proud,8.5,4231
7,12,Team Homer,8.3,3446
7,13,Two Bad Neighbors,8.5,4027
7,14,Scenes from the Class Struggle in Springfield,7.7,3181
7,15,Bart the Fink,7.6,3133
7,16,Lisa the Iconoclast,8.1,3388
7,17,Homer the Smithers,8.8,4400
7,18,The Day the Violence Died,8,3341
7,19,A Fish Called Selma,8.2,3692
7,20,Bart on the Road,8.6,4003
7,21,22 Short Films About Springfield,9,4758
7,22,Raging Abe Simpson and His Grumbling Grandson in 'The Curse of the Flying Hellfish',8.5,3600
7,23,Much Apu About Nothing,8.1,3240
7,24,Homerpalooza,7.9,3336
7,25,"Summer of 4'2""",8.5,3675
8,1,Treehouse of Horror VII,8.5,4092
8,2,You Only Move Twice,9.2,7141
8,3,The Homer They Fall,8.1,3523
8,4,"Burns, Baby Burns",7.6,3389
8,5,Bart After Dark,8.3,3615
8,6,A Milhouse Divided,8.1,3385
8,7,Lisa's Date with Density,7.8,3292
8,8,Hurricane Neddy,8.7,4267
8,9,The Mysterious Voyage of Our Homer,8.6,4362
8,10,The Springfield Files,9.1,5455
8,11,The Twisted World of Marge Simpson,7.7,3208
8,12,Mountain of Madness,8.5,3824
8,13,Simpsoncalifragilisticexpiala(Annoyed Grunt)cious,7.6,3432
8,14,The Itchy & Scratchy & Poochie Show,8,3468
8,15,Homer's Phobia,8.8,4739
8,16,Brother from Another Series,8.2,3446
8,17,"My Sister, My Sitter",7.8,3411
8,18,Homer vs. the 18th Amendment,8.8,4131
8,19,Grade School Confidential,8.2,3432
8,20,The Canine Mutiny,7.6,2982
8,21,The Old Man and the Lisa,7.8,3130
8,22,In Marge We Trust,8.1,3243
8,23,Homer's Enemy,9.3,7817
8,24,The Simpsons Spin-Off Showcase,7.1,3134
8,25,The Secret War of Lisa Simpson,7.8,3110
9,1,The City of New York vs. Homer Simpson,9,5548
9,2,The Principal and the Pauper,6.9,3924
9,3,Lisa's Sax,8.1,3058
9,4,Treehouse of Horror VIII,8.2,3431
9,5,The Cartridge Family,8.2,3380
9,6,Bart Star,7.6,2883
9,7,The Two Mrs. Nahasapeemapetilons,7.6,2805
9,8,Lisa the Skeptic,8.1,3066
9,9,Realty Bites,7.6,2825
9,10,Miracle on Evergreen Terrace,7.6,3099
9,11,"All Singing, All Dancing",5,3202
9,12,Bart Carny,7.6,2895
9,13,The Joy of Sect,8.3,3192
9,14,Das Bus,8.2,3126
9,15,The Last Temptation of Krust,7.4,2719
9,16,Dumbbell Indemnity,7.6,2739
9,17,Lisa the Simpson,8,3030
9,18,This Little Wiggy,7.8,2824
9,19,Simpson Tide,8.1,3139
9,20,The Trouble with Trillions,7.8,2973
9,21,Girly Edition,7.8,2764
9,22,Trash of the Titans,8.4,3441
9,23,King of the Hill,8.2,3117
