season,episode,title,rating,votes,episode_year
1,1,Mole Hunt,7.7,3233,2009
1,2,Training Day,7.5,2668,2010
1,3,Diversity Hire,8.1,2612,2010
1,4,Killing Utne,7.5,2378,2010
1,5,Honeypot,7.9,2424,2010
1,6,Skorpio,8.1,2298,2010
1,7,Skytanic,8.6,2601,2010
1,8,The Rock,7.6,2103,2010
1,9,Job Offer,8,2133,2010
1,10,Dial M for Mother,7.9,2146,2010
2,1,Swiss Miss,8.5,2270,2011
2,2,A Going Concern,7.7,2005,2011
2,3,Blood Test,7.8,2022,2011
2,4,Pipeline Fever,8.2,2117,2011
2,5,The Double Deuce,8,2023,2011
2,6,Tragical History,7.7,1950,2011
2,7,Movie Star,7.7,1958,2011
2,8,Stage Two,8.5,2119,2011
2,9,Placebo Effect,8.9,2676,2011
2,10,El Secuestro,8.6,2088,2011
2,11,Jeu Monegasque,8,1937,2011
2,12,White Nights,8.1,1908,2011
2,13,Double Trouble,8.3,1909,2011
3,1,Heart of Archness: Part I,8.5,2063,2011
3,2,Heart of Archness: Part II,8.1,1910,2011
3,3,Heart of Archness: Part III,8.1,1886,2011
3,4,The Man from Jupiter,8.4,2001,2012
3,5,El Contador,8,1861,2012
3,6,The Limited,8.4,2009,2012
3,7,Drift Problem,7.7,1804,2012
3,8,Lo Scandalo,8.6,2095,2012
3,9,Bloody Ferlin,7.9,1857,2012
3,10,Crossing Over,8,1770,2012
3,11,Skin Game,7.7,1733,2012
3,12,Space Race: Part I,8.3,1823,2012
3,13,Space Race: Part II,8.3,1820,2012
4,1,Fugue and Riffs,8.3,1980,2013
4,2,The Wind Cries Mary,8.2,1860,2013
4,3,Legs,8,1768,2013
4,4,Midnight Ron,7.6,1695,2013
4,5,Viscous Coupling,7.5,1643,2013
4,6,Once Bitten,7.5,1694,2013
4,7,Live and Let Dine,7.8,1753,2013
4,8,Coyote Lovely,7.6,1676,2013
4,9,The Honeymooners,8,1679,2013
4,10,Un Chien Tangerine,7.8,1628,2013
4,11,The Papal Chase,7.8,1648,2013
4,12,Sea Tunt: Part 1,7.7,1623,2013
4,13,Sea Tunt: Part 2,8,1642,2013
5,1,Archer Vice: White Elephant,8.5,1911,2014
5,2,Archer Vice: A Kiss While Dying,7.7,1603,2014
5,3,Archer Vice: A Debt of Honor,7.7,1573,2014
5,4,Archer Vice: House Call,8.1,1588,2014
5,5,Archer Vice: Southbound and Down,7.7,1584,2014
5,6,Archer Vice: Baby Shower,7.7,1541,2014
5,7,Archer Vice: Smugglers' Blues,7.7,1486,2014
5,8,Archer Vice: The Rules of Extraction,8.2,1548,2014
5,9,Archer Vice: On the Carpet,8,1479,2014
5,10,Archer Vice: Palace Intrigue - Part I,8,1476,2014
5,11,Archer Vice: Palace Intrigue: Part II,7.9,1463,2014
5,12,Archer Vice: Filibuster,8,1463,2014
5,13,Archer Vice: Arrival/Departure,8.6,1658,2014
6,1,The Holdout,8.1,1579,2015
6,2,Three to Tango,7.9,1486,2015
6,3,The Archer Sanction,8.2,1541,2015
6,4,Edie's Wedding,8,1510,2015
6,5,Vision Quest,8.7,1765,2015
6,6,Sitting,7.9,1460,2015
6,7,Nellis,7.6,1420,2015
6,8,The Kanes,8.8,1831,2015
6,9,Pocket Listing,8.5,1533,2015
6,10,Reignition Sequence,8.1,1400,2015
6,11,Achub y Morfilod,7.9,1424,2015
6,12,Drastic Voyage: Part 1,7.9,1405,2015
6,13,Drastic Voyage: Part 2,8.4,1442,2015
7,1,The Figgis Agency,7.9,1532,2016
7,2,The Handoff,8,1399,2016
7,3,Deadly Prep,8.4,1429,2016
7,4,Motherless Child,8,1364,2016
7,5,Bel Panto: Part I,8.1,1366,2016
7,6,Bel Panto: Part II,8.3,1399,2016
7,7,Double Indecency,8.4,1430,2016
7,8,Liquid Lunch,7.6,1269,2016
7,9,Deadly Velvet: Part 1,8.1,1318,2016
7,10,Deadly Velvet: Part 2,8.8,1622,2016
8,1,Archer Dreamland: No Good Deed,7.7,1456,2017
8,2,Archer Dreamland: Berenice,7.6,1264,2017
8,3,Archer Dreamland: Jane Doe,7.5,1214,2017
8,4,Archer Dreamland: Ladyfingers,7.5,1196,2017
8,5,Archer Dreamland: Sleepers Wake,7.2,1154,2017
8,6,Archer Dreamland: Waxing Gibbous,7.7,1192,2017
8,7,"Archer Dreamland: Gramercy, Halberd!",7.9,1211,2017
8,8,Archer Dreamland: Auflösung,7.5,1248,2017
9,1,Danger Island: Strange Pilot,7.2,1334,2018
9,2,Danger Island: Disheartening Situation,7.2,1168,2018
9,3,Danger Island: Different Modes of Preparing the Fruit,7,1106,2018
9,4,Danger Island: A Warrior in Costume,7.2,1085,2018
9,5,Danger Island: Strange Doings in the Taboo Groves,7.3,1063,2018
9,6,Danger Island: Some Remarks on Cannibalism,7.3,1055,2018
9,7,Danger Island: Comparative Wickedness of Civilized and Unenlightened Peoples,7.8,1109,2018
9,8,Danger Island: A Discovery,7.7,1122,2018
10,1,Archer: 1999 -- Bort the Garj,7.1,1273,2019
10,2,Archer: 1999 -- Happy Borthday,7.3,1134,2019
10,3,Archer: 1999 -- The Leftovers,7.4,1080,2019
10,4,Archer: 1999 -- Dining with the Zarglorp,7.2,1036,2019
10,5,Archer: 1999 -- Mr. Deadly Goes to Town,7.9,1179,2019
10,6,Archer: 1999 -- Road Trip,7.3,1007,2019
10,7,Archer: 1999 -- Space Pirates,7.6,1020,2019
10,8,Archer: 1999 -- Cubert,8,1055,2019
10,9,Archer: 1999 -- Robert De Niro,8.5,1266,2019
11,1,The Orpheus Gambit,8,1320,2020
11,2,Bloodsploosh,7.8,1197,2020
11,3,Helping Hands,7.9,1132,2020
11,4,Robot Factory,8.5,1213,2020
11,5,Best Friends,8.5,1165,2020
11,6,The Double Date,8,1089,2020
11,7,Caught Napping,8.3,1108,2020
11,8,Cold Fusion,7.8,1079,2020
12,1,Identity Crisis,7.5,1048,2021
12,2,Lowjacked,7.9,1003,2021
12,3,London Time,7.5,952,2021
12,4,Photo Op,7.4,933,2021
12,5,Shots,7.9,938,2021
12,6,"Dingo, Baby, et Cetera",8.5,1042,2021
12,7,Colt Express,7.8,893,2021
12,8,Mission: Difficult,9,1644,2021
13,1,The Big Con,7.5,809,2022
13,2,Operation: Fang,7.3,712,2022
13,3,Saturday,7.7,748,2022
13,4,The Laws of Attraction,7.3,673,2022
13,5,Out of Network,7.5,660,2022
13,6,Bank Run at Mr. Bank's Bank,7.5,638,2022
13,7,Distraction Action,7.6,652,2022
13,8,"Dough, Ray, and Me",7.8,663,2022
14,1,The Anglerfish Stratagem,7.3,687,2023
14,2,30 for 30,7.4,658,2023
14,3,Plaque Removal,6.8,663,2023
14,4,Chill Barry,7.5,591,2023
14,5,Keys Open Doors,7.5,581,2023
14,6,Face Off,7.7,580,2023
14,7,Mission Out of Control Room,7.5,548,2023
14,8,Breaking Fabian,7.5,558,2023
14,9,Into the Cold,8.4,822,2023
