season,episode,title,rating,votes,episode_year
1,1,Pilot,7.8,5391,2009
1,2,The Night of the Comet,7.5,3798,2009
1,3,Friday Night Bites,7.9,3423,2009
1,4,Family Ties,7.9,3201,2009
1,5,You're Undead to Me,8.2,3154,2009
1,6,Lost Girls,8.4,3208,2009
1,7,Haunted,8.2,3007,2009
1,8,162 Candles,8.3,3022,2009
1,9,History Repeating,8.1,2889,2009
1,10,The Turning Point,8.3,2894,2009
1,11,Bloodlines,8.2,2904,2010
1,12,Unpleasantville,8.1,2767,2010
1,13,Children of the Damned,8.3,2764,2010
1,14,Fool Me Once,8.6,2828,2010
1,15,A Few Good Men,8,2656,2010
1,16,There Goes the Neighborhood,7.8,2623,2010
1,17,Let the Right One In,8.6,2745,2010
1,18,Under Control,8.1,2640,2010
1,19,Miss Mystic Falls,8.3,2869,2010
1,20,Blood Brothers,8.2,2681,2010
1,21,Isobel,8.4,2738,2010
1,22,Founder's Day,9.2,3937,2010
2,1,The Return,8.9,3306,2010
2,2,Brave New World,8.4,2569,2010
2,3,Bad Moon Rising,8.3,2508,2010
2,4,Memory Lane,8.1,2471,2010
2,5,Kill or Be Killed,8.6,2485,2010
2,6,Plan B,8.6,2479,2010
2,7,Masquerade,9,2989,2010
2,8,Rose,8.8,2808,2010
2,9,Katerina,8.5,2498,2010
2,10,The Sacrifice,8.3,2295,2010
2,11,By the Light of the Moon,8.4,2364,2010
2,12,The Descent,8.4,2514,2011
2,13,Daddy Issues,8.1,2256,2011
2,14,Crying Wolf,8,2283,2011
2,15,The Dinner Party,8.3,2269,2011
2,16,The House Guest,8.5,2265,2011
2,17,Know Thy Enemy,8.3,2272,2011
2,18,The Last Dance,8.7,2412,2011
2,19,Klaus,8.8,2611,2011
2,20,The Last Day,8.7,2398,2011
2,21,The Sun Also Rises,9.1,2876,2011
2,22,As I Lay Dying,8.9,2916,2011
3,1,The Birthday,8.5,3077,2011
3,2,The Hybrid,8.4,2484,2011
3,3,The End of the Affair,8.7,2621,2011
3,4,Disturbing Behavior,8.2,2271,2011
3,5,The Reckoning,9.1,2897,2011
3,6,Smells Like Teen Spirit,8.4,2314,2011
3,7,Ghost World,8.5,2347,2011
3,8,Ordinary People,8.7,2386,2011
3,9,Homecoming,8.9,2654,2011
3,10,The New Deal,8.3,2285,2012
3,11,Our Town,8.2,2158,2012
3,12,The Ties That Bind,8.2,2182,2012
3,13,Bringing Out the Dead,8.6,2314,2012
3,14,Dangerous Liaisons,8.6,2354,2012
3,15,All My Children,8.3,2241,2012
3,16,1912,7.7,2101,2012
3,17,Break on Through,7.9,2040,2012
3,18,The Murder of One,8.4,2161,2012
3,19,Heart of Darkness,8.6,2640,2012
3,20,Do Not Go Gentle,8.4,2211,2012
3,21,Before Sunset,8.6,2181,2012
3,22,The Departed,9.4,4824,2012
4,1,Growing Pains,8.7,3521,2012
4,2,Memorial,8.7,2593,2012
4,3,The Rager,8.3,2215,2012
4,4,The Five,8.3,2204,2012
4,5,The Killer,8.2,2039,2012
4,6,We All Go a Little Mad Sometimes,8.2,2158,2012
4,7,My Brother's Keeper,8.7,2731,2012
4,8,We'll Always Have Bourbon Street,8.3,2150,2012
4,9,"O Come, All Ye Faithful",8.5,2196,2012
4,10,After School Special,8.3,2137,2013
4,11,Catch Me If You Can,7.9,1936,2013
4,12,A View to a Kill,8.5,2017,2013
4,13,Into the Wild,8,1944,2013
4,14,Down the Rabbit Hole,8.5,2024,2013
4,15,Stand by Me,8.7,2207,2013
4,16,Bring It On,7.6,1964,2013
4,17,Because the Night,8,1827,2013
4,18,American Gothic,8.4,1953,2013
4,19,Pictures of You,8.2,1919,2013
4,20,The Originals,8.6,2474,2013
4,21,She's Come Undone,8.3,1878,2013
4,22,The Walking Dead,8.6,2067,2013
4,23,Graduation,9.1,3087,2013
5,1,I Know What You Did Last Summer,8.2,2766,2013
5,2,True Lies,7.8,1922,2013
5,3,Original Sin,8.2,1979,2013
5,4,For Whom the Bell Tolls,8.1,1893,2013
5,5,Monster's Ball,7.8,1790,2013
5,6,Handle with Care,7.9,1762,2013
5,7,Death and the Maiden,8,1758,2013
5,8,Dead Man on Campus,7.7,1716,2013
5,9,The Cell,8.1,1743,2013
5,10,Fifty Shades of Grayson,7.8,1727,2013
5,11,500 Years of Solitude,8.7,2299,2014
5,12,The Devil Inside,7.8,1703,2014
5,13,Total Eclipse of the Heart,7.7,1638,2014
5,14,No Exit,7.8,1616,2014
5,15,Gone Girl,8.6,1911,2014
5,16,While You Were Sleeping,7.7,1639,2014
5,17,Rescue Me,7.9,1572,2014
5,18,Resident Evil,7.8,1647,2014
5,19,Man on Fire,7.8,1540,2014
5,20,What Lies Beneath,7.6,1532,2014
5,21,Promised Land,8.5,1848,2014
5,22,Home,8.9,2713,2014
6,1,I'll Remember,7.7,2028,2014
6,2,Yellow Ledbetter,8.3,1860,2014
6,3,Welcome to Paradise,7.9,1681,2014
6,4,Black Hole Sun,7.9,1616,2014
6,5,The World Has Turned and Left Me Here,8.6,1896,2014
6,6,"The More You Ignore Me, the Closer I Get",7.9,1630,2014
6,7,Do You Remember the First Time?,8.1,1711,2014
6,8,Fade Into You,8.2,1569,2014
6,9,I Alone,8,1487,2014
6,10,Christmas Through Your Eyes,7.9,1518,2014
6,11,Woke Up with a Monster,7.9,1526,2015
6,12,Prayer for the Dying,8.1,1490,2015
6,13,The Day I Tried to Live,8,1483,2015
6,14,Stay,8.3,1667,2015
6,15,Let Her Go,8.7,1865,2015
6,16,The Downward Spiral,8.4,1779,2015
6,17,A Bird in a Gilded Cage,8,1480,2015
6,18,I Could Never Love Like That,7.7,1434,2015
6,19,Because,7.9,1417,2015
6,20,I'd Leave My Happy Home for You,7.9,1444,2015
6,21,I'll Wed You in the Golden Summertime,8.5,1690,2015
6,22,I'm Thinking of You All the While,8.8,2309,2015
7,1,"Day One of Twenty-Two Thousand, Give or Take",8.1,1788,2015
7,2,Never Let Me Go,7.9,1460,2015
7,3,Age of Innocence,7.9,1409,2015
7,4,I Carry Your Heart with Me,8,1411,2015
7,5,Live Through This,8.1,1369,2015
7,6,Best Served Cold,8,1353,2015
7,7,Mommie Dearest,8.1,1328,2015
7,8,"Hold Me, Thrill Me, Kiss Me, Kill Me",8.1,1357,2015
7,9,Cold as Ice,8.1,1389,2015
7,10,Hell Is Other People,8.7,1839,2016
7,11,Things We Lost in the Fire,7.7,1302,2016
7,12,Postcards from the Edge,7.9,1279,2016
7,13,This Woman's Work,8.3,1320,2016
7,14,Moonlight on the Bayou,8.6,1493,2016
7,15,I Would for You,8.2,1273,2016
7,16,Days of Future Past,7.8,1364,2016
7,17,I Went to the Woods,8.1,1309,2016
7,18,One Way or Another,7.7,1184,2016
7,19,Somebody That I Used to Know,7.6,1196,2016
7,20,Kill 'Em All,7.7,1180,2016
7,21,Requiem for a Dream,8,1237,2016
7,22,Gods and Monsters,8.1,1419,2016
8,1,"Hello, Brother",8.2,1919,2016
8,2,Today Will Be Different,7.8,1415,2016
8,3,You Decided That I Was Worth Saving,7.9,1352,2016
8,4,An Eternity of Misery,7.9,1325,2016
8,5,Coming Home Was a Mistake,7.7,1268,2016
8,6,Detoured on Some Random Backwoods Path to Hell,7.9,1277,2016
8,7,"The Next Time I Hurt Somebody, It Could Be You",7.8,1270,2016
8,8,We Have History Together,7.5,1272,2017
8,9,The Simple Intimacy of the Near Touch,7.8,1230,2017
8,10,Nostalgia's a Bitch,8.5,1492,2017
8,11,You Made a Choice to Be Good,8.9,1858,2017
8,12,What Are You?,8.1,1296,2017
8,13,The Lies Will Catch Up to You,8,1271,2017
8,14,It's Been a Hell of a Ride,8.7,1593,2017
8,15,We're Planning a June Wedding,8.7,1635,2017
8,16,I Was Feeling Epic,9.3,4935,2017
