season,episode,title,rating,votes,episode_year
1,1,Pilot,7.5,6770,2009
1,2,Spanish 101,7.7,5885,2009
1,3,Introduction to Film,8.1,5848,2009
1,4,Social Psychology,8,5380,2009
1,5,Advanced Criminal Law,7.7,5162,2009
1,6,"Football, Feminism and You",7.6,5058,2009
1,7,Introduction to Statistics,8.6,5801,2009
1,8,Home Economics,7.8,4938,2009
1,9,Debate 109,8.7,5851,2009
1,10,Environmental Science,8.1,4986,2009
1,11,Politics of Human Sexuality,7.7,4774,2009
1,12,Comparative Religion,8.3,5149,2009
1,13,Investigative Journalism,7.8,4926,2010
1,14,Interpretive Dance,7.8,4695,2010
1,15,Romantic Expressionism,7.9,4662,2010
1,16,Communication Studies,8.3,4837,2010
1,17,Physical Education,8.9,5978,2010
1,18,Basic Genealogy,7.8,4691,2010
1,19,Beginner Pottery,8.3,4933,2010
1,20,The Science of Illusion,8.3,4832,2010
1,21,Contemporary American Poultry,9.3,7588,2010
1,22,The Art of Discourse,7.8,4866,2010
1,23,Modern Warfare,9.8,16993,2010
1,24,English as a Second Language,8.1,4575,2010
1,25,Pascal's Triangle Revisited,8.4,4924,2010
2,1,Anthropology 101,8.6,5267,2010
2,2,Accounting for Lawyers,8.2,4745,2010
2,3,The Psychology of Letting Go,7.9,4580,2010
2,4,Basic Rocket Science,8.6,5450,2010
2,5,Messianic Myths and Ancient Peoples,7.7,5073,2010
2,6,Epidemiology,9.2,7408,2010
2,7,Aerodynamics of Gender,8.3,5153,2010
2,8,Cooperative Calligraphy,9.1,6374,2010
2,9,Conspiracy Theories and Interior Design,9.4,7700,2010
2,10,Mixology Certification,8.4,5074,2010
2,11,Abed's Uncontrollable Christmas,8.6,6653,2010
2,12,Asian Population Studies,7.9,4352,2011
2,13,Celebrity Pharmacology 212,7.8,4485,2011
2,14,Advanced Dungeons & Dragons,9.5,8512,2011
2,15,Early 21st Century Romanticism,7.9,4451,2011
2,16,Intermediate Documentary Filmmaking,8.7,5150,2011
2,17,Intro to Political Science,8.1,4585,2011
2,18,Custody Law and Eastern European Diplomacy,7.3,4291,2011
2,19,Critical Film Studies,8.9,5917,2011
2,20,Competitive Wine Tasting,7.4,4235,2011
2,21,Paradigms of Human Memory,9,5894,2011
2,22,Applied Anthropology and Culinary Arts,7.9,4263,2011
2,23,A Fistful of Paintballs,9.6,9647,2011
2,24,For a Few Paintballs More,9.5,7705,2011
3,1,Biology 101,7.9,4522,2011
3,2,Geography of Global Conflict,7.9,4466,2011
3,3,Competitive Ecology,7.9,4479,2011
3,4,Remedial Chaos Theory,9.8,15088,2011
3,5,Horror Fiction in Seven Spooky Steps,8.7,5213,2011
3,6,Advanced Gay,7.5,4368,2011
3,7,Studies in Modern Movement,8.5,4739,2011
3,8,Documentary Filmmaking: Redux,9,5904,2011
3,9,Foosball and Nocturnal Vigilantism,8.3,4535,2011
3,10,Regional Holiday Music,8.5,5400,2011
3,11,Urban Matrimony and the Sandwich Arts,7.5,4159,2012
3,12,Contemporary Impressionists,7.8,4255,2012
3,13,Digital Exploration of Interior Design,8.1,4324,2012
3,14,Pillows and Blankets,9.3,7048,2012
3,15,Origins of Vampire Mythology,8,4223,2012
3,16,Virtual Systems Analysis,8.5,4735,2012
3,17,Basic Lupine Urology,9.4,7136,2012
3,18,Course Listing Unavailable,8.1,4106,2012
3,19,Curriculum Unavailable,9.1,5441,2012
3,20,Digital Estate Planning,9.4,7123,2012
3,21,The First Chang Dynasty,9,5032,2012
3,22,Introduction to Finality,8.7,4513,2012
4,1,History 101,7.1,4481,2013
4,2,Paranormal Parentage,7.5,4120,2013
4,3,Conventions of Space and Time,7.2,4059,2013
4,4,Alternative History of the German Invasion,7,3863,2013
4,5,Cooperative Escapism in Familial Relations,7.4,3906,2013
4,6,Advanced Documentary Filmmaking,7.4,3786,2013
4,7,Economics of Marine Biology,6.6,3840,2013
4,8,Herstory of Dance,7.8,4060,2013
4,9,Intro to Felt Surrogacy,6.8,4473,2013
4,10,Intro to Knots,7.5,3792,2013
4,11,Basic Human Anatomy,7.9,3927,2013
4,12,Heroic Origins,8.1,4211,2013
4,13,Advanced Introduction to Finality,7.6,4004,2013
5,1,Repilot,7.6,4248,2014
5,2,Introduction to Teaching,8.4,4313,2014
5,3,Basic Intergluteal Numismatics,9,5656,2014
5,4,Cooperative Polygraphy,9.2,5694,2014
5,5,Geothermal Escapism,9.4,6337,2014
5,6,Analysis of Cork-Based Networking,8,3985,2014
5,7,Bondage and Beta Male Sexuality,7.7,3625,2014
5,8,App Development and Condiments,8.9,5220,2014
5,9,VCR Maintenance and Educational Publishing,7.9,3739,2014
5,10,Advanced Advanced Dungeons & Dragons,8.3,4016,2014
5,11,G.I. Jeff,7.7,4060,2014
5,12,Basic Story,7.6,3399,2014
5,13,Basic Sandwich,8,3553,2014
6,1,Ladders,7.5,3869,2015
6,2,Lawnmower Maintenance & Postnatal Care,7.3,3679,2015
6,3,Basic Crisis Room Decorum,7.5,3474,2015
6,4,Queer Studies & Advanced Waxing,7.9,3641,2015
6,5,Laws of Robotics & Party Rights,7.4,3337,2015
6,6,Basic Email Security,7.3,3419,2015
6,7,Advanced Safety Features,7.1,3389,2015
6,8,Intro to Recycled Cinema,7.7,3457,2015
6,9,Grifting 101,7.5,3393,2015
6,10,Basic RV Repair and Palmistry,7.3,3437,2015
6,11,Modern Espionage,8.8,4304,2015
6,12,Wedding Videography,8.5,4005,2015
6,13,Emotional Consequences of Broadcast Television,9.4,7064,2015
