season,episode,title,rating,votes,episode_year
8,8,Gettysburg,6.6,5632,2011
8,9,Mrs. California,7.5,5534,2011
8,10,Christmas Wishes,7.7,5398,2011
8,11,Trivia,7.7,5373,2012
8,12,Pool Party,7.9,5813,2012
8,13,Jury Duty,7.3,5218,2012
8,14,Special Project,7.5,5119,2012
8,15,Tallahassee,7.6,5382,2012
8,16,After Hours,7.9,5581,2012
8,17,Test the Store,7.6,5348,2012
8,18,Last Day in Florida,7.6,5221,2012
8,19,Get the Girl,6.3,5956,2012
8,20,Welcome Party,6.7,5331,2012
8,21,Angry Andy,6.6,5779,2012
8,22,Fundraiser,6.8,5126,2012
8,23,Turf War,7.4,5034,2012
8,24,Free Family Portrait Studio,7.5,5263,2012
9,1,New Guys,7.3,5504,2012
9,2,Roy's Wedding,6.8,5318,2012
9,3,Andy's Ancestry,7.1,5266,2012
9,4,Work Bus,7.6,5567,2012
9,5,Here Comes Treble,6.7,5387,2012
9,6,The Boat,7.5,5345,2012
9,7,The Whale,7.4,5144,2012
9,8,The Target,7.7,5367,2012
9,9,Dwight Christmas,8.2,5935,2012
9,10,Lice,7.4,5303,2013
9,11,Suit Warehouse,7.5,5217,2013
9,12,Customer Loyalty,7.6,5322,2013
9,13,Junior Salesman,7.3,5057,2013
9,14,Vandalism,7.1,5117,2013
9,15,Couples Discount,6.9,5226,2013
9,16,Moving On,7.7,5547,2013
9,17,The Farm,7.3,5786,2013
9,18,Promos,7.7,5175,2013
9,19,Stairmageddon,7.8,5395,2013
9,20,Paper Airplane,7.8,5479,2013
9,21,Livin' the Dream,9,7985,2013
9,22,A.A.R.M.,9.4,10275,2013
9,23,Finale,9.8,27246,2013
