year,title,id,nominees_or_winner,imdb_url,producers
2003,The Hours,tt0274558,nominee,https://www.imdb.com/title/tt0274558/,Paramount Pictures|Miramax|Scott Rudin Productions
2003,The Lord of the Rings: The Two Towers,tt0167261,nominee,https://www.imdb.com/title/tt0167261/,New Line Cinema|WingNut Films|The Saul Zaentz Company
2003,The Pianist,tt0253474,nominee,https://www.imdb.com/title/tt0253474/,R.P. Productions|Heritage Films|Studio Babelsberg|Runteam|Canal+
2002,A Beautiful Mind,tt0268978,winner,https://www.imdb.com/title/tt0268978/,Universal Pictures|DreamWorks Pictures|Imagine Entertainment
2002,Gosford Park,tt0280707,nominee,https://www.imdb.com/title/tt0280707/,USA Films|Capitol Films|UK Film Council|Sandcastle 5 Productions|Chicagofilms
2002,In the Bedroom,tt0247425,nominee,https://www.imdb.com/title/tt0247425/,Good Machine|Standard Film Company|GreeneStreet Films
2002,The Lord of the Rings: The Fellowship of the Ring,tt0120737,nominee,https://www.imdb.com/title/tt0120737/,New Line Cinema|WingNut Films|Marzano Films|The Saul Zaentz Company
2002,Moulin Rouge!,tt0203009,nominee,https://www.imdb.com/title/tt0203009/,Twentieth Century Fox|Bazmark Films
2001,Gladiator,tt0172495,winner,https://www.imdb.com/title/tt0172495/,DreamWorks Pictures|Universal Pictures|Scott Free Productions|Mill Film|C & L
2001,Chocolat,tt0241303,nominee,https://www.imdb.com/title/tt0241303/,Miramax|David Brown Productions|Fat Free
2001,"Crouching Tiger, Hidden Dragon",tt0190332,nominee,https://www.imdb.com/title/tt0190332/,Sony Pictures Classics|Columbia Pictures Film Production Asia|Good Machine|Edko Films|Zoom Hunt International Productions
2001,Erin Brockovich,tt0195685,nominee,https://www.imdb.com/title/tt0195685/,Universal Pictures|Columbia Pictures|Jersey Films
2001,Traffic,tt0181865,nominee,https://www.imdb.com/title/tt0181865/,The Bedford Falls Company|Initial Entertainment Group|USA Films|Compulsion Inc.|Splendid Medien AG
2000,American Beauty,tt0169547,winner,https://www.imdb.com/title/tt0169547/,DreamWorks Pictures|Jinks/Cohen Company
2000,The Cider House Rules,tt0124315,nominee,https://www.imdb.com/title/tt0124315/,FilmColony|Miramax|Nina Saxon Film Design
2000,The Green Mile,tt0120689,nominee,https://www.imdb.com/title/tt0120689/,Castle Rock Entertainment|Darkwoods Productions|Warner Bros.
2000,The Insider,tt0140352,nominee,https://www.imdb.com/title/tt0140352/,Touchstone Pictures|Forward Pass|Blue Lion Entertainment|Digital Image Associates|Kaitz Productions
2000,The Sixth Sense,tt0167404,nominee,https://www.imdb.com/title/tt0167404/,Hollywood Pictures|Spyglass Entertainment|The Kennedy/Marshall Company|Barry Mendel Productions
1999,Shakespeare in Love,tt0138097,winner,https://www.imdb.com/title/tt0138097/,Universal Pictures|Miramax|The Bedford Falls Company
1999,Elizabeth,tt0127536,nominee,https://www.imdb.com/title/tt0127536/,Polygram Filmed Entertainment|Working Title Films|Channel Four Films
1999,Life Is Beautiful,tt0118799,nominee,https://www.imdb.com/title/tt0118799/,Melampo Cinematografica|Cecchi Gori Group Tiger Cinematografica
1999,Saving Private Ryan,tt0120815,nominee,https://www.imdb.com/title/tt0120815/,DreamWorks Pictures|Paramount Pictures|Amblin Entertainment|Mutual Film Company|H2L Media Group
1999,The Thin Red Line,tt0120863,nominee,https://www.imdb.com/title/tt0120863/,Fox 2000 Pictures|Geisler-Roberdeau|Phoenix Pictures
1998,Titanic,tt0120338,winner,https://www.imdb.com/title/tt0120338/,Twentieth Century Fox|Paramount Pictures|Lightstorm Entertainment|LCI Seguros
1998,As Good as It Gets,tt0119822,nominee,https://www.imdb.com/title/tt0119822/,TriStar Pictures|Gracie Films
1998,The Full Monty,tt0119164,nominee,https://www.imdb.com/title/tt0119164/,Redwave Films|Channel Four Films|Twentieth Century Fox
1998,Good Will Hunting,tt0119217,nominee,https://www.imdb.com/title/tt0119217/,Miramax|Lawrence Bender Productions|Be Gentlemen Limited Partnership|A Band Apart
1998,L.A. Confidential,tt0119488,nominee,https://www.imdb.com/title/tt0119488/,Regency Enterprises|New Regency Productions|The Wolper Organization|Warner Bros.
1997,The English Patient,tt0116209,winner,https://www.imdb.com/title/tt0116209/,Miramax|Tiger Moth Productions|The Saul Zaentz Company
1997,Fargo,tt0116282,nominee,https://www.imdb.com/title/tt0116282/,Polygram Filmed Entertainment|Working Title Films
1997,Jerry Maguire,tt0116695,nominee,https://www.imdb.com/title/tt0116695/,TriStar Pictures|Gracie Films
1997,Secrets & Lies,tt0117589,nominee,https://www.imdb.com/title/tt0117589/,CiBy 2000|Channel Four Films|Thin Man Films
1997,Shine,tt0117631,nominee,https://www.imdb.com/title/tt0117631/,Australian Film Finance Corporation|Film Victoria|Momentum Films|Soundfirm|The South Australian Film Corporation
1996,Braveheart,tt0112573,winner,https://www.imdb.com/title/tt0112573/,Icon Entertainment International|The Ladd Company|B.H. Finance C.V.|Icon Productions
1996,Apollo 13,tt0112384,nominee,https://www.imdb.com/title/tt0112384/,Imagine Entertainment|Universal City Studios
1996,Babe,tt0112431,nominee,https://www.imdb.com/title/tt0112431/,Universal Pictures|Kennedy Miller Productions
1996,The Postman,tt0110877,nominee,https://www.imdb.com/title/tt0110877/,Cecchi Gori Group Tiger Cinematografica|Penta Film|Esterno Mediterraneo Film|Blue Dahlia Productions|K2 Two
1996,Sense and Sensibility,tt0114388,nominee,https://www.imdb.com/title/tt0114388/,Columbia Pictures|Mirage Enterprises
1995,Forrest Gump,tt0109830,winner,https://www.imdb.com/title/tt0109830/,Paramount Pictures|The Steve Tisch Company|Wendy Finerman Productions
1995,Four Weddings and a Funeral,tt0109831,nominee,https://www.imdb.com/title/tt0109831/,Polygram Filmed Entertainment|Channel Four Films|Working Title Films
1995,Pulp Fiction,tt0110912,nominee,https://www.imdb.com/title/tt0110912/,Miramax|A Band Apart|Jersey Films
1995,Quiz Show,tt0110932,nominee,https://www.imdb.com/title/tt0110932/,Hollywood Pictures|Baltimore Pictures|Michael Jacobs Productions|Ricardo Mestres Productions|Wildwood Enterprises
1995,The Shawshank Redemption,tt0111161,nominee,https://www.imdb.com/title/tt0111161/,Castle Rock Entertainment
1994,Schindler's List,tt0108052,winner,https://www.imdb.com/title/tt0108052/,Universal Pictures|Amblin Entertainment
1994,The Fugitive,tt0106977,nominee,https://www.imdb.com/title/tt0106977/,Warner Bros.|Kopelson Entertainment
1994,In the Name of the Father,tt0107207,nominee,https://www.imdb.com/title/tt0107207/,Hell's Kitchen Films|Universal Pictures
1994,The Piano,tt0107822,nominee,https://www.imdb.com/title/tt0107822/,CiBy 2000|Jan Chapman Productions|The Australian Film Commission|New South Wales Film & Television Office
1994,The Remains of the Day,tt0107943,nominee,https://www.imdb.com/title/tt0107943/,Columbia Pictures|Merchant Ivory Productions
1993,Unforgiven,tt0105695,winner,https://www.imdb.com/title/tt0105695/,Warner Bros.|Malpaso Productions
1993,The Crying Game,tt0104036,nominee,https://www.imdb.com/title/tt0104036/,Palace Pictures|Channel Four Films|Eurotrustees|Nippon Film Development and Finance|British Screen Productions
1993,A Few Good Men,tt0104257,nominee,https://www.imdb.com/title/tt0104257/,Columbia Pictures|Castle Rock Entertainment|David Brown Productions
1993,Howards End,tt0104454,nominee,https://www.imdb.com/title/tt0104454/,Merchant Ivory Productions|Sumitomo Corporation|Imagica|Cinema Ten|Japan Satellite Broadcasting
1993,Scent of a Woman,tt0105323,nominee,https://www.imdb.com/title/tt0105323/,Universal Pictures|City Light Films
1992,The Silence of the Lambs,tt0102926,winner,https://www.imdb.com/title/tt0102926/,Strong Heart/Demme Production|Orion Pictures
1992,Beauty and the Beast,tt0101414,nominee,https://www.imdb.com/title/tt0101414/,Walt Disney Pictures|Silver Screen Partners IV|Walt Disney Animation Studios|Walt Disney Feature Animation
1992,Bugsy,tt0101516,nominee,https://www.imdb.com/title/tt0101516/,Mulholland Productions|TriStar Pictures|Baltimore Pictures
1992,JFK,tt0102138,nominee,https://www.imdb.com/title/tt0102138/,Warner Bros.|Le Studio Canal+|Regency Enterprises|Alcor Films|Ixtlan
1992,The Prince of Tides,tt0102713,nominee,https://www.imdb.com/title/tt0102713/,Columbia Pictures|Barwood Films|Longfellow Pictures
1991,Dances with Wolves,tt0099348,winner,https://www.imdb.com/title/tt0099348/,Tig Productions|Majestic Films International|Allied Filmmakers
1991,Awakenings,tt0099077,nominee,https://www.imdb.com/title/tt0099077/,Columbia Pictures|Parkes/Lasker productions
1991,Ghost,tt0099653,nominee,https://www.imdb.com/title/tt0099653/,Paramount Pictures|Howard W. Koch Productions
1991,The Godfather Part III,tt0099674,nominee,https://www.imdb.com/title/tt0099674/,Paramount Pictures|Zoetrope Studios
1991,Goodfellas,tt0099685,nominee,https://www.imdb.com/title/tt0099685/,Warner Bros.
1990,Driving Miss Daisy,tt0097239,winner,https://www.imdb.com/title/tt0097239/,The Zanuck Company|Allied Filmmakers|Majestic Films International
1990,Born on the Fourth of July,tt0096969,nominee,https://www.imdb.com/title/tt0096969/,Ixtlan
1990,Dead Poets Society,tt0097165,nominee,https://www.imdb.com/title/tt0097165/,Touchstone Pictures|Silver Screen Partners IV|A Steven Haft Production|Witt/Thomas Productions
1990,Field of Dreams,tt0097351,nominee,https://www.imdb.com/title/tt0097351/,Gordon Company
1990,My Left Foot,tt0097937,nominee,https://www.imdb.com/title/tt0097937/,Ferndale Films|Granada Television|Hell's Kitchen Films|Raidió Teilifís Éireann
1989,Rain Man,tt0095953,winner,https://www.imdb.com/title/tt0095953/,United Artists|The Guber-Peters Company|Star Partners II Ltd.|Mirage Enterprises
1989,The Accidental Tourist,tt0094606,nominee,https://www.imdb.com/title/tt0094606/,Warner Bros.
1989,Dangerous Liaisons,tt0094947,nominee,https://www.imdb.com/title/tt0094947/,Lorimar Film Entertainment|NFH Productions|Warner Bros.
1989,Mississippi Burning,tt0095647,nominee,https://www.imdb.com/title/tt0095647/,Orion Pictures
1989,Working Girl,tt0096463,nominee,https://www.imdb.com/title/tt0096463/,Twentieth Century Fox
1988,The Last Emperor,tt0093389,winner,https://www.imdb.com/title/tt0093389/,Yanco Films Limited|TAO Film|Recorded Picture Company|Screenframe|AAA Soprofilms
1988,Broadcast News,tt0092699,nominee,https://www.imdb.com/title/tt0092699/,Amercent Films|American Entertainment Partners L.P.|Gracie Films|The Criterion Collection|Twentieth Century Fox
1988,Fatal Attraction,tt0093010,nominee,https://www.imdb.com/title/tt0093010/,Paramount Pictures
1988,Hope and Glory,tt0093209,nominee,https://www.imdb.com/title/tt0093209/,Columbia Pictures|Nelson Entertainment|Goldcrest Films International|Allied Filmmakers|Davros Films
1988,Moonstruck,tt0093565,nominee,https://www.imdb.com/title/tt0093565/,Metro-Goldwyn-Mayer|Star Partners
1987,Platoon,tt0091763,winner,https://www.imdb.com/title/tt0091763/,Hemdale|Cinema '84|Cinema 86
1987,Children of a Lesser God,tt0090830,nominee,https://www.imdb.com/title/tt0090830/,Paramount Pictures
1987,Hannah and Her Sisters,tt0091167,nominee,https://www.imdb.com/title/tt0091167/,Orion Pictures|Jack Rollins & Charles H. Joffe Productions
1987,The Mission,tt0091530,nominee,https://www.imdb.com/title/tt0091530/,Warner Bros.|Goldcrest Films International|Kingsmere Productions Ltd.|Enigma Productions|AMLF
1987,A Room with a View,tt0091867,nominee,https://www.imdb.com/title/tt0091867/,Goldcrest Films International|National Film Finance Corporation|Curzon Film Distributors|Film Four International|Merchant Ivory Productions
1986,Out of Africa,tt0089755,winner,https://www.imdb.com/title/tt0089755/,Mirage Enterprises
1986,The Color Purple,tt0088939,nominee,https://www.imdb.com/title/tt0088939/,Warner Bros.|Amblin Entertainment|The Guber-Peters Company
1986,Kiss of the Spider Woman,tt0089424,nominee,https://www.imdb.com/title/tt0089424/,HB Filmes|FilmDallas Pictures
1986,Prizzi's Honor,tt0089841,nominee,https://www.imdb.com/title/tt0089841/,ABC Motion Pictures
1986,Witness,tt0090329,nominee,https://www.imdb.com/title/tt0090329/,Paramount Pictures|Edward S. Feldman Production
1985,Amadeus,tt0086879,winner,https://www.imdb.com/title/tt0086879/,The Saul Zaentz Company|AMLF
1985,The Killing Fields,tt0087553,nominee,https://www.imdb.com/title/tt0087553/,Goldcrest Films International|International Film Investors|Enigma Productions
1985,A Passage to India,tt0087892,nominee,https://www.imdb.com/title/tt0087892/,EMI Films|Home Box Office
1985,Places in the Heart,tt0087921,nominee,https://www.imdb.com/title/tt0087921/,Delphi II Productions|Tri-Star Pictures
1985,A Soldier's Story,tt0088146,nominee,https://www.imdb.com/title/tt0088146/,Columbia Pictures|Caldix
1984,Terms of Endearment,tt0086425,winner,https://www.imdb.com/title/tt0086425/,Paramount Pictures
1984,The Big Chill,tt0085244,nominee,https://www.imdb.com/title/tt0085244/,Columbia Pictures|Carson Productions|Delphi Films
1984,The Dresser,tt0085461,nominee,https://www.imdb.com/title/tt0085461/,Columbia Pictures|Columbia Pictures|World Film Services|Goldcrest|Peter Yates
1984,The Right Stuff,tt0086197,nominee,https://www.imdb.com/title/tt0086197/,The Ladd Company|Chartoff-Winkler Productions
1984,Tender Mercies,tt0086423,nominee,https://www.imdb.com/title/tt0086423/,Antron Media Production|EMI Films
1983,Gandhi,tt0083987,winner,https://www.imdb.com/title/tt0083987/,International Film Investors|National Film Development Corporation of India|Goldcrest Films International|Indo-British Films
1983,E.T. the Extra-Terrestrial,tt0083866,nominee,https://www.imdb.com/title/tt0083866/,Universal Pictures|Amblin Entertainment
1983,Missing,tt0084335,nominee,https://www.imdb.com/title/tt0084335/,Polygram Filmed Entertainment|Universal Pictures|Estudios Churubusco Azteca S.A.
1983,Tootsie,tt0084805,nominee,https://www.imdb.com/title/tt0084805/,Columbia Pictures|Mirage Enterprises|Punch Productions|Delphi Films
1983,The Verdict,tt0084855,nominee,https://www.imdb.com/title/tt0084855/,Twentieth Century Fox
1982,Chariots of Fire,tt0082158,winner,https://www.imdb.com/title/tt0082158/,Enigma Productions|Allied Stars Ltd.
1982,Atlantic City,tt0080388,nominee,https://www.imdb.com/title/tt0080388/,International Cinema Corporation|Selta Films|Canadian Film Development Corporation|Cine-Neighbor|Selta Films
1982,On Golden Pond,tt0082846,nominee,https://www.imdb.com/title/tt0082846/,Incorporated Television Company|IPC Films
1982,Raiders of the Lost Ark,tt0082971,nominee,https://www.imdb.com/title/tt0082971/,Paramount Pictures|Lucasfilm
1982,Reds,tt0082979,nominee,https://www.imdb.com/title/tt0082979/,Barclays Mercantile Industrial Finance|JRS Productions
1981,Ordinary People,tt0081283,winner,https://www.imdb.com/title/tt0081283/,Paramount Pictures|Wildwood Enterprises
1981,Coal Miner's Daughter,tt0080549,nominee,https://www.imdb.com/title/tt0080549/,Universal Pictures
1981,The Elephant Man,tt0080678,nominee,https://www.imdb.com/title/tt0080678/,Brooksfilms
1981,Raging Bull,tt0081398,nominee,https://www.imdb.com/title/tt0081398/,Chartoff-Winkler Productions
1981,Tess,tt0080009,nominee,https://www.imdb.com/title/tt0080009/,Renn Productions|Timothy Burrill Productions|Société Française de Production
1980,Kramer vs. Kramer,tt0079417,winner,https://www.imdb.com/title/tt0079417/,Columbia Pictures|Stanley Jaffe Production
1980,All That Jazz,tt0078754,nominee,https://www.imdb.com/title/tt0078754/,Columbia Pictures|Twentieth Century Fox
1980,Apocalypse Now,tt0078788,nominee,https://www.imdb.com/title/tt0078788/,American Zoetrope|Zoetrope Studios
1980,Breaking Away,tt0078902,nominee,https://www.imdb.com/title/tt0078902/,Twentieth Century Fox
1980,Norma Rae,tt0079638,nominee,https://www.imdb.com/title/tt0079638/,Twentieth Century Fox
1979,The Deer Hunter,tt0077416,winner,https://www.imdb.com/title/tt0077416/,EMI Films
1979,Coming Home,tt0077362,nominee,https://www.imdb.com/title/tt0077362/,Jerome Hellman Productions|Jayne Productions Inc.
1979,Heaven Can Wait,tt0077663,nominee,https://www.imdb.com/title/tt0077663/,Paramount Pictures
1979,Midnight Express,tt0077928,nominee,https://www.imdb.com/title/tt0077928/,Columbia Pictures|Casablanca Filmworks
1979,An Unmarried Woman,tt0078444,nominee,https://www.imdb.com/title/tt0078444/,Major Studio Partners|Twentieth Century Fox
1978,Annie Hall,tt0075686,winner,https://www.imdb.com/title/tt0075686/,Jack Rollins & Charles H. Joffe Productions|Rollins-Joffe Productions
1978,The Goodbye Girl,tt0076095,nominee,https://www.imdb.com/title/tt0076095/,Metro-Goldwyn-Mayer|Warner Bros.|Rastar Pictures
1978,Julia,tt0076245,nominee,https://www.imdb.com/title/tt0076245/,Twentieth Century Fox
1978,Star Wars: Episode IV - A New Hope,tt0076759,nominee,https://www.imdb.com/title/tt0076759/,Lucasfilm|Twentieth Century Fox
1978,The Turning Point,tt0076843,nominee,https://www.imdb.com/title/tt0076843/,Hera Productions|Major Studio Partners|Twentieth Century Fox
1977,Rocky,tt0075148,winner,https://www.imdb.com/title/tt0075148/,Chartoff-Winkler Productions
1977,All the President's Men,tt0074119,nominee,https://www.imdb.com/title/tt0074119/,Wildwood Enterprises
1977,Bound for Glory,tt0074235,nominee,https://www.imdb.com/title/tt0074235/,Bound for Glory
1977,Network,tt0074958,nominee,https://www.imdb.com/title/tt0074958/,Metro-Goldwyn-Mayer
1977,Taxi Driver,tt0075314,nominee,https://www.imdb.com/title/tt0075314/,Columbia Pictures|Bill/Phillips|Italo/Judeo Productions
1976,One Flew Over the Cuckoo's Nest,tt0073486,winner,https://www.imdb.com/title/tt0073486/,Fantasy Films|N.V. Zvaluw
1976,Barry Lyndon,tt0072684,nominee,https://www.imdb.com/title/tt0072684/,Peregrine|Hawk Films|Warner Bros.
1976,Dog Day Afternoon,tt0072890,nominee,https://www.imdb.com/title/tt0072890/,Warner Bros.|Artists Entertainment Complex
1976,Jaws,tt0073195,nominee,https://www.imdb.com/title/tt0073195/,Zanuck/Brown Productions|Universal Pictures
1976,Nashville,tt0073440,nominee,https://www.imdb.com/title/tt0073440/,ABC Entertainment|American Broadcasting Company|Paramount Pictures
1975,The Godfather Part II,tt0071562,winner,https://www.imdb.com/title/tt0071562/,Paramount Pictures|The Coppola Company|American Zoetrope
1975,Chinatown,tt0071315,nominee,https://www.imdb.com/title/tt0071315/,Paramount Pictures|Penthouse Video|Long Road Productions|Robert Evans Company
1975,The Conversation,tt0071360,nominee,https://www.imdb.com/title/tt0071360/,The Directors Company|The Coppola Company|American Zoetrope
1975,Lenny,tt0071746,nominee,https://www.imdb.com/title/tt0071746/,Marvin Worth Productions|Tribe Entertainment Group
1975,The Towering Inferno,tt0072308,nominee,https://www.imdb.com/title/tt0072308/,Twentieth Century Fox|Warner Bros.|Irwin Allen Productions|United Films
1974,The Sting,tt0070735,winner,https://www.imdb.com/title/tt0070735/,Zanuck/Brown Productions|Universal Pictures
1974,American Graffiti,tt0069704,nominee,https://www.imdb.com/title/tt0069704/,Universal Pictures|Lucasfilm|The Coppola Company
1974,Cries & Whispers,tt0069467,nominee,https://www.imdb.com/title/tt0069467/,Cinematograph AB|Svenska Filminstitutet
1974,The Exorcist,tt0070047,nominee,https://www.imdb.com/title/tt0070047/,Warner Bros.|Hoya Productions
1974,A Touch of Class,tt0070819,nominee,https://www.imdb.com/title/tt0070819/,Brut Productions|Gordon Film Productions|Joseph E. Levine Productions
1973,The Godfather,tt0068646,winner,https://www.imdb.com/title/tt0068646/,Paramount Pictures|Albert S. Ruddy Productions|Alfran Productions
1973,Cabaret,tt0068327,nominee,https://www.imdb.com/title/tt0068327/,Allied Artists Pictures|ABC Pictures|A Feuer and Martin Production|Bavaria Film
1973,Deliverance,tt0068473,nominee,https://www.imdb.com/title/tt0068473/,Warner Bros.|Elmer Enterprises
1973,The Emigrants,tt0067919,nominee,https://www.imdb.com/title/tt0067919/,Svensk Filmindustri
1973,Sounder,tt0069303,nominee,https://www.imdb.com/title/tt0069303/,Radnitz/Mattel Productions|Rainbow Group
1972,The French Connection,tt0067116,winner,https://www.imdb.com/title/tt0067116/,Twentieth Century Fox|Philip D'Antoni Productions|Schine-Moore Productions
1972,A Clockwork Orange,tt0066921,nominee,https://www.imdb.com/title/tt0066921/,Warner Bros.|Polaris Productions|Hawk Films|Max L. Raab Productions|Si Litvinoff Film Production
1972,Fiddler on the Roof,tt0067093,nominee,https://www.imdb.com/title/tt0067093/,The Mirisch Production Company|Cartier Productions
1972,The Last Picture Show,tt0067328,nominee,https://www.imdb.com/title/tt0067328/,Columbia Pictures|BBS Productions|Last Picture Show Productions
1972,Nicholas and Alexandra,tt0067483,nominee,https://www.imdb.com/title/tt0067483/,Horizon Pictures
1971,Patton,tt0066206,winner,https://www.imdb.com/title/tt0066206/,Twentieth Century Fox
1971,Airport,tt0065377,nominee,https://www.imdb.com/title/tt0065377/,Ross Hunter Productions
1971,Five Easy Pieces,tt0065724,nominee,https://www.imdb.com/title/tt0065724/,BBS Productions|Columbia Pictures|Five Easy Pieces Productions|Raybert Productions
1971,Love Story,tt0066011,nominee,https://www.imdb.com/title/tt0066011/,Paramount Pictures|Love Story Company
1971,M*A*S*H,tt0066026,nominee,https://www.imdb.com/title/tt0066026/,Aspen Productions|Ingo Preminger Productions
1970,Midnight Cowboy,tt0064665,winner,https://www.imdb.com/title/tt0064665/,Jerome Hellman Productions|Florin Productions
1970,Anne of the Thousand Days,tt0064030,nominee,https://www.imdb.com/title/tt0064030/,Hal Wallis Productions
1970,Butch Cassidy and the Sundance Kid,tt0064115,nominee,https://www.imdb.com/title/tt0064115/,Campanile Productions|Twentieth Century Fox|Estudios Churubusco Azteca S.A.
1970,"Hello, Dolly!",tt0064418,nominee,https://www.imdb.com/title/tt0064418/,Chenault Productions|Twentieth Century Fox
1970,Z,tt0065234,nominee,https://www.imdb.com/title/tt0065234/,Valoria Films|Reggane Films|Office National pour le Commerce et l'Industrie Cinématographique
1969,Oliver!,tt0063385,winner,https://www.imdb.com/title/tt0063385/,Romulus Films|Warwick Film Productions
1969,Funny Girl,tt0062994,nominee,https://www.imdb.com/title/tt0062994/,Columbia Pictures|Rastar Productions
1969,The Lion in Winter,tt0063227,nominee,https://www.imdb.com/title/tt0063227/,Haworth Productions
1969,"Rachel, Rachel",tt0063483,nominee,https://www.imdb.com/title/tt0063483/,Kayos Productions
1969,Romeo and Juliet,tt0063518,nominee,https://www.imdb.com/title/tt0063518/,BHE Films|Verona Produzione|Dino de Laurentiis Cinematografica
1968,In the Heat of the Night,tt0061811,winner,https://www.imdb.com/title/tt0061811/,The Mirisch Corporation
1968,Bonnie and Clyde,tt0061418,nominee,https://www.imdb.com/title/tt0061418/,Warner Bros./Seven Arts|Tatira-Hiller Productions
1968,Doctor Dolittle,tt0061584,nominee,https://www.imdb.com/title/tt0061584/,APJAC Productions|Twentieth Century Fox
1968,The Graduate,tt0061722,nominee,https://www.imdb.com/title/tt0061722/,Lawrence Turman
1968,Guess Who's Coming to Dinner,tt0061735,nominee,https://www.imdb.com/title/tt0061735/,Columbia Pictures|Stanley Kramer Productions
1967,A Man for All Seasons,tt0060665,winner,https://www.imdb.com/title/tt0060665/,Highland Films
1967,Alfie,tt0060086,nominee,https://www.imdb.com/title/tt0060086/,Lewis Gilbert|Sheldrake Films
1967,The Russians Are Coming the Russians Are Coming,tt0060921,nominee,https://www.imdb.com/title/tt0060921/,The Mirisch Corporation
1967,The Sand Pebbles,tt0060934,nominee,https://www.imdb.com/title/tt0060934/,Argyle Enterprises|Solar Productions|Robert Wise Productions|Twentieth Century Fox
1967,Who's Afraid of Virginia Woolf?,tt0061184,nominee,https://www.imdb.com/title/tt0061184/,Warner Bros.|Chenault Productions
1966,The Sound of Music,tt0059742,winner,https://www.imdb.com/title/tt0059742/,Robert Wise Productions|Argyle Enterprises
1966,Darling,tt0059084,nominee,https://www.imdb.com/title/tt0059084/,Joseph Janni Production|Vic Films Productions|Appia Films Ltd.
1966,Doctor Zhivago,tt0059113,nominee,https://www.imdb.com/title/tt0059113/,Metro-Goldwyn-Mayer|Carlo Ponti Production|Sostar S.A.
1966,Ship of Fools,tt0059712,nominee,https://www.imdb.com/title/tt0059712/,Stanley Kramer Productions
1966,A Thousand Clowns,tt0059798,nominee,https://www.imdb.com/title/tt0059798/,Harrell
1965,My Fair Lady,tt0058385,winner,https://www.imdb.com/title/tt0058385/,Warner Bros.
1965,Becket,tt0057877,nominee,https://www.imdb.com/title/tt0057877/,Wallis-Hazen|Keep Films
1965,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,tt0057012,nominee,https://www.imdb.com/title/tt0057012/,Stanley Kubrick Productions|Columbia Pictures Corporation
1965,Mary Poppins,tt0058331,nominee,https://www.imdb.com/title/tt0058331/,Walt Disney Productions
1965,Zorba the Greek,tt0057831,nominee,https://www.imdb.com/title/tt0057831/,Twentieth Century Fox
1964,Tom Jones,tt0057590,winner,https://www.imdb.com/title/tt0057590/,Woodfall Film Productions
1964,America America,tt0056825,nominee,https://www.imdb.com/title/tt0056825/,Athena Enterprises|Warner Bros.
1964,Cleopatra,tt0056937,nominee,https://www.imdb.com/title/tt0056937/,Twentieth Century Fox|MCL Films S.A.|Walwa Films S.A.
1964,How the West Was Won,tt0056085,nominee,https://www.imdb.com/title/tt0056085/,Metro-Goldwyn-Mayer|Cinerama Productions Corp.
1964,Lilies of the Field,tt0057251,nominee,https://www.imdb.com/title/tt0057251/,Rainbow Productions
1963,Lawrence of Arabia,tt0056172,winner,https://www.imdb.com/title/tt0056172/,Horizon Pictures
1963,The Longest Day,tt0056197,nominee,https://www.imdb.com/title/tt0056197/,Darryl F. Zanuck Productions
1963,The Music Man,tt0056262,nominee,https://www.imdb.com/title/tt0056262/,Warner Bros.
1963,Mutiny on the Bounty,tt0056264,nominee,https://www.imdb.com/title/tt0056264/,Arcola Pictures
1963,To Kill a Mockingbird,tt0056592,nominee,https://www.imdb.com/title/tt0056592/,Pakula-Mulligan|Brentwood Productions
1962,West Side Story,tt0055614,winner,https://www.imdb.com/title/tt0055614/,The Mirisch Corporation|Seven Arts Productions
1962,Fanny,tt0054866,nominee,https://www.imdb.com/title/tt0054866/,Warner Bros.|Mansfield Productions
1962,The Guns of Navarone,tt0054953,nominee,https://www.imdb.com/title/tt0054953/,Columbia Pictures|Highroad Productions
1962,The Hustler,tt0054997,nominee,https://www.imdb.com/title/tt0054997/,Rossen Films
1962,Judgment at Nuremberg,tt0055031,nominee,https://www.imdb.com/title/tt0055031/,Roxlom Films Inc.
1961,The Apartment,tt0053604,winner,https://www.imdb.com/title/tt0053604/,The Mirisch Corporation
1961,The Alamo,tt0053580,nominee,https://www.imdb.com/title/tt0053580/,Batjac Productions|The Alamo Company
1961,Elmer Gantry,tt0053793,nominee,https://www.imdb.com/title/tt0053793/,Elmer Gantry Productions
1961,Sons and Lovers,tt0054326,nominee,https://www.imdb.com/title/tt0054326/,Jerry Wald Productions
1961,The Sundowners,tt0054353,nominee,https://www.imdb.com/title/tt0054353/,Warner Bros. Productions
1960,Ben-Hur,tt0052618,winner,https://www.imdb.com/title/tt0052618/,Metro-Goldwyn-Mayer
1960,Anatomy of a Murder,tt0052561,nominee,https://www.imdb.com/title/tt0052561/,Otto Preminger Films
1960,The Diary of Anne Frank,tt0052738,nominee,https://www.imdb.com/title/tt0052738/,George Stevens Productions
1960,The Nun's Story,tt0053131,nominee,https://www.imdb.com/title/tt0053131/,Warner Bros.
1960,Room at the Top,tt0053226,nominee,https://www.imdb.com/title/tt0053226/,Romulus Films|Remus
1959,Gigi,tt0051658,winner,https://www.imdb.com/title/tt0051658/,Metro-Goldwyn-Mayer
1959,Auntie Mame,tt0051383,nominee,https://www.imdb.com/title/tt0051383/,Warner Bros.
1959,Cat on a Hot Tin Roof,tt0051459,nominee,https://www.imdb.com/title/tt0051459/,Avon Productions
