season,episode,title,rating,votes
1,1,Apéritif,8.3,10841
1,2,Amuse-Bouche,8.1,9139
1,3,Potage,8.1,8517
1,4,Oeuf,7.7,7704
1,5,Coquilles,7.9,7862
1,6,Entrée,8.5,7717
1,7,Sorbet,8.6,7903
1,8,Fromage,9,8293
1,9,Trou Normand,8.2,7302
1,10,Buffet Froid,8.7,7632
1,11,Rôti,8.5,7228
1,12,Relevés,8.8,7356
1,13,Savoureux,9.2,8922
2,1,Kaiseki,8.8,7993
2,2,Sakizuke,9,7731
2,3,Hassun,8.6,7151
2,4,Takiawase,9.2,7921
2,5,Mukozuke,9.2,7985
2,6,Futamono,9.2,7845
2,7,Yakimono,9.2,7663
2,8,Su-zakana,8.4,6882
2,9,Shiizakana,8.5,6801
2,10,Naka-Choko,8.8,7163
2,11,Ko no Mono,8.9,7039
2,12,Tome-wan,9.2,7827
2,13,Mizumono,9.8,25345
3,1,Antipasto,8.1,7765
3,2,Primavera,7.9,6712
3,3,Secondo,7.9,6203
3,4,Aperitivo,7.8,6070
3,5,Contorno,9,7044
3,6,Dolce,8.7,6228
3,7,Digestivo,9.3,7862
3,8,The Great Red Dragon,8.5,5592
3,9,...And the Woman Clothed with the Sun,8.2,5262
3,10,...And the Woman Clothed in Sun,8.4,5322
3,11,...And the Beast from the Sea,8.5,5313
3,12,The Number of the Beast Is 666,8.8,5796
3,13,The Wrath of the Lamb,9.7,17003
