season,episode,title,rating,votes
1,1,The Heirs of the Dragon,8.7,80049
1,2,The Rogue Prince,8.3,63885
1,3,Second of His Name,8.7,65171
1,4,King of the Narrow Sea,8.4,54726
1,5,We Light the Way,8.8,55387
1,6,The Princess and the Queen,8,48996
1,7,Driftmark,9.1,54867
1,8,The Lord of the Tides,9.3,60625
1,9,The Green Council,8.7,47443
1,10,The Black Queen,9.3,47976
2,1,A Son for a Son,8.2,41075
2,2,Rhaenyra the Cruel,8.2,35656
2,3,The Burning Mill,7.6,33827
2,4,The Red Dragon and the Gold,9.4,60110
2,5,Regent,7.3,32379
2,6,Smallfolk,6.3,52997
2,7,The Red Sowing,8.8,38626
2,8,The Queen Who Ever Was,6.4,44724
3,1,Episode #3.1,NA,0
3,2,Episode #3.2,NA,0
3,3,Episode #3.3,NA,0
3,4,Episode #3.4,NA,0
3,5,Episode #3.5,NA,0
3,6,Episode #3.6,NA,0
3,7,Episode #3.7,NA,0
3,8,Episode #3.8,NA,0
4,1,Episode #4.1,NA,0
