season,episode,title,rating,votes
1,1,Pilot,7.6,3256
1,2,Kryptonite,7.2,2370
1,3,Wedding,7.5,2274
1,4,Naked,7.9,2239
1,5,Cece Crashes,7.7,2044
1,6,Thanksgiving,7.7,2031
1,7,Bells,7,1938
1,8,Bad in Bed,7.4,1901
1,9,The 23rd,7.6,1877
1,10,The Story of the 50,7.6,1906
1,11,Jess & Julia,7.8,1857
1,12,The Landlord,8,2000
1,13,Valentine's Day,7.7,1796
1,14,Bully,7.3,1659
1,15,Injured,7.8,1901
1,16,Control,7.3,1631
1,17,Fancyman Part 1,7.8,1733
1,18,Fancyman Part 2,7.9,1668
1,19,Secrets,8.1,1764
1,20,Normal,7.6,1602
1,21,Kids,7.8,1665
1,22,Tomatoes,7.5,1608
1,23,Backslide,7.5,1574
1,24,See Ya,7.8,1681
2,1,Re-launch,7.3,1682
2,2,Katie,7.7,1704
2,3,Fluffer,7.6,1564
2,4,Neighbors,7.1,1555
2,5,Models,7.7,1588
2,6,Halloween,7.8,1568
2,7,Menzies,7.8,1611
2,8,Parents,7.7,1503
2,9,Eggs,7.5,1462
2,10,Bathtub,7.7,1458
2,11,Santa,8.1,1612
2,12,Cabin,7.7,1515
2,13,A Father's Love,7,1407
2,14,Pepperwood,7.9,1599
2,15,Cooler,9.1,2958
2,16,Table 34,8.1,1555
2,17,Parking Spot,8.1,1551
2,18,Tinfinity,7.7,1421
2,19,Quick Hardening Caulk,8.4,1813
2,20,Chicago,7.6,1568
2,21,First Date,7.7,1458
2,22,Bachelorette Party,7.5,1357
2,23,Virgins,8.4,1888
2,24,Winston's Birthday,8,1462
2,25,Elaine's Big Day,8.6,1876
3,1,All In,7.7,1524
3,2,Nerd,7.5,1333
3,3,Double Date,7.6,1338
3,4,The Captain,7.4,1287
3,5,The Box,7.1,1254
3,6,Keaton,7.5,1266
3,7,Coach,7.6,1294
3,8,Menus,7.3,1224
3,9,Longest Night Ever,7.4,1211
3,10,Thanksgiving III,7.3,1229
3,11,Clavado En Un Bar,7.4,1248
3,12,Basketsball,7.2,1184
3,13,Birthday,8.3,1543
3,14,Prince,8.6,2151
3,15,Exes,7.5,1211
3,16,Sister,7.2,1197
3,17,Sister II,7.1,1144
3,18,Sister III,7.2,1126
3,19,Fired Up,7.6,1130
3,20,Mars Landing,7.2,1196
3,21,Big News,7.5,1153
3,22,Dance,7.4,1125
3,23,Cruise,7.7,1163
4,1,The Last Wedding,7.6,1288
4,2,Dice,7.5,1211
4,3,Julie Berkman's Older Sister,7.2,1149
4,4,Micro,7.2,1165
4,5,Landline,7.9,1276
4,6,Background Check,8.7,2040
4,7,Goldmine,8.1,1330
4,8,Teachers,7.9,1225
4,9,Thanksgiving IV,8.1,1244
4,10,Girl Fight,7.6,1118
4,11,LAXmas,7.5,1164
4,12,Shark,7.3,1039
4,13,Coming Out,7.1,1030
4,14,Swuit,7.1,1038
4,15,The Crawl,7.6,1102
4,16,Oregon,7.4,1075
4,17,Spiderhunt,8.2,1321
4,18,Walk of Shame,7.5,1118
4,19,The Right Thing,7.3,1045
4,20,Par 5,7.3,1051
4,21,Panty Gate,7.6,1066
4,22,Clean Break,9,2107
5,1,Big Mama P,7.8,1252
5,2,What About Fred,7.2,1072
5,3,Jury Duty,7.5,1040
5,4,No Girl,7.3,1068
5,5,Bob & Carol & Nick & Schmidt,7.3,1066
5,6,Reagan,7.5,1211
5,7,Wig,7.2,1066
5,8,The Decision,7.3,1044
5,9,Heat Wave,7.3,1051
5,10,Goosebumps Walkaway,7.4,1053
5,11,The Apartment,7.3,980
5,12,D-Day,7.8,1027
5,13,"Sam, Again",7.1,993
5,14,300 Feet,7,1005
5,15,Jeff Day,7.1,971
5,16,Helmet,7.5,965
5,17,Road Trip,7.6,1109
5,18,A Chill Day In,8.1,1158
5,19,Dress,7.2,910
5,20,Return to Sender,7.4,924
5,21,Wedding Eve,8.2,1089
5,22,Landing Gear,8.8,1480
6,1,House Hunt,7.5,1003
6,2,Hubbedy Bubby,6.5,1234
6,3,Single and Sufficient,7.1,921
6,4,Homecoming,7.5,1143
6,5,Jaipur Aviv,7.4,904
6,6,Ready,7.2,883
6,7,Last Thanksgiving,7.1,876
6,8,James Wonder,7.3,888
6,9,Es Good,7.1,864
6,10,Christmas Eve Eve,7.5,925
6,11,Raisin's Back,7.3,875
6,12,The Cubicle,7.2,835
6,13,Cece's Boys,7.3,889
6,14,The Hike,7.4,885
6,15,Glue,7.7,897
6,16,Operation: Bobcat,7.8,906
6,17,Rumspringa,7,847
6,18,Young Adult,7.5,843
6,19,Socalyalcon VI,7.5,866
6,20,Misery,7.4,857
6,21,San Diego,8.1,949
6,22,Five Stars for Beezus,9.1,1825
7,1,About Three Years Later,7.2,1062
7,2,Tuesday Meeting,7,886
7,3,Lillypads,7.2,874
7,4,Where the Road Goes,7.4,904
7,5,Godparents,7.2,848
7,6,Mario,7.8,886
7,7,The Curse of the Pirate Bride,7.9,951
7,8,Engram Pattersky,8.3,1364
