season,episode,title,rating,votes
1,1,"To You, in 2000 Years: The Fall of Shiganshina, Part 1",9.2,53109
1,2,"That Day: The Fall of Shiganshina, Part 2",8.5,38882
1,3,"A Dim Light Amid Despair: Humanity's Comeback, Part 1",8.1,37232
1,4,"The Night of the Closing Ceremony: Humanity's Comeback, Part 2",8.6,35303
1,5,"First Battle: The Struggle for Trost, Part 1",9.3,37591
1,6,"The World the Girl Saw: The Struggle for Trost, Part 2",8.9,35372
1,7,"Small Blade: The Struggle for Trost, Part 3",8.9,34493
1,8,"I Can Hear His Heartbeat: The Struggle for Trost, Part 4",9.2,34604
1,9,"Whereabouts of His Left Arm: The Struggle for Trost, Part 5",8.8,32450
1,10,"Response: The Struggle for Trost, Part 6",8.3,31783
1,11,"Idol: The Struggle for Trost, Part 7",8.3,31236
1,12,"Wound: The Struggle for Trost, Part 8",8.3,30879
1,13,"Primal Desire: The Struggle for Trost, Part 9",8.9,32245
1,14,"Can't Look Into His Eyes Yet: Eve of The Counterattack, Part 1",8.5,30671
1,15,"Special Operations Squad: Eve of the Counterattack, Part 2",8.1,31565
1,16,"What Needs to Be Done Now: Eve of the Counterattack, Part 3",8.2,30361
1,17,"Female Titan: The 57th Expedition Beyond the Walls, Part 1",9.1,32508
1,18,"Forest of Giant Trees: The 57th Expedition Beyond the Walls, Part 2",8.9,30638
1,19,"Bite: The 57th Exterior Scouting Mission, Part 3",8.9,31028
1,20,"Erwin Smith: The 57th Expedition Beyond the Walls, Part 4",9.1,31641
1,21,"Crushing Blow: The 57th Exterior Scouting Mission, Part 5",9.6,40049
1,22,"The Defeated: The 57th Expedition Beyond the Walls, Part 6",9.1,31957
1,23,"Smile: Raid on Stohess District, Part 1",9,31875
1,24,"Mercy: Raid on Stohess District, Part 2",9.2,31809
1,25,"Wall: Raid on Stohess District, Part 3",9.4,36133
2,1,Beast Titan,9.2,33238
2,2,I'm Home,8.5,28928
2,3,Southwestward,8.6,28526
2,4,Soldier,9.1,30482
2,5,Historia,9.1,30932
2,6,Warrior,9.8,71633
2,7,Close Combat,9.6,38357
2,8,The Hunters,8.4,28378
2,9,Opening,8.6,28405
2,10,Children,9,30381
2,11,Charge,9.6,36228
2,12,Scream,9.7,52749
3,1,Smoke Signal,8.8,32234
3,2,Pain,9.2,34586
3,3,Old Story,8.7,29407
3,4,Trust,8.5,29405
3,5,Reply,9,30613
3,6,Sin,9.2,32515
3,7,Wish,9.5,37045
3,8,Outside the Walls of Orvud District,8.9,30135
3,9,Ruler of the Walls,9.3,31732
3,10,Friends,9.2,31393
3,11,Bystander,9.1,31692
3,12,Night of the Battle to Retake the Wall,8.9,31652
3,13,The Town Where Everything Began,9.6,42312
3,14,Thunder Spears,9.6,40826
3,15,Descent,9.6,42282
3,16,Perfect Game,9.8,119193
3,17,Hero,9.8,165631
3,18,Midnight Sun,9.8,94484
3,19,The Basement,9.2,38549
3,20,That Day,9.8,74634
3,21,Attack Titan,9.7,48889
3,22,The Other Side of the Wall,9.5,43204
4,1,The Other Side of the Sea,9.2,53204
4,2,Midnight Train,8.6,47299
4,3,The Door of Hope,9.2,48325
4,4,From One Hand to Another,8.9,47594
4,5,Declaration of War,9.8,102886
4,6,The War Hammer Titan,9.8,103195
4,7,Assault,9.8,129852
4,8,Assassin's Bullet,9.5,55790
4,9,Brave Volunteers,8.9,44526
4,10,A Sound Argument,8.5,40557
4,11,Deceiver,8.8,39005
4,12,Guides,8.9,40014
4,13,Children of the Forest,9.5,49804
4,14,Savagery,9.7,55294
4,15,Sole Salvation,9.5,46807
4,16,Above and Below,9.4,46142
4,17,Judgment,9.1,55614
4,18,Sneak Attack,9.3,50601
4,19,Two Brothers,9.7,96394
4,20,Memories of the Future,9.8,104143
4,21,"From You, 2000 Years Ago",9.8,101790
4,22,Thaw,9,38772
4,23,Sunset,8.5,32001
4,24,Pride,8.5,32394
4,25,Night of the End,8.6,32257
4,26,Traitor,9.2,35242
4,27,Retrospective,9.5,41438
4,28,The Dawn of Humanity,9.6,52617
4,29,The Final Chapters: Special 1,9.5,69222
4,30,The Final Chapters: Special 2,9,89556
