season,episode,title,rating,votes
1,1,Pilot,7.7,7073
1,2,The Tagger,7.5,5808
1,3,The Slump,7.5,5441
1,4,M.E. Time,7.6,5258
1,5,The Vulture,7.9,5106
1,6,Halloween,8.4,5760
1,7,48 Hours,8,5010
1,8,Old School,7.6,4817
1,9,Sal's Pizza,7.5,4709
1,10,Thanksgiving,8.1,4829
1,11,Christmas,8.1,4628
1,12,Pontiac Bandit,8,4678
1,13,The Bet,8.7,5266
1,14,The Ebony Falcon,7.5,4356
1,15,Operation: Broken Feather,8,4547
1,16,The Party,8.4,4763
1,17,Full Boyle,7.8,4308
1,18,The Apartment,7.5,4189
1,19,Tactical Village,8.3,4449
1,20,Fancy Brudgom,7.5,4170
1,21,Unsolvable,8,4232
1,22,Charges and Specs,8.8,4990
2,1,Undercover,8.1,4330
2,2,Chocolate Milk,7.6,4090
2,3,The Jimmy Jab Games,8.1,4276
2,4,Halloween II,8.7,4785
2,5,The Mole,8.1,4086
2,6,Jake and Sophia,8.1,4083
2,7,Lockdown,7.7,3941
2,8,USPIS,7.7,3922
2,9,The Road Trip,8.1,4056
2,10,The Pontiac Bandit Returns,8.2,4025
2,11,Stakeout,7.7,3858
2,12,Beach House,8.2,4069
2,13,Payback,7.8,3802
2,14,Defense Rests,7.6,3763
2,15,Windbreaker City,8.1,3858
2,16,The Wednesday Incident,7.9,3774
2,17,Boyle-Linetti Wedding,8.1,3872
2,18,Captain Peralta,7.7,3737
2,19,Sabotage,7.8,3702
2,20,AC/DC,7.6,3656
2,21,Det. Dave Majors,7.8,3713
2,22,The Chopper,8.5,3870
2,23,Johnny and Dora,9,5048
3,1,New Captain,8.2,4096
3,2,The Funeral,7.6,3717
3,3,Boyle's Hunch,7.7,3634
3,4,The Oolong Slayer,8.4,3892
3,5,Halloween III,8.9,4661
3,6,Into the Woods,7.6,3608
3,7,The Mattress,7.6,3591
3,8,Ava,8.1,3678
3,9,The Swedes,7.7,3705
3,10,Yippie Kayak,8.7,4167
3,11,Hostage Situation,7.6,3543
3,12,9 Days,7.9,3785
3,13,The Cruise,8,3643
3,14,Karen Peralta,7.5,3450
3,15,The 9-8,7.9,3498
3,16,House Mouses,7.7,3376
3,17,Adrian Pimento,7.7,3485
3,18,Cheddar,7.7,3478
3,19,Terry Kitties,7.6,3318
3,20,Paranoia,8.1,3405
3,21,Maximum Security,8,3408
3,22,Bureau,8.6,3669
3,23,Greg and Larry,9,4240
4,1,"Coral Palms, Part 1",8.1,3816
4,2,"Coral Palms, Part 2",8.1,3640
4,3,"Coral Palms, Part 3",8.3,3657
4,4,The Night Shift,7.5,3479
4,5,Halloween IV,8.7,4129
4,6,Monster in the Closet,7.8,3356
4,7,Mr. Santiago,8.1,3545
4,8,Skyfire Cycle,7.6,3355
4,9,The Overmining,7.9,3320
4,10,Captain Latvia,7.5,3322
4,11,"The Fugitive, Part 1",8.3,3495
4,12,"The Fugitive, Part 2",8.4,3241
4,13,The Audit,7.6,3219
4,14,Serve & Protect,7.7,3227
4,15,The Last Ride,8.2,3339
4,16,Moo Moo,8.8,5945
4,17,Cop-Con,8.2,3277
4,18,Chasing Amy,7.9,3189
4,19,Your Honor,7.8,3124
4,20,The Slaughterhouse,7.9,3124
4,21,The Bank Job,8.4,3310
4,22,Crime & Punishment,8.5,3506
5,1,The Big House Pt. 1,8.4,3766
5,2,The Big House Pt. 2,8.3,3566
5,3,Kicks,7.8,3263
5,4,HalloVeen,9.4,6751
5,5,Bad Beat,7.8,3216
5,6,The Venue,7.6,3216
5,7,Two Turkeys,8,3304
5,8,Return to Skyfire,7.4,3201
5,9,99,8.7,4009
5,10,Game Night,8.4,4072
5,11,The Favor,7.8,3161
5,12,Safe House,8.6,3697
5,13,The Negotiation,8.2,3444
5,14,The Box,9.5,10266
5,15,The Puzzle Master,7.6,3157
5,16,NutriBoom,7.7,3147
5,17,DFW,7.7,3368
5,18,Gray Star Mutual,7.8,3101
5,19,Bachelor/ette Party,8.3,3267
5,20,Show Me Going,8.2,3478
5,21,White Whale,7.8,3040
5,22,Jake & Amy,9.1,4806
6,1,Honeymoon,8.3,4060
6,2,Hitchcock & Scully,8.7,4470
6,3,The Tattler,7.5,3378
6,4,Four Movements,7.3,3624
6,5,A Tale of Two Bandits,8,3489
6,6,The Crime Scene,8.4,3776
6,7,The Honeypot,8.3,3513
6,8,"He Said, She Said",7.1,5424
6,9,The Golden Child,8,3364
6,10,Gintars,7.3,3130
6,11,The Therapist,7.9,3206
6,12,Casecation,7.5,3488
6,13,The Bimbo,7.8,3053
6,14,Ticking Clocks,8.2,3408
6,15,Return of the King,6.4,3713
6,16,Cinco de Mayo,9,4395
6,17,Sicko,8.3,3095
6,18,Suicide Squad,8.9,3935
7,1,Manhunter,7.9,3385
7,2,Captain Kim,8.1,3255
7,3,Pimemento,8.5,3570
7,4,The Jimmy Jab Games II,7.8,3137
7,5,Debbie,7.2,3319
7,6,Trying,7.7,3085
7,7,Ding Dong,8.6,3516
7,8,The Takeback,8.1,3140
7,9,Dillman,8.6,3283
7,10,Admiral Peralta,7.8,2929
7,11,Valloweaster,8.1,3209
7,12,Ransom,8.6,3358
7,13,Lights Out,9.1,4563
8,1,The Good Ones,4.9,9555
8,2,The Lake House,7.6,3830
8,3,Blue Flu,7,3545
8,4,Balancing,7.5,3217
8,5,PB&J,7.8,3399
8,6,The Set Up,6.7,3527
8,7,Game of Boyles,7.9,3185
8,8,Renewal,7.9,2951
8,9,The Last Day Pt 1,9.2,4614
8,10,The Last Day Pt 2,9.4,6133
