season,episode,title,rating,votes
1,1,The Name of the Game,8.7,36177
1,2,Cherry,8.5,29431
1,3,Get Some,8.3,27718
1,4,The Female of the Species,8.7,28047
1,5,Good for the Soul,8.3,26716
1,6,The Innocents,8.1,25661
1,7,The Self-Preservation Society,8.7,26174
1,8,You Found Me,9.1,31064
2,1,The Big Ride,8.1,24852
2,2,Proper Preparation and Planning,7.6,23575
2,3,Over the Hill with the Swords of a Thousand Men,9,27022
2,4,Nothing Like It in the World,8,23063
2,5,We Gotta Go Now,8.3,23159
2,6,The Bloody Doors Off,8.9,25126
2,7,"Butcher, Baker, Candlestick Maker",9,25876
2,8,What I Know,9.4,34889
3,1,Payback,8.3,25719
3,2,The Only Man in the Sky,8.6,25070
3,3,Barbary Coast,8.2,23948
3,4,Glorious Five Year Plan,8.9,26716
3,5,The Last Time to Look on This World of Lies,8.2,23894
3,6,Herogasm,9.6,56633
3,7,Here Comes a Candle to Light You to Bed,8.9,27455
3,8,The Instant White-Hot Wild,8.3,31628
4,1,Department of Dirty Tricks,7.3,30452
4,2,Life Among the Septics,7,27568
4,3,We'll Keep the Red Flag Flying Here,7.4,26486
4,4,Wisdom of the Ages,8.9,36105
4,5,"Beware the Jabberwock, My Son",8,26983
4,6,Dirty Business,7.4,27089
4,7,The Insider,8.2,24774
4,8,Season Four Finale,9,40064
5,1,Fifteen Inches of Sheer Dynamite,8.7,44760
5,2,Teenage Kix,8.3,37555
5,3,Every One of You Sons of Bitches,8.1,35226
5,4,King of Hell,7.2,35224
5,5,One-Shots,7.2,37868
5,6,Though the Heavens Fall,8.1,38682
5,7,"The Frenchman, the Female, and the Man Called Mother's Milk",5.8,51788
5,8,Blood and Bone,5.6,113174
