season,episode,title,rating,votes
1,1,The Gang Gets Racist,8.1,6473
1,2,Charlie Wants an Abortion,8.1,5742
1,3,Underage Drinking: A National Concern,8.2,5572
1,4,Charlie Has Cancer,8,5182
1,5,Gun Fever,7.8,4916
1,6,The Gang Finds a Dead Guy,8,4815
1,7,Charlie Got Molested,8.4,5134
2,1,Charlie Gets Crippled,8.4,5063
2,2,The Gang Goes Jihad,8.5,5119
2,3,Dennis and Dee Go on Welfare,9,5947
2,4,Mac Bangs Dennis' Mom,9.2,6362
2,5,Hundred Dollar Baby,8.6,5144
2,6,The Gang Gives Back,8.3,4536
2,7,The Gang Exploits a Miracle,7.9,4256
2,8,The Gang Runs for Office,7.9,4185
2,9,Charlie Goes America All Over Everybody's Ass,8.2,4268
2,10,Dennis and Dee Get a New Dad,8.5,4349
3,1,The Gang Finds a Dumpster Baby,8.5,4632
3,2,The Gang Gets Invincible,8.6,4713
3,3,Dennis and Dee's Mom Is Dead,8.2,4074
3,4,The Gang Gets Held Hostage,8.9,5018
3,5,The Aluminum Monster vs. Fatty Magoo,7.9,4046
3,6,The Gang Solves the North Korea Situation,8.3,4113
3,7,The Gang Sells Out,8.1,3804
3,8,Frank Sets Sweet Dee on Fire,8.4,4099
3,9,Sweet Dee's Dating a Retarded Person,9.2,6065
3,10,Mac Is a Serial Killer,9,4944
3,11,Dennis Looks Like a Registered Sex Offender,8.4,3889
3,12,The Gang Gets Whacked: Part 1,8.1,3664
3,13,The Gang Gets Whacked: Part 2,8.3,3695
3,14,Bums: Making a Mess All Over the City,8.5,3927
3,15,The Gang Dances Their Asses Off,8.9,4646
4,1,Mac and Dennis: Manhunters,8.4,3993
4,2,The Gang Solves the Gas Crisis,9.1,5323
4,3,America's Next Top Paddy's Billboard Model Contest,8.3,3301
4,4,Mac's Banging the Waitress,8.5,3842
4,5,Mac & Charlie Die: Part 1,9,4401
4,6,Mac & Charlie Die: Part 2,8.5,3851
4,7,Who Pooped the Bed?,8.3,4271
4,8,Paddy's Pub: The Worst Bar in Philadelphia,8.5,3794
4,9,Dennis Reynolds: An Erotic Life,8.1,3741
4,10,Sweet Dee Has a Heart Attack,9,4883
4,11,The Gang Cracks the Liberty Bell,7.6,3945
4,12,The Gang Gets Extreme: Home Makeover Edition,8.3,3811
4,13,The Nightman Cometh,9.7,10977
5,1,The Gang Exploits the Mortgage Crisis,8.3,3721
5,2,The Gang Hits the Road,9.1,4771
5,3,The Great Recession,8,3416
5,4,The Gang Gives Frank an Intervention,8.7,4129
5,5,The Waitress Is Getting Married,8.8,4036
5,6,The World Series Defense,8.3,3443
5,7,The Gang Wrestles for the Troops,8.5,3770
5,8,Paddy's Pub: Home of the Original Kitten Mittens,8.9,4173
5,9,Mac and Dennis Break Up,8.5,3639
5,10,The D.E.N.N.I.S. System,9.3,5638
5,11,Mac and Charlie Write a Movie,8,3327
