season,episode,title,rating,votes
1,1,Pilot,8.2,7440
1,2,Ghosts,7.9,5679
1,3,Mission Creep,8,5128
1,4,Cura Te Ipsum,8.3,4980
1,5,Judgement,8.2,4785
1,6,The Fix,8.5,5042
1,7,Witness,8.8,5333
1,8,Foe,8.1,4640
1,9,Get Carter,8.6,4808
1,10,Number Crunch,9,5457
1,11,Super,8.6,4622
1,12,Legacy,8.2,4203
1,13,Root Cause,8.7,4757
1,14,Wolf and Cub,8,4175
1,15,Blue Code,8.5,4255
1,16,Risk,8.2,4094
1,17,Baby Blue,8.5,4352
1,18,Identity Crisis,8.3,4084
1,19,Flesh and Blood,8.9,4671
1,20,Matsya Nyaya,8.7,4358
1,21,Many Happy Returns,9.1,5017
1,22,No Good Deed,9,4492
1,23,Firewall,9.6,8529
2,1,The Contingency,8.9,4890
2,2,Bad Code,9,4445
2,3,Masquerade,8.2,3769
2,4,Triggerman,8,3630
2,5,Bury the Lede,8.6,3925
2,6,The High Road,8.3,3565
2,7,Critical,8.3,3696
2,8,Til Death,8,3615
2,9,C.O.D.,8,3441
2,10,Shadow Box,8.7,3909
2,11,2 Pi R,8.8,4210
2,12,Prisoner's Dilemma,9.4,5077
2,13,Dead Reckoning,9.2,4436
2,14,One Percent,8.2,3516
2,15,Booked Solid,8.4,3572
2,16,Relevance,9.2,5507
2,17,Proteus,8.4,3671
2,18,All In,8.1,3334
2,19,Trojan Horse,8.6,3561
2,20,In Extremis,8.7,3691
2,21,Zero Day,9.4,4850
2,22,God Mode,9.4,5816
3,1,Liberty,8.2,3766
3,2,Nothing to Hide,8.3,3403
3,3,Lady Killer,8.5,3696
3,4,Reasonable Doubt,7.9,3522
3,5,Razgovor,9.1,4277
3,6,Mors Praematura,8.9,3921
3,7,The Perfect Mark,8.5,3559
3,8,Endgame,9.4,5054
3,9,The Crossing,9.7,8536
3,10,The Devil's Share,9.7,8310
3,11,Lethe,9.1,4103
3,12,Aletheia,9.1,3994
3,13,4C,8.8,3959
3,14,Provenance,8,3322
3,15,Last Call,8.4,3415
3,16,RAM,9.2,4434
3,17,Root Path,9,3859
3,18,Allegiance,8.1,3131
3,19,Most Likely to...,8.5,3338
3,20,Death Benefit,9.1,3900
3,21,Beta,9.2,3970
3,22,A House Divided,9.1,3848
3,23,Deus Ex Machina,9.6,7551
4,1,Panopticon,8.8,4151
4,2,Nautilus,8.8,3835
4,3,Wingman,8.4,3331
4,4,Brotherhood,8.2,3310
4,5,Prophets,9,3913
4,6,Pretenders,8.6,3493
4,7,Honor Among Thieves,8.5,3435
4,8,Point of Origin,8.6,3464
4,9,The Devil You Know,9.4,4715
4,10,The Cold War,9.1,4030
4,11,If-Then-Else,9.8,15097
4,12,Control-Alt-Delete,9.1,4266
4,13,M.I.A.,8.7,3517
4,14,Guilty,8.3,3135
4,15,Q & A,8.6,3270
4,16,Blunt,7.8,3198
4,17,Karma,8.2,3027
4,18,Skip,8.6,3487
4,19,Search and Destroy,8.7,3425
4,20,Terra Incognita,8.8,4617
4,21,Asylum,9.4,5226
4,22,YHWH,9.7,9412
5,1,B.S.O.D.,9.1,5126
5,2,SNAFU,9.1,4170
5,3,Truth Be Told,8.5,3752
5,4,"6,741",9.3,6108
5,5,ShotSeeker,8.7,3679
5,6,A More Perfect Union,8.3,3554
5,7,QSO,8.8,3754
5,8,Reassortment,8.7,3652
5,9,Sotto Voce,9.2,4231
5,10,The Day the World Went Away,9.7,7875
5,11,Synecdoche,9.2,4257
5,12,.exe,9.5,4909
5,13,Return 0,9.8,14536
