season,episode,title,rating,votes
1,1,Pilot,6.9,4710
1,2,Canvassing,7,4016
1,3,The Reporter,7.1,3764
1,4,Boys' Club,7.2,3648
1,5,The Banquet,7.1,3524
1,6,Rock Show,7.6,3552
2,1,Pawnee Zoo,7.8,3693
2,2,The Stakeout,8,3517
2,3,Beauty Pageant,7.6,3381
2,4,Practice Date,8.2,3454
2,5,Sister City,7.6,3646
2,6,Kaboom,7.5,3190
2,7,Greg Pikitis,8.2,3470
2,8,Ron and Tammy,8.3,3485
2,9,The Camel,7.7,3153
2,10,Hunting Trip,8.6,3763
2,11,Tom's Divorce,7.7,3068
2,12,Christmas Scandal,7.9,3107
2,13,The Set Up,7.9,3114
2,14,Leslie's House,7.8,3027
2,15,Sweetums,7.7,2981
2,16,Galentine's Day,7.5,2992
2,17,Woman of the Year,7.9,2973
2,18,The Possum,7.8,2973
2,19,Park Safety,8,3068
2,20,Summer Catalog,7.7,2910
2,21,94 Meetings,8.4,3158
2,22,Telethon,8.2,3035
2,23,The Master Plan,8.4,3109
2,24,Freddy Spaghetti,8.5,3151
3,1,Go Big or Go Home,8.1,3012
3,2,Flu Season,8.9,3807
3,3,Time Capsule,8,2960
3,4,Ron & Tammy 2,8.5,3220
3,5,Media Blitz,7.9,2907
3,6,Indianapolis,8,2886
3,7,Harvest Festival,8.7,3292
3,8,Camping,7.9,2895
3,9,Andy and April's Fancy Party,8.9,3671
3,10,Soulmates,8.4,3042
3,11,Jerry's Painting,8.6,3065
3,12,Eagleton,8.1,2907
3,13,The Fight,8.8,3685
3,14,Road Trip,8.4,3079
3,15,The Bubble,8.1,2800
3,16,Li'l Sebastian,8.8,3303
4,1,I'm Leslie Knope,8,2819
4,2,Ron and Tammys,8.6,3079
4,3,Born and Raised,8,2750
4,4,Pawnee Rangers,8.2,3007
4,5,Meet 'N' Greet,7.7,2696
4,6,End of the World,8.4,3058
4,7,The Treaty,7.8,2748
4,8,Smallest Park,7.9,2709
4,9,The Trial of Leslie Knope,8.4,2821
4,10,Citizen Knope,8.4,2751
4,11,The Comeback Kid,8.5,3088
4,12,Campaign Ad,8.3,2688
4,13,Bowling for Votes,8.5,2804
4,14,Operation Ann,8.1,2641
4,15,Dave Returns,7.8,2563
4,16,Sweet Sixteen,7.6,2526
4,17,Campaign Shake-Up,7.9,2513
4,18,Lucky,7.8,2528
4,19,Live Ammo,7.8,2497
4,20,The Debate,8.7,2914
4,21,Bus Tour,8.2,2592
4,22,"Win, Lose or Draw",9,3125
5,1,Ms. Knope Goes to Washington,7.8,2589
5,2,Soda Tax,7.8,2544
5,3,How a Bill Becomes a Law,7.9,2517
5,4,Sex Education,8,2553
5,5,Halloween Surprise,8.6,2826
5,6,Ben's Parents,7.7,2482
5,7,Leslie vs. April,7.7,2454
5,8,Pawnee Commons,7.7,2425
5,9,Ron and Diane,8.9,3120
5,10,Two Parties,8.8,3037
5,11,Women in Garbage,8,2488
5,12,Ann's Decision,7.6,2403
5,13,Emergency Response,8.5,2575
5,14,Leslie and Ben,9.2,3451
5,15,Correspondents' Lunch,7.7,2312
5,16,Bailout,8,2395
5,17,Partridge,7.5,2290
5,18,Animal Control,8.2,2389
5,19,Article Two,7.9,2322
5,20,Jerry's Retirement,8,2329
5,21,Swing Vote,7.5,2239
5,22,Are You Better Off?,8.2,2373
6,1,London: Part 1,8.5,2676
6,2,London: Part 2,8.6,2507
6,3,The Pawnee-Eagleton Tip Off Classic,7.6,2320
6,4,Doppelgängers,7.9,2412
6,5,Gin It Up!,7.7,2259
6,6,Filibuster,8,2325
6,7,Recall Vote,7.5,2223
6,8,Fluoride,7.6,2268
6,9,The Cones of Dunshire,8.1,2345
6,10,Second Chunce,7.5,2217
6,11,New Beginnings,7.6,2186
6,12,Farmers Market,7.6,2232
6,13,Ann and Chris,8.8,2888
6,14,Anniversaries,7.9,2226
6,15,The Wall,7.6,2137
6,16,New Slogan,7.4,2128
6,17,Galentine's Day,7.5,2127
6,18,Prom,7.6,2135
6,19,Flu Season 2,8.3,2357
6,20,"One in 8,000",8.1,2163
6,21,Moving Up: Part 1,8.8,2708
6,22,Moving Up: Part 2,9.2,3549
7,1,2017,7.5,2541
7,2,Ron & Jammy,8.1,2453
7,3,William Henry Harrison,7.2,2275
7,4,Leslie and Ron,9.5,5007
7,5,Gryzzlbox,8.1,2254
7,6,Save JJ's,7.9,2208
7,7,Donna and Joe,8.3,2299
7,8,Ms. Ludgate-Dwyer Goes to Washington,8,2260
7,9,Pie-Mary,8.2,2349
7,10,The Johnny Karate Super Awesome Musical Explosion Show,8.3,3121
7,11,Two Funerals,8.4,2391
7,12,One Last Ride,9.5,5846
