season,episode,title,rating,votes
1,1,Izuku Midoriya: Origin,7.6,4917
1,2,What It Takes to Be a Hero,8.2,4706
1,3,Roaring Muscles,7.7,3878
1,4,Start Line,8.3,4221
1,5,What I Can Do for Now,7.8,3640
1,6,"Rage, You Damn Nerd",7.7,3512
1,7,Deku vs. Kacchan,8.6,4220
1,8,Bakugo's Start Line,7.5,3430
1,9,"Yeah, Just Do Your Best, Iida!",7.2,3334
1,10,Encounter with the Unknown,8,3446
1,11,Game Over,8.6,3789
1,12,All Might,9.3,5478
1,13,Upon Each of Their Hearts,8.5,3788
2,0,Hero Notebook,6,1982
2,1,"That's the Idea, Ochaco",7.1,3048
2,2,Roaring Sports Festival,7.5,2949
2,3,In Their Own Quirky Ways,8.2,3304
2,4,"Strategy, Strategy, Strategy",8,3026
2,5,Cavalry Battle Finale,8.5,3479
2,6,The Boy Born with Everything,7.6,2937
2,7,Victory or Defeat,8,3017
2,8,"Battle On, Challengers!",7.6,2860
2,9,Bakugo vs. Uraraka,8.6,3619
2,10,Shoto Todoroki: Origin,9.6,7797
2,11,"Fight On, Iida",8,2916
2,12,Todoroki vs. Bakugo,8.6,3475
2,13,Time to Pick Some Names,7.4,2820
2,14,Bizarre! Gran Torino Appears,7.6,2834
2,15,Midoriya and Shigaraki,7.9,2860
2,16,Hero Killer: Stain vs U.A. Students,9.1,4141
2,17,Climax,9.2,4329
2,18,The Aftermath of Hero Killer: Stain,7.6,2766
2,19,Everyone's Internships,6.6,2787
2,20,Listen Up!! A Tale from the Past,7.9,2820
2,21,Gear Up for Final Exams,7.3,2686
2,22,Yaoyorozu: Rising,8,2844
2,23,Stripping the Varnish,7.4,2686
2,24,Katsuki Bakugo: Origin,8.9,3806
2,25,Encounter,8.1,2953
3,1,Game Start,6.4,2803
3,2,"Wild, Wild Pussycats",7.2,2762
3,3,Kota,7.5,2793
3,4,My Hero,9.5,6924
3,5,"Drive It Home, Iron Fist!!!",8.6,3214
3,6,Roaring Upheaval,8.5,3168
3,7,What a Twist!,8.2,2935
3,8,From Iida to Midoriya,7.8,2760
3,9,All For One,9,4047
3,10,Symbol of Peace,9.5,5363
3,11,One For All,9.8,16029
3,12,"End of the Beginning, Beginning of the End",8.2,3113
3,13,Moving Into Dorms,7.2,2660
3,14,Create Those Ultimate Moves,7.5,2581
3,15,The Test,7.5,2542
3,16,Shiketsu High Lurking,7.6,2550
3,17,Class 1-A,7.7,2553
3,18,RUSH!,8,2627
3,19,Rescue Exercises,7.3,2486
3,20,Special Episode - Save the World with Love!,6.3,2297
3,21,What's the Big Idea?,8.1,2804
3,22,A Talk About Your Quirk,8,2668
3,23,"Deku vs. Kacchan, Part 2",9.4,5085
3,24,A Season for Encounters,7.5,2497
3,25,Unrivaled,8,2762
4,1,The Scoop on U.A. Class 1-A,7,2631
4,2,Overhaul,7.8,2698
4,3,Boy Meets...,7.6,2572
4,4,Fighting Fate,8.3,2980
4,5,"Let's Go, Gutsy Red Riot",8.5,3120
4,6,An Unpleasant Talk,7.5,2564
4,7,Go!!,7.7,2529
4,8,Suneater of the Big Three,8.3,3048
4,9,Red Riot,9,4112
4,10,Temp Squad,7.9,2610
4,11,Lemillion,9.6,6616
4,12,Unforeseen Hope,9.3,4323
4,13,Infinite 100%,9.7,9175
4,14,Bright Future,9.1,3857
4,15,Smoldering Flames,7.3,2409
4,16,Win Those Kids' Hearts,6.5,2483
4,17,Relief for License Trainees,7,2437
4,18,School Festival,6.7,2405
4,19,Prepping for the School Festival Is the Funnest Part,6.8,2385
4,20,Golden Tips Imperial,6.4,2376
4,21,Deku vs. Gentle Criminal,7.3,2486
4,22,School Festival Start!,8.2,3041
4,23,Let It Flow! School Festival!,8.4,3378
4,24,Japanese Hero Billboard Chart,7.5,2495
4,25,His Start,9.7,10136
5,1,All Hands on Deck! Class 1-A,6.5,2857
5,2,Vestiges,8,2823
5,3,Clash! Class A vs. Class B!,7.1,2442
5,4,"Make It Happen, Shinso!",7.6,2469
5,5,Operation New Improv Moves,7.3,2400
5,6,Foresight,6.9,2394
5,7,Match 3,7.1,2335
5,8,Match 3 Conclusion,8.2,2881
5,9,Early Bird!,8.6,3102
5,10,That Which Is Inherited,8.8,3347
5,11,Our Brawl,7.9,2475
5,12,The New Power and All For One,7.4,2346
5,13,Have a Merry Christmas!,6.8,2351
5,14,Off to Endeavor's Agency!,7.5,2285
5,15,One Thing at a Time,7.5,2263
5,16,"Long Time No See, Selkie",5.5,2398
5,17,The Hellish Todoroki Family,7.4,2358
5,18,The Unforgiven,8.3,2717
5,19,More of a Hero Than Anyone,8.6,2922
5,20,My Villain Academia,7.7,2348
5,21,Revival Party,7.9,2532
5,22,Sad Man's Parade,8.4,2879
5,23,Tenko Shimura: Origin,9.5,5423
5,24,Tomura Shigaraki: Origin,9.1,3681
5,25,"The High, Deep Blue Sky",7.5,2276
6,1,A Quiet Beginning,8.1,3201
6,2,"Mirko, the No. 5 Hero",8.6,3395
6,3,One's Justice,9.3,4122
6,4,Inheritance,8.8,3249
6,5,The Thrill of Destruction,9.3,3810
6,6,"Encounter, Part 2",9.1,3479
6,7,Disaster Walker,8.8,3101
6,8,League of Villains vs. U.A. Students,9.3,3618
6,9,Katsuki Bakugo: Rising,9.6,4830
6,10,The Ones Within Us,8.4,3035
6,11,Dabi's Dance,9.5,4755
6,12,Threads of Hope,8.9,3084
6,13,Final Performance,8.4,2807
6,14,Hellish Hell,7,2830
6,15,Tartarus,8.2,2733
6,16,"The Hellish Todoroki Family, Part 2",8.1,2704
6,17,The Wrong Way to Put Out a Fire,9,3393
6,18,Izuku Midoriya and Tomura Shigaraki,8.6,2863
6,19,Full Power!!,8.7,3036
6,20,Hired Gun,8.2,2740
6,21,The Lovely Lady Nagant,9.2,3749
6,22,Friend,8.7,3000
6,23,Deku vs. Class A,9.5,4817
6,24,A Young Woman's Declaration,8.8,3317
6,25,No Man Is an Island,8,2622
7,1,In the Nick of Time! A Big-Time Maverick from the West!,8.5,3493
7,2,Specter,9.1,4022
7,3,Villain,8,3102
7,4,The Story of How We All Became Heroes,7.1,2841
7,5,Let You Down,7.9,2864
7,6,Division,8.8,3237
7,7,Inflation,7.8,2877
7,8,Two Flashfires,9.2,4268
7,9,Extras,8.5,2995
7,10,"Wounded Hero, Burning Bright and True!!",9.3,3992
7,11,Light Fades to Rain,9.7,6883
7,12,"Those Who Defend, Those Who Violate",9,3647
7,13,"A Chain of Events, Across the Ages",9.5,4838
7,14,Together with Shoji,8.1,3027
7,15,Butterfly Effect,8.1,2771
7,16,The Chain Thus Far,9,3711
7,17,Hopes,8.7,2978
7,18,It's a Small World,8.8,3100
7,19,I Am Here,9.8,7167
7,20,A Girl's Ego,8.7,4292
7,21,Battle Without a Quirk,9.4,4554
8,1,Toshinori Yagi: Rising/Origin,9.1,13787
8,2,"The End of an Era, and the Beginning",9.6,15675
8,3,The Final Boss!!,9.8,21578
8,4,Quirk: Explosion!!,9.8,16887
8,5,History's Greatest Villain,9.1,13371
8,6,"Wrench It Open, Izuku Midoriya!!",9.3,13117
8,7,From Aizawa,9.6,14129
8,8,Izuku Midoriya: Rising,9.8,30700
8,9,"Epilogue, The Hellish Todoroki Family: Final",9.2,12771
8,10,The Girl Who Loves Smiles,9,9497
8,11,My Hero Academia,9.4,9943
8,12,More,9.3,3107
