season,episode,title,rating,votes
1,1,Pilot,8.4,8436
1,2,Purple Giraffe,8,6536
1,3,The Sweet Taste of Liberty,8,6215
1,4,Return of the Shirt,7.8,5831
1,5,Okay Awesome,8.1,5942
1,6,The Slutty Pumpkin,7.9,5769
1,7,Matchmaker,7.5,5448
1,8,The Duel,8,5404
1,9,Belly Full of Turkey,7.9,5382
1,10,The Pineapple Incident,9.1,8010
1,11,The Limo,8.2,5682
1,12,The Wedding,8,5266
1,13,"Drumroll, Please",8.7,5996
1,14,"Zip, Zip, Zip",8.1,5162
1,15,Game Night,9,6692
1,16,Cupcake,7.7,4923
1,17,Life Among the Gorillas,7.5,4879
1,18,Nothing Good Happens After 2 AM,8.3,5399
1,19,Mary the Paralegal,8.7,5699
1,20,Best Prom Ever,7.7,4854
1,21,Milk,7.9,4904
1,22,Come On,8.8,5929
2,1,Where Were We?,8,4857
2,2,The Scorpion and the Toad,8.1,4722
2,3,Brunch,8.4,4929
2,4,"Ted Mosby, Architect",8.7,5436
2,5,World's Greatest Couple,8.7,5266
2,6,Aldrin Justice,8,4718
2,7,Swarley,8.9,6304
2,8,Atlantic City,7.8,4632
2,9,Slap Bet,9.4,9225
2,10,Single Stamina,8,4689
2,11,How Lily Stole Christmas,7.9,4667
2,12,First Time in New York,8,4728
2,13,Columns,7.7,4400
2,14,Monday Night Football,8.3,4732
2,15,Lucky Penny,8.3,4645
2,16,Stuff,8.3,4847
2,17,"Arrivederci, Fiero",8.1,4677
2,18,Moving Day,7.9,4356
2,19,Bachelor Party,8.3,4622
2,20,Showdown,8.8,5063
2,21,Something Borrowed,8.7,4824
2,22,Something Blue,8.7,4914
3,1,Wait for It,8.1,4718
3,2,We're Not from Here,7.5,4269
3,3,Third Wheel,8,4470
3,4,Little Boys,7.5,4245
3,5,How I Met Everyone Else,8.9,5777
3,6,I'm Not That Guy,7.9,4201
3,7,Dowisetrepla,7.8,4256
3,8,Spoiler Alert,9,5916
3,9,Slapsgiving,8.9,5529
3,10,The Yips,7.8,4304
3,11,The Platinum Rule,8.4,4490
3,12,No Tomorrow,8,4330
3,13,Ten Sessions,8.7,5085
3,14,The Bracket,8.6,4582
3,15,The Chain of Screaming,7.8,4154
3,16,Sandcastles in the Sand,8.1,4543
3,17,The Goat,8.1,4219
3,18,Rebound Bro,7.9,4124
3,19,Everything Must Go,7.5,4096
3,20,Miracles,8.5,4533
4,1,Do I Know You?,8.5,4657
4,2,The Best Burger in New York,8.4,5006
4,3,I Heart NJ,7.5,4118
4,4,Intervention,8.7,4885
4,5,Shelter Island,8.2,4352
4,6,Happily Ever After,7.9,4142
4,7,Not a Father's Day,7.6,4027
4,8,Woooo!,7.9,4251
4,9,The Naked Man,9.1,6614
4,10,The Fight,8.2,4278
4,11,Little Minnesota,8,4201
4,12,Benefits,8.5,4503
4,13,Three Days of Snow,8.4,4469
4,14,The Possimpible,8.2,4248
4,15,The Stinsons,8.2,4367
4,16,"Sorry, Bro",7.6,4129
4,17,The Front Porch,8.2,4331
4,18,Old King Clancy,7.4,3950
4,19,Murtaugh,8.3,4266
4,20,Mosbius Designs,7.4,3989
4,21,The Three Days Rule,8.6,4467
4,22,Right Place Right Time,8.1,4135
4,23,As Fast as She Can,7.5,4021
4,24,The Leap,8.6,4659
5,1,Definitions,8.4,4437
5,2,Double Date,8,4075
5,3,Robin 101,8.2,4233
5,4,The Sexless Innkeeper,7.8,4269
5,5,Duel Citizenship,7.6,4030
5,6,Bagpipes,7.6,3889
5,7,The Rough Patch,7.6,4098
5,8,The Playbook,9.3,8181
5,9,Slapsgiving 2: Revenge of the Slap,7.8,4224
5,10,The Window,8,4131
5,11,Last Cigarette Ever,7.7,4320
5,12,Girls vs. Suits,9,6647
5,13,Jenkins,8.5,4512
5,14,Perfect Week,8.7,4863
5,15,Rabbit or Duck,7.9,4028
5,16,Hooked,7.6,3947
5,17,Of Course,8.2,4399
5,18,Say Cheese,8.1,4075
5,19,Zoo or False,7.4,3943
5,20,Home Wreckers,7.7,3951
5,21,Twin Beds,7.6,3849
5,22,Robots vs. Wrestlers,8.1,4084
5,23,The Wedding Bride,7.9,4261
5,24,Doppelgangers,8.3,4171
6,1,Big Days,8,4188
6,2,Cleaning House,8.2,4338
6,3,Unfinished,7.6,3882
6,4,Subway Wars,8.5,4564
6,5,Architect of Destruction,7.6,3797
6,6,Baby Talk,7.5,3813
6,7,Canning Randy,7.5,3748
6,8,Natural History,8,3950
6,9,Glitter,8.4,4524
6,10,Blitzgiving,9,6103
6,11,The Mermaid Theory,7.8,3950
6,12,False Positive,8.1,3969
6,13,Bad News,8.9,5910
6,14,Last Words,8.6,4827
6,15,Oh Honey,8.7,5077
6,16,Desperation Day,7.9,3832
6,17,Garbage Island,7.5,3648
6,18,A Change of Heart,8.1,3966
6,19,Legendaddy,8.2,4252
6,20,The Exploding Meatball Sub,7.5,3644
6,21,Hopeless,7.7,3666
6,22,The Perfect Cocktail,7.7,3702
6,23,Landmarks,7.6,3617
6,24,Challenge Accepted,8.4,4174
7,1,The Best Man,8.4,4919
7,2,The Naked Truth,7.9,4067
7,3,Ducky Tie,8.8,5264
7,4,The Stinson Missile Crisis,7.9,3913
7,5,Field Trip,7.3,3720
7,6,Mystery vs. History,7.6,3888
7,7,Noretta,7.6,3871
7,8,The Slutty Pumpkin Returns,7.2,3961
7,9,Disaster Averted,8.2,4143
7,10,Tick Tick Tick,8.9,5924
7,11,The Rebound Girl,7.8,3933
7,12,Symphony of Illumination,8.7,5223
7,13,Tailgate,7.7,3929
7,14,46 Minutes,7.5,3979
7,15,The Burning Beekeeper,7.3,4296
7,16,The Drunk Train,7.9,3993
7,17,No Pressure,8.3,4273
7,18,Karma,7.8,3790
7,19,The Broath,8.5,4302
7,20,Trilogy Time,8.5,4261
7,21,Now We're Even,7.8,3640
7,22,Good Crazy,7.6,3526
7,23,The Magician's Code: Part 1,8.4,4188
7,24,The Magician's Code: Part 2,8.7,4799
8,1,Farhampton,8.4,5799
8,2,The Pre-Nup,7.3,4132
8,3,Nannies,7.2,3850
8,4,Who Wants to Be a Godparent,7.4,4021
8,5,The Autumn of Breakups,7.3,3954
8,6,Splitsville,7.4,3721
8,7,The Stamp Tramp,7.2,3647
8,8,Twelve Horny Women,7.3,3725
8,9,Lobster Crawl,7.3,3667
8,10,The Over-Correction,7.9,3847
8,11,The Final Page: Part One,8.4,4517
8,12,The Final Page: Part Two,9.3,8479
8,13,Band or DJ?,7.7,3871
8,14,Ring Up!,7.7,3838
