season,episode,title,rating,votes
1,1,Pilot,7.7,7112
1,2,The Tagger,7.5,5838
1,3,The Slump,7.5,5464
1,4,M.E. Time,7.6,5285
1,5,The Vulture,7.9,5137
1,6,Halloween,8.4,5789
1,7,48 Hours,8,5040
1,8,Old School,7.6,4840
1,9,Sal's Pizza,7.5,4732
1,10,Thanksgiving,8.1,4848
1,11,Christmas,8.1,4645
1,12,Pontiac Bandit,8,4705
1,13,The Bet,8.7,5297
1,14,The Ebony Falcon,7.5,4382
1,15,Operation: Broken Feather,8,4571
1,16,The Party,8.4,4789
1,17,Full Boyle,7.8,4336
1,18,The Apartment,7.5,4214
1,19,Tactical Village,8.3,4471
1,20,Fancy Brudgom,7.5,4197
1,21,Unsolvable,8,4257
1,22,Charges and Specs,8.8,5015
2,1,Undercover,8.1,4356
2,2,Chocolate Milk,7.6,4111
2,3,The Jimmy Jab Games,8.1,4297
2,4,Halloween II,8.7,4809
2,5,The Mole,8.1,4105
2,6,Jake and Sophia,8.1,4102
2,7,Lockdown,7.7,3961
2,8,USPIS,7.7,3941
2,9,The Road Trip,8.1,4078
2,10,The Pontiac Bandit Returns,8.2,4042
2,11,Stakeout,7.7,3874
2,12,Beach House,8.2,4090
2,13,Payback,7.8,3818
2,14,Defense Rests,7.6,3782
2,15,Windbreaker City,8.1,3875
2,16,The Wednesday Incident,7.9,3791
2,17,Boyle-Linetti Wedding,8.1,3888
2,18,Captain Peralta,7.7,3754
2,19,Sabotage,7.8,3719
2,20,AC/DC,7.6,3671
2,21,Det. Dave Majors,7.8,3729
2,22,The Chopper,8.5,3887
2,23,Johnny and Dora,9,5073
3,1,New Captain,8.2,4113
3,2,The Funeral,7.6,3732
3,3,Boyle's Hunch,7.7,3650
3,4,The Oolong Slayer,8.4,3910
3,5,Halloween III,8.9,4680
3,6,Into the Woods,7.6,3619
3,7,The Mattress,7.6,3600
3,8,Ava,8.1,3692
3,9,The Swedes,7.7,3717
3,10,Yippie Kayak,8.7,4179
3,11,Hostage Situation,7.6,3552
3,12,9 Days,7.9,3797
3,13,The Cruise,8,3655
3,14,Karen Peralta,7.5,3462
3,15,The 9-8,7.9,3511
3,16,House Mouses,7.7,3386
3,17,Adrian Pimento,7.7,3496
3,18,Cheddar,7.7,3487
3,19,Terry Kitties,7.6,3326
3,20,Paranoia,8.1,3417
3,21,Maximum Security,8,3420
3,22,Bureau,8.6,3680
3,23,Greg and Larry,9,4257
4,1,"Coral Palms, Part 1",8.1,3831
4,2,"Coral Palms, Part 2",8.1,3652
4,3,"Coral Palms, Part 3",8.3,3671
4,4,The Night Shift,7.5,3490
4,5,Halloween IV,8.7,4142
4,6,Monster in the Closet,7.8,3366
4,7,Mr. Santiago,8.1,3554
4,8,Skyfire Cycle,7.6,3363
4,9,The Overmining,7.9,3329
4,10,Captain Latvia,7.5,3331
4,11,"The Fugitive, Part 1",8.3,3506
4,12,"The Fugitive, Part 2",8.4,3252
4,13,The Audit,7.6,3230
4,14,Serve & Protect,7.7,3237
4,15,The Last Ride,8.2,3349
4,16,Moo Moo,8.8,5966
4,17,Cop-Con,8.2,3285
4,18,Chasing Amy,7.9,3198
4,19,Your Honor,7.8,3136
4,20,The Slaughterhouse,7.9,3135
4,21,The Bank Job,8.4,3321
4,22,Crime & Punishment,8.5,3517
5,1,The Big House Pt. 1,8.4,3783
5,2,The Big House Pt. 2,8.3,3581
5,3,Kicks,7.8,3275
5,4,HalloVeen,9.4,6774
5,5,Bad Beat,7.8,3227
5,6,The Venue,7.6,3227
5,7,Two Turkeys,8,3316
5,8,Return to Skyfire,7.4,3214
5,9,99,8.7,4024
5,10,Game Night,8.4,4088
5,11,The Favor,7.8,3173
5,12,Safe House,8.6,3713
5,13,The Negotiation,8.2,3455
5,14,The Box,9.5,10319
5,15,The Puzzle Master,7.6,3169
5,16,NutriBoom,7.7,3157
5,17,DFW,7.7,3384
5,18,Gray Star Mutual,7.8,3113
5,19,Bachelor/ette Party,8.3,3279
5,20,Show Me Going,8.2,3493
5,21,White Whale,7.8,3052
5,22,Jake & Amy,9.1,4832
6,1,Honeymoon,8.3,4075
6,2,Hitchcock & Scully,8.7,4490
6,3,The Tattler,7.5,3391
6,4,Four Movements,7.3,3638
6,5,A Tale of Two Bandits,8,3504
6,6,The Crime Scene,8.4,3794
6,7,The Honeypot,8.3,3529
6,8,"He Said, She Said",7.1,5444
6,9,The Golden Child,8,3380
6,10,Gintars,7.3,3149
6,11,The Therapist,7.9,3225
6,12,Casecation,7.5,3509
6,13,The Bimbo,7.8,3072
6,14,Ticking Clocks,8.2,3429
6,15,Return of the King,6.4,3739
6,16,Cinco de Mayo,9,4420
6,17,Sicko,8.3,3115
6,18,Suicide Squad,8.9,3959
7,1,Manhunter,7.9,3409
7,2,Captain Kim,8.1,3277
7,3,Pimemento,8.5,3597
7,4,The Jimmy Jab Games II,7.8,3160
7,5,Debbie,7.2,3343
7,6,Trying,7.7,3107
7,7,Ding Dong,8.6,3537
7,8,The Takeback,8.1,3157
7,9,Dillman,8.6,3301
7,10,Admiral Peralta,7.8,2943
7,11,Valloweaster,8.1,3223
7,12,Ransom,8.6,3377
7,13,Lights Out,9.1,4585
8,1,The Good Ones,4.9,9600
8,2,The Lake House,7.6,3848
8,3,Blue Flu,7,3566
8,4,Balancing,7.5,3236
8,5,PB&J,7.8,3422
8,6,The Set Up,6.7,3552
8,7,Game of Boyles,7.9,3202
8,8,Renewal,7.9,2967
8,9,The Last Day Pt 1,9.2,4637
8,10,The Last Day Pt 2,9.4,6166
