season,episode,title,rating,votes
1,1,Magic Xylophone,7.7,1141
1,2,Hospital,7.8,955
1,3,Keepy Uppy,8.2,938
1,4,Daddy Robot,7.9,851
1,5,Shadowlands,8.3,913
1,6,The Weekend,8.1,810
1,7,BBQ,8.2,829
1,8,Fruitbat,8,818
1,9,Horsey Ride,7.4,717
1,10,Hotel,7.6,700
1,11,Bike,9.1,1011
1,12,Bob Bilby,8.2,721
1,13,Spy Game,7.4,654
1,14,Takeaway,8.8,913
1,15,Butterflies,7.9,660
1,16,Yoga Ball,8.2,677
1,17,Calypso,7.8,683
1,18,The Doctor,7.9,608
1,19,The Claw,8.4,659
1,20,Markets,7.9,617
1,21,Blue Mountains,7.5,618
1,22,The Pool,8.7,755
1,23,Shops,7.4,590
1,24,Wagon Ride,8.3,605
1,25,Taxi,8.2,596
1,26,The Beach,8.7,736
1,27,Pirates,8,571
1,28,Grannies,8.6,783
1,29,The Creek,8.9,803
1,30,Fairies,7.9,599
1,31,Work,7.6,526
1,32,Bumpy and the Wise Old Wolfhound,9.2,843
1,33,Trampoline,7.8,526
1,34,The Dump,8.4,564
1,35,Zoo,7.8,520
1,36,Backpackers,7.7,511
1,37,The Adventure,7.5,487
1,38,Copycat,8.7,647
1,39,The Sleepover,8.5,617
1,40,Early Baby,7.8,528
1,41,Mums and Dads,7.5,501
1,42,Hide and Seek,7.7,485
1,43,Camping,9.6,1833
1,44,Mount Mumandad,7.9,504
1,45,Kids,7.8,494
1,46,Chickenrat,7.4,494
1,47,Neighbours,7.7,475
1,48,Teasing,8.3,527
1,49,Asparagus,8,526
1,50,Shaun,7.6,474
1,51,Daddy Putdown,8.2,433
1,52,Verandah Santa,8.3,460
2,1,Dance Mode,8.9,818
2,2,Hammerbarn,8.6,647
2,3,Featherwand,8.1,523
2,4,Squash,8.3,556
2,5,Hairdressers,7.7,488
2,6,Stumpfest,8.4,588
2,7,Favourite Thing,8,491
2,8,Daddy Dropoff,8.6,593
2,9,Bingo,9.1,945
2,10,Rug Island,8.8,714
2,11,Charades,7.5,500
2,12,Sticky Gecko,8.2,533
2,13,Dad Baby,8.7,536
2,14,Mum School,7.9,465
2,15,Trains,7.7,448
2,16,Army,8.7,700
2,17,Fancy Restaurant,8.3,496
2,18,Piggyback,8,451
2,19,The Show,9,693
2,20,Tickle Crabs,7.4,454
2,21,Escape,8.8,610
2,22,Bus,8.3,509
2,23,Queens,7.5,436
2,24,Flat Pack,9.2,945
2,25,Helicopter,7.5,445
2,26,Sleepytime,9.7,10574
2,27,Grandad,9.2,810
2,28,Seesaw,8.5,520
2,29,Movies,8,529
2,30,Library,7.6,469
2,31,Barky Boats,8.3,515
2,32,Burger Shop,7.6,423
2,33,Circus,7.2,456
2,34,Swim School,7.7,472
2,35,Cafe,8.9,607
2,36,Postman,8,433
2,37,The Quiet Game,8.8,582
2,38,Mr Monkeyjocks,8.2,469
2,39,Double Babysitter,8.8,644
2,40,Bad Mood,7.7,455
2,41,Octopus,8.3,498
2,42,Bin Night,8.7,583
2,43,Muffin Cone,8.4,503
2,44,Duck Cake,8.8,558
2,45,Handstand,8.8,564
2,46,Road Trip,8.2,457
2,47,Ice Cream,8,494
2,48,Dunny,7.7,447
2,49,Typewriter,7.4,430
2,50,Baby Race,9.5,2484
2,51,Christmas Swim,8.6,480
2,52,Easter,8.6,439
3,1,Perfect,8.7,574
3,2,Bedroom,9.1,689
3,3,Obstacle Course,8.3,548
3,4,Promises,8.3,490
3,5,Omelette,8.4,551
3,6,Born Yesterday,8.4,548
3,7,Mini Bluey,8.8,668
3,8,Unicorse,8.5,652
3,9,Curry Quest,9,639
3,10,Magic,7.5,503
3,11,Chest,8.4,522
3,12,Sheep Dog,8.2,481
3,13,Housework,8.2,475
3,14,Pass The Parcel,9.1,782
3,15,Explorers,8.3,462
3,16,Phones,8.1,443
3,17,Pavlova,8.5,528
3,18,Rain,9.5,1321
3,19,Pizza Girls,8.2,472
3,20,Driving,7.8,416
3,21,Tina,7.1,488
3,22,Whale Watching,8.3,479
3,23,Family Meeting,8,464
3,24,Faceytalk,9,742
3,25,Ragdoll,8.3,462
3,26,Fairytale,9.4,1004
3,27,Musical Statues,8,459
3,28,Stories,7.8,469
3,29,Puppets,8.4,509
3,30,Turtleboy,9.1,669
3,31,Onesies,9.4,1121
3,32,Tradies,8.8,586
3,33,Granny Mobile,9.2,779
3,34,Space,8.7,610
3,35,Smoochy Kiss,8.3,469
3,36,Dirt,8.2,492
3,37,The Decider,8.6,570
3,38,Cubby,8.1,429
3,39,Exercise,7.9,416
3,40,Relax,8.7,479
3,41,Stickbird,8.9,553
3,42,Show and Tell,8,389
3,43,Dragon,9.3,813
3,44,Wild Girls,7.1,442
3,45,TV Shop,8.7,498
3,46,Slide,8.6,461
3,47,Cricket,9.6,2827
3,48,Ghostbasket,8,406
3,49,The Sign,9.7,5708
3,50,Surprise!,8.7,497
4,1,Episode #4.1,7.6,89
