season,episode,title,rating,votes
1,1,The Target,7.8,10679
1,2,The Detail,8.1,8600
1,3,The Buys,8.1,8039
1,4,Old Cases,8.2,7760
1,5,The Pager,8.2,7427
1,6,The Wire,8.5,7595
1,7,One Arrest,8.4,7132
1,8,Lessons,8.5,7122
1,9,Game Day,8.7,7390
1,10,The Cost,9.2,8500
1,11,The Hunt,8.8,7319
1,12,Cleaning Up,9.1,7988
1,13,Sentencing,9,7770
2,1,Ebb Tide,7.7,6742
2,2,Collateral Damage,8,6233
2,3,Hot Shots,8,6047
2,4,Hard Cases,8,5945
2,5,Undertow,8.1,5824
2,6,All Prologue,8.8,6662
2,7,Backwash,8.2,5742
2,8,Duck and Cover,8.3,5798
2,9,Stray Rounds,8.5,5848
2,10,Storm Warnings,9,6599
2,11,Bad Dreams,9.2,7212
2,12,Port in a Storm,9,6691
3,1,Time After Time,7.9,5771
3,2,All Due Respect,8.3,5547
3,3,Dead Soldiers,8.3,5522
3,4,Amsterdam,8.3,5490
3,5,Straight and True,8.5,5473
3,6,Homecoming,8.6,5526
3,7,Back Burners,8.5,5361
3,8,Moral Midgetry,8.9,6061
3,9,Slapstick,8.7,5551
3,10,Reformation,8.7,5521
3,11,Middle Ground,9.6,9991
3,12,Mission Accomplished,9.3,6909
4,1,Boys of Summer,8.3,5552
4,2,Soft Eyes,8.4,5246
4,3,Home Rooms,8.6,5307
4,4,Refugees,8.3,5123
4,5,Alliances,8.4,5113
4,6,Margin of Error,8.7,5349
4,7,Unto Others,8.4,5042
4,8,Corner Boys,8.5,5114
4,9,Know Your Place,8.5,5047
4,10,Misgivings,8.8,5427
4,11,A New Day,8.9,5561
4,12,That's Got His Own,9.3,6539
4,13,Final Grades,9.6,8584
5,1,More with Less,8,5066
5,2,Unconfirmed Reports,8.1,4859
5,3,Not for Attribution,8.5,4959
5,4,Transitions,8.8,5181
5,5,React Quotes,8.5,4924
5,6,The Dickensian Aspect,8.3,4773
5,7,Took,8.4,4865
5,8,Clarifications,8.9,5702
5,9,Late Editions,9.4,6320
5,10,-30-,9.6,9145
