season,episode,title,rating,votes
1,1,A Hard Day's Night,8.3,3631
1,2,The First Cut Is the Deepest,8.1,2518
1,3,"Winning a Battle, Losing the War",8,2331
1,4,No Man's Land,8,2198
1,5,Shake Your Groove Thing,8,2118
1,6,If Tomorrow Never Comes,8.1,2045
1,7,The Self-Destruct Button,8.1,2014
1,8,Save Me,7.9,1996
1,9,Who's Zoomin' Who?,8.6,2239
2,1,Raindrops Keep Falling on My Head,8.3,2014
2,2,Enough Is Enough,8,1857
2,3,Make Me Lose Control,8.6,2026
2,4,"Deny, Deny, Deny",8.3,1903
2,5,Bring the Pain,8.5,1929
2,6,Into You Like a Train,9,2553
2,7,Something to Talk About,8.1,1731
2,8,Let It Be,7.8,1714
2,9,Thanks for the Memories,8.3,1791
2,10,Much Too Much,8,1714
2,11,Owner of a Lonely Heart,8.1,1678
2,12,Grandma Got Run Over by a Reindeer,8.1,1703
2,13,Begin the Begin,8.1,1763
2,14,Tell Me Sweet Little Lies,7.8,1677
2,15,Break on Through,8.3,1758
2,16,It's the End of the World,9.4,3659
2,17,As We Know It,9.4,3555
2,18,Yesterday,8.3,1776
2,19,What Have I Done to Deserve This?,8,1690
2,20,Band-Aid Covers the Bullet Hole,7.9,1635
2,21,Superstition,8.1,1627
2,22,The Name of the Game,8.1,1641
2,23,Blues for Sister Someone,7.9,1657
2,24,Damage Case,8.4,1749
2,25,17 Seconds,9,2215
2,26,Deterioration of the Fight or Flight Response,9,2204
2,27,Losing My Religion,9.2,2905
3,1,Time Has Come Today,8.3,1979
3,2,I Am a Tree,8.1,1566
3,3,Sometimes a Fantasy,8,1580
3,4,What I Am,8.2,1647
3,5,"Oh, the Guilt",8,1487
3,6,Let the Angels Commit,7.9,1637
3,7,Where the Boys Are,7.9,1653
3,8,Staring at the Sun,7.9,1594
3,9,From a Whisper to a Scream,8.6,1809
3,10,Don't Stand So Close to Me,8.1,1518
3,11,Six Days: Part 1,8.2,1711
3,12,Six Days: Part 2,8.6,1795
3,13,Great Expectations,8.2,1535
3,14,Wishin' and Hopin',8.4,1564
3,15,Walk on Water,8.8,1920
3,16,Drowning on Dry Land,9,2093
3,17,Some Kind of Miracle,8.4,2052
3,18,Scars and Souvenirs,8.1,1628
3,19,My Favorite Mistake,8,1504
3,20,Time After Time,8,1488
3,21,Desire,7.9,1492
3,22,"The Other Side of This Life, Part 1",6.8,1784
3,23,"The Other Side of This Life, Part 2",7.1,1650
3,24,Testing 1-2-3,8.3,1504
3,25,Didn't We Almost Have It All?,8.7,2039
4,1,A Change Is Gonna Come,8,1634
4,2,Love/Addiction,7.7,1429
4,3,Let the Truth Sting,7.9,1450
4,4,The Heart of the Matter,7.9,1478
4,5,Haunt You Every Day,7.8,1443
4,6,Kung Fu Fighting,7.8,1379
4,7,Physical Attraction... Chemical Reaction,7.7,1390
4,8,Forever Young,7.9,1454
4,9,Crash Into Me: Part 1,8.5,1611
4,10,Crash Into Me: Part 2,8.4,1527
4,11,Lay Your Hands on Me,7.9,1433
4,12,Where the Wild Things Are,8,1383
4,13,Piece of My Heart,8.1,1390
4,14,The Becoming,8,1591
4,15,Losing My Mind,8,1435
4,16,Freedom: Part 1,8.6,1786
4,17,Freedom: Part 2,8.8,1526
5,1,Dream a Little Dream of Me: Part 1,8.2,1605
5,2,Dream a Little Dream of Me: Part 2,8.2,1245
5,3,Here Comes the Flood,8.1,1478
5,4,Brave New World,8.2,1582
5,5,There's No 'I' in Team,8.3,1545
5,6,Life During Wartime,8.2,1409
5,7,Rise Up,8.3,1549
5,8,These Ties That Bind,7.8,1599
5,9,In the Midnight Hour,8.2,1599
5,10,All by Myself,8.2,1563
5,11,Wish You Were Here,8.1,1342
5,12,Sympathy for the Devil,8.6,1698
5,13,Stairway to Heaven,9,2024
5,14,Beat Your Heart Out,8.2,1472
5,15,Before and After,8.1,1342
5,16,An Honest Mistake,8.5,1637
5,17,I Will Follow You Into the Dark,8.5,1617
5,18,Stand by Me,8.8,1731
5,19,Elevator Love Letter,8.9,1800
5,20,Sweet Surrender,8.5,1616
5,21,No Good at Saying Sorry (One More Chance),8.3,1364
5,22,What a Difference a Day Makes,9.2,2139
5,23,Here's to Future Days,8.8,1774
5,24,Now or Never,9.5,3400
6,1,Good Mourning,8.4,1691
6,2,Goodbye,8.2,1555
6,3,I Always Feel Like Somebody's Watchin' Me,7.8,1290
6,4,Tainted Obligation,7.9,1300
6,5,Invasion,8,1353
6,6,I Saw What I Saw,9,2213
6,7,Give Peace a Chance,8.7,1596
6,8,Invest in Love,8.4,1423
6,9,New History,8.1,1248
6,10,Holidaze,7.9,1296
6,11,Blink,8,1242
6,12,I Like You So Much Better When You're Naked,7.8,1252
6,13,State of Love and Trust,8,1219
6,14,Valentine's Day Massacre,8,1207
6,15,The Time Warp,8.8,1839
6,16,Perfect Little Accident,8,1229
6,17,Push,7.8,1222
6,18,Suicide Is Painless,7.8,1284
6,19,Sympathy for the Parents,7.9,1211
6,20,"Hook, Line and Sinner",7.6,1175
6,21,How Insensitive,8.1,1230
