season,episode,title,rating,votes
1,1,Pilot,8.4,8475
1,2,Purple Giraffe,8,6564
1,3,The Sweet Taste of Liberty,8,6237
1,4,Return of the Shirt,7.8,5854
1,5,Okay Awesome,8.1,5966
1,6,The Slutty Pumpkin,7.9,5794
1,7,Matchmaker,7.5,5472
1,8,The Duel,8,5429
1,9,Belly Full of Turkey,7.9,5403
1,10,The Pineapple Incident,9.1,8038
1,11,The Limo,8.2,5704
1,12,The Wedding,8,5283
1,13,"Drumroll, Please",8.7,6017
1,14,"Zip, Zip, Zip",8.1,5180
1,15,Game Night,9,6719
1,16,Cupcake,7.7,4942
1,17,Life Among the Gorillas,7.5,4899
1,18,Nothing Good Happens After 2 AM,8.3,5421
1,19,Mary the Paralegal,8.7,5720
1,20,Best Prom Ever,7.7,4872
1,21,Milk,7.9,4922
1,22,Come On,8.8,5955
2,1,Where Were We?,8,4873
2,2,The Scorpion and the Toad,8.1,4738
2,3,Brunch,8.4,4947
2,4,"Ted Mosby, Architect",8.7,5453
2,5,World's Greatest Couple,8.7,5282
2,6,Aldrin Justice,8,4734
2,7,Swarley,8.9,6320
2,8,Atlantic City,7.8,4648
2,9,Slap Bet,9.4,9250
2,10,Single Stamina,8,4703
2,11,How Lily Stole Christmas,7.9,4683
2,12,First Time in New York,8,4743
2,13,Columns,7.7,4411
2,14,Monday Night Football,8.3,4747
2,15,Lucky Penny,8.3,4660
2,16,Stuff,8.3,4861
2,17,"Arrivederci, Fiero",8.1,4689
2,18,Moving Day,7.9,4370
2,19,Bachelor Party,8.3,4634
2,20,Showdown,8.8,5079
2,21,Something Borrowed,8.7,4835
2,22,Something Blue,8.7,4925
3,1,Wait for It,8.1,4730
3,2,We're Not from Here,7.5,4280
3,3,Third Wheel,8,4481
3,4,Little Boys,7.5,4255
3,5,How I Met Everyone Else,8.9,5791
3,6,I'm Not That Guy,7.9,4209
3,7,Dowisetrepla,7.8,4266
3,8,Spoiler Alert,9,5929
3,9,Slapsgiving,8.9,5542
3,10,The Yips,7.8,4312
3,11,The Platinum Rule,8.4,4499
3,12,No Tomorrow,8,4340
3,13,Ten Sessions,8.7,5097
3,14,The Bracket,8.6,4595
3,15,The Chain of Screaming,7.8,4162
3,16,Sandcastles in the Sand,8.1,4553
3,17,The Goat,8.1,4229
3,18,Rebound Bro,7.9,4131
3,19,Everything Must Go,7.5,4102
3,20,Miracles,8.5,4543
4,1,Do I Know You?,8.5,4664
4,2,The Best Burger in New York,8.4,5018
4,3,I Heart NJ,7.5,4126
4,4,Intervention,8.7,4895
4,5,Shelter Island,8.2,4360
4,6,Happily Ever After,7.9,4152
4,7,Not a Father's Day,7.6,4034
4,8,Woooo!,7.9,4262
4,9,The Naked Man,9.1,6625
4,10,The Fight,8.2,4290
4,11,Little Minnesota,8,4215
4,12,Benefits,8.5,4515
4,13,Three Days of Snow,8.4,4483
4,14,The Possimpible,8.2,4259
4,15,The Stinsons,8.2,4379
4,16,"Sorry, Bro",7.6,4137
4,17,The Front Porch,8.2,4339
4,18,Old King Clancy,7.4,3958
4,19,Murtaugh,8.3,4272
4,20,Mosbius Designs,7.4,3996
4,21,The Three Days Rule,8.6,4474
4,22,Right Place Right Time,8.1,4143
4,23,As Fast as She Can,7.5,4028
4,24,The Leap,8.6,4668
5,1,Definitions,8.4,4445
5,2,Double Date,8,4084
5,3,Robin 101,8.2,4247
5,4,The Sexless Innkeeper,7.8,4282
5,5,Duel Citizenship,7.6,4040
5,6,Bagpipes,7.6,3897
5,7,The Rough Patch,7.6,4108
5,8,The Playbook,9.3,8199
5,9,Slapsgiving 2: Revenge of the Slap,7.8,4238
5,10,The Window,8,4147
5,11,Last Cigarette Ever,7.7,4335
5,12,Girls vs. Suits,9,6663
5,13,Jenkins,8.5,4524
5,14,Perfect Week,8.7,4874
5,15,Rabbit or Duck,7.9,4034
5,16,Hooked,7.6,3955
