season,episode,title,rating,votes
1,1,Uno,8.4,33967
1,2,Mijo,8.9,32159
1,3,Nacho,8.6,28040
1,4,Hero,8.3,26083
1,5,Alpine Shepherd Boy,8,25974
1,6,Five-O,9.4,36534
1,7,Bingo,8.6,24405
1,8,RICO,8.6,23865
1,9,Pimento,9.4,30214
1,10,Marco,8.6,25207
2,1,Switch,8.2,22116
2,2,Cobbler,8.4,21020
2,3,Amarillo,8.2,20436
2,4,Gloves Off,8.9,21681
2,5,Rebecca,8,21685
2,6,Bali Ha'i,8.4,19996
2,7,Inflatable,8.3,19715
2,8,Fifi,8.3,19495
2,9,Nailed,9.3,22716
2,10,Klick,9,21214
3,1,Mabel,8.1,20640
3,2,Witness,9,21036
3,3,Sunk Costs,8.4,19500
3,4,Sabrosito,8.9,20558
3,5,Chicanery,9.7,42142
3,6,Off Brand,8.4,19190
3,7,Expenses,8.2,18871
3,8,Slip,8.5,18983
3,9,Fall,8.8,18647
3,10,Lantern,9.2,23216
4,1,Smoke,8.2,19729
4,2,Breathe,8.8,19069
4,3,Something Beautiful,8.4,18553
4,4,Talk,8.2,18579
4,5,Quite a Ride,8.4,18709
4,6,Piñata,8.5,18462
4,7,Something Stupid,8.3,18389
4,8,Coushatta,8.8,18915
4,9,Wiedersehen,9.1,19587
4,10,Winner,9.6,29342
5,1,Magic Man,8.7,21510
5,2,50% Off,8.7,20693
5,3,The Guy for This,9,20932
5,4,Namaste,8.5,19789
5,5,Dedicado a Max,8.5,19991
5,6,Wexler v. Goodman,9.3,23894
5,7,JMM,9.1,22186
5,8,Bagman,9.7,38751
5,9,Bad Choice Road,9.7,36904
5,10,Something Unforgivable,9.4,28560
6,1,Wine and Roses,8.8,28520
6,2,Carrot and Stick,9.1,28569
6,3,Rock and Hard Place,9.7,48296
6,4,Hit and Run,8.6,25836
6,5,Black and Blue,8.1,25248
6,6,Axe and Grind,8.2,24646
6,7,Plan and Execution,9.9,85627
6,8,Point and Shoot,9.8,56160
6,9,Fun and Games,9.4,35764
6,10,Nippy,8.5,33612
6,11,Breaking Bad,9,35346
6,12,Waterworks,9.4,38167
6,13,Saul Gone,9.8,78599
