season,episode,title,rating,votes
1,1,Pilot,8.4,8383
1,2,Purple Giraffe,8,6503
1,3,The Sweet Taste of Liberty,8,6188
1,4,Return of the Shirt,7.8,5800
1,5,Okay Awesome,8.1,5920
1,6,The Slutty Pumpkin,7.9,5742
1,7,Matchmaker,7.5,5418
1,8,The Duel,8,5380
1,9,Belly Full of Turkey,7.9,5357
1,10,The Pineapple Incident,9.1,7988
1,11,The Limo,8.2,5666
1,12,The Wedding,8,5243
1,13,"Drumroll, Please",8.7,5987
1,14,"Zip, Zip, Zip",8.1,5147
1,15,Game Night,9,6689
1,16,Cupcake,7.7,4901
1,17,Life Among the Gorillas,7.5,4858
1,18,Nothing Good Happens After 2 AM,8.3,5389
1,19,Mary the Paralegal,8.7,5707
1,20,Best Prom Ever,7.7,4829
1,21,Milk,7.9,4879
1,22,Come On,8.8,5923
2,1,Where Were We?,8,4827
2,2,The Scorpion and the Toad,8.1,4709
2,3,Brunch,8.4,4915
2,4,"Ted Mosby, Architect",8.7,5432
2,5,World's Greatest Couple,8.7,5256
2,6,Aldrin Justice,8,4700
2,7,Swarley,8.9,6303
2,8,Atlantic City,7.8,4663
2,9,Slap Bet,9.4,9225
2,10,Single Stamina,8,4675
2,11,How Lily Stole Christmas,7.9,4653
2,12,First Time in New York,8,4713
2,13,Columns,7.7,4373
2,14,Monday Night Football,8.3,4716
2,15,Lucky Penny,8.3,4630
2,16,Stuff,8.3,4836
2,17,"Arrivederci, Fiero",8.1,4654
2,18,Moving Day,7.9,4346
2,19,Bachelor Party,8.3,4612
2,20,Showdown,8.8,5058
2,21,Something Borrowed,8.7,4817
2,22,Something Blue,8.7,4911
3,1,Wait for It,8.1,4706
3,2,We're Not from Here,7.5,4247
3,3,Third Wheel,8,4464
3,4,Little Boys,7.5,4224
3,5,How I Met Everyone Else,8.9,5776
3,6,I'm Not That Guy,7.9,4191
3,7,Dowisetrepla,7.8,4241
3,8,Spoiler Alert,9,5904
3,9,Slapsgiving,8.9,5536
3,10,The Yips,7.8,4287
3,11,The Platinum Rule,8.4,4495
3,12,No Tomorrow,8,4322
3,13,Ten Sessions,8.7,5090
3,14,The Bracket,8.6,4588
3,15,The Chain of Screaming,7.8,4142
3,16,Sandcastles in the Sand,8.1,4540
3,17,The Goat,8.1,4214
3,18,Rebound Bro,7.9,4112
3,19,Everything Must Go,7.5,4079
3,20,Miracles,8.5,4532
4,1,Do I Know You?,8.5,4663
4,2,The Best Burger in New York,8.4,4996
4,3,I Heart NJ,7.5,4102
4,4,Intervention,8.7,4890
4,5,Shelter Island,8.2,4344
4,6,Happily Ever After,7.9,4129
4,7,Not a Father's Day,7.6,4013
4,8,Woooo!,7.9,4251
4,9,The Naked Man,9.1,6617
4,10,The Fight,8.2,4275
4,11,Little Minnesota,8,4193
4,12,Benefits,8.5,4508
4,13,Three Days of Snow,8.4,4470
4,14,The Possimpible,8.2,4249
4,15,The Stinsons,8.2,4364
4,16,"Sorry, Bro",7.6,4119
4,17,The Front Porch,8.2,4327
4,18,Old King Clancy,7.4,3935
4,19,Murtaugh,8.3,4269
4,20,Mosbius Designs,7.4,3974
4,21,The Three Days Rule,8.6,4466
4,22,Right Place Right Time,8.1,4127
4,23,As Fast as She Can,7.5,4006
4,24,The Leap,8.6,4666
5,1,Definitions,8.4,4435
5,2,Double Date,8,4060
5,3,Robin 101,8.2,4231
5,4,The Sexless Innkeeper,7.8,4250
5,5,Duel Citizenship,7.6,4012
5,6,Bagpipes,7.6,3870
5,7,The Rough Patch,7.6,4079
5,8,The Playbook,9.3,8193
5,9,Slapsgiving 2: Revenge of the Slap,7.8,4209
5,10,The Window,8,4117
5,11,Last Cigarette Ever,7.7,4302
5,12,Girls vs. Suits,9,6651
5,13,Jenkins,8.5,4519
5,14,Perfect Week,8.7,4875
5,15,Rabbit or Duck,7.9,4016
5,16,Hooked,7.6,3935
5,17,Of Course,8.2,4385
5,18,Say Cheese,8.1,4068
5,19,Zoo or False,7.4,3931
5,20,Home Wreckers,7.7,3933
5,21,Twin Beds,7.6,3835
5,22,Robots vs. Wrestlers,8.1,4069
5,23,The Wedding Bride,7.9,4249
5,24,Doppelgangers,8.3,4167
6,1,Big Days,8,4178
6,2,Cleaning House,8.2,4324
6,3,Unfinished,7.6,3870
6,4,Subway Wars,8.5,4560
6,5,Architect of Destruction,7.6,3784
6,6,Baby Talk,7.5,3801
6,7,Canning Randy,7.5,3737
6,8,Natural History,8,3937
6,9,Glitter,8.4,4523
6,10,Blitzgiving,9,6098
6,11,The Mermaid Theory,7.8,3936
6,12,False Positive,8.1,3957
6,13,Bad News,8.9,5898
6,14,Last Words,8.6,4807
6,15,Oh Honey,8.7,5076
6,16,Desperation Day,7.9,3818
6,17,Garbage Island,7.5,3631
6,18,A Change of Heart,8.1,3959
6,19,Legendaddy,8.2,4233
6,20,The Exploding Meatball Sub,7.5,3629
6,21,Hopeless,7.7,3649
6,22,The Perfect Cocktail,7.7,3686
6,23,Landmarks,7.6,3595
6,24,Challenge Accepted,8.4,4167
7,1,The Best Man,8.4,4918
7,2,The Naked Truth,7.9,4056
7,3,Ducky Tie,8.8,5271
7,4,The Stinson Missile Crisis,7.9,3924
7,5,Field Trip,7.3,3705
7,6,Mystery vs. History,7.6,3873
7,7,Noretta,7.6,3857
7,8,The Slutty Pumpkin Returns,7.2,3946
7,9,Disaster Averted,8.2,4131
7,10,Tick Tick Tick,8.9,5931
7,11,The Rebound Girl,7.8,3918
7,12,Symphony of Illumination,8.7,5231
7,13,Tailgate,7.7,3914
7,14,46 Minutes,7.5,3968
7,15,The Burning Beekeeper,7.3,4278
7,16,The Drunk Train,7.9,3981
7,17,No Pressure,8.3,4269
7,18,Karma,7.8,3774
7,19,The Broath,8.5,4303
7,20,Trilogy Time,8.5,4257
7,21,Now We're Even,7.8,3626
7,22,Good Crazy,7.6,3513
7,23,The Magician's Code: Part 1,8.4,4199
7,24,The Magician's Code: Part 2,8.7,4801
8,1,Farhampton,8.4,5796
8,2,The Pre-Nup,7.3,4118
8,3,Nannies,7.2,3837
8,4,Who Wants to Be a Godparent,7.4,4008
8,5,The Autumn of Breakups,7.3,3941
8,6,Splitsville,7.4,3709
8,7,The Stamp Tramp,7.2,3634
8,8,Twelve Horny Women,7.3,3713
8,9,Lobster Crawl,7.3,3654
8,10,The Over-Correction,7.9,3832
8,11,The Final Page: Part One,8.4,4510
8,12,The Final Page: Part Two,9.3,8477
8,13,Band or DJ?,7.7,3858
8,14,Ring Up!,7.7,3827
8,15,P.S. I Love You,8.1,4358
8,16,Bad Crazy,7.4,3645
8,17,The Ashtray,7.7,3766
8,18,Weekend at Barney's,7.9,3968
8,19,The Fortress,7.8,3696
8,20,The Time Travelers,8.4,6128
8,21,Romeward Bound,7.2,3578
8,22,The Bro Mitzvah,8.7,4934
8,23,Something Old,7.4,3819
8,24,Something New,8.7,5248
9,1,The Locket,7.7,4728
