season,episode,title,rating,votes
1,1,Rebirth,8.4,10747
1,2,Confrontation,9,10895
1,3,Dealings,8.4,8484
1,4,Pursuit,8.8,8744
1,5,Tactics,8.5,8272
1,6,Unraveling,8.2,7870
1,7,Overcast,9.2,10718
1,8,Glare,8.4,7631
1,9,Encounter,8.6,7781
1,10,Doubt,8.1,7392
1,11,Assault,8.7,7764
1,12,Love,8.3,7211
1,13,Confession,8.3,7111
1,14,Friend,8.2,7025
1,15,Wager,8.9,8014
1,16,Decision,8.3,6974
1,17,Execution,8,6951
1,18,Ally,7.3,6783
1,19,Matsuda,7.6,6724
1,20,Makeshift,7.3,6636
1,21,Performance,7.7,6583
1,22,Guidance,8.2,6648
1,23,Frenzy,8.9,7666
1,24,Revival,9.4,10956
1,25,Silence,9.6,16293
1,26,Renewal,7,8298
1,27,Abduction,7.2,6374
1,28,Impatience,7.3,6217
1,29,Father,8,8610
1,30,Justice,7.6,6095
1,31,Transfer,7.6,6130
1,32,Selection,7.8,6221
1,33,Scorn,7.1,6075
1,34,Vigilance,7.2,5983
1,35,Malice,8,6300
1,36,1.28,9,8364
1,37,New World,8.8,10749
