season,episode,title,rating,votes
1,1,Wolferton Splash,8.2,7806
1,2,Hyde Park Corner,8.9,7842
1,3,Windsor,8.1,6169
1,4,Act of God,8.6,6356
1,5,Smoke and Mirrors,8.5,5957
1,6,Gelignite,8,5475
1,7,Scientia Potentia Est,8.7,5851
1,8,Pride & Joy,8.3,5392
1,9,Assassins,9,6672
1,10,Gloriana,8.5,5358
2,1,Misadventure,8.1,5003
2,2,A Company of Men,8.1,4841
2,3,Lisbon,8.3,4761
2,4,Beryl,8.5,5431
2,5,Marionettes,8.9,5456
2,6,Vergangenheit,9.1,5915
2,7,Matrimonium,8.1,4735
2,8,Dear Mrs. Kennedy,9.1,6240
2,9,Paterfamilias,8.7,5571
2,10,Mystery Man,8.3,4658
3,1,Olding,7.9,5518
3,2,Margaretology,8.4,5248
3,3,Aberfan,9.3,7897
3,4,Bubbikins,8.6,5495
3,5,Coup,8,4757
3,6,Tywysog Cymru,9.1,6573
3,7,Moondust,8.1,5425
3,8,Dangling Man,8.1,4454
3,9,Imbroglio,8,4119
3,10,Cri de Coeur,8.2,4325
4,1,Gold Stick,8.4,4892
4,2,The Balmoral Test,8.6,4847
4,3,Fairytale,8.7,4778
4,4,Favourites,8.2,4376
4,5,Fagan,8.5,4717
4,6,Terra Nullius,8.8,4750
4,7,The Hereditary Principle,8.2,4283
4,8,48:1,8.5,4174
4,9,Avalanche,8.2,3907
4,10,War,8.7,4284
5,1,Queen Victoria Syndrome,7.4,4168
5,2,The System,7.6,3589
5,3,Mou Mou,8.4,4534
5,4,Annus Horribilis,7.9,3529
5,5,The Way Ahead,7.6,3293
5,6,Ipatiev House,7.9,3442
5,7,No Woman's Land,7.5,3059
5,8,Gunpowder,8.2,3219
5,9,Couple 31,7.8,3018
5,10,Decommissioned,7.3,3032
6,1,Persona Non Grata,7.8,3115
6,2,Two Photographs,7.8,2914
6,3,Dis-Moi Oui,8.1,3266
6,4,Aftermath,8.2,3487
6,5,Willsmania,7.6,2767
6,6,Ruritania,7.4,2605
6,7,Alma Mater,7.4,2562
6,8,Ritz,8.6,3465
6,9,Hope Street,8,2436
6,10,"Sleep, Dearie Sleep",9,4074
