season,episode,title,rating,votes
1,1,The Boy in the Iceberg,7.9,9709
1,2,The Avatar Returns,8.1,8739
1,3,The Southern Air Temple,8.4,8545
1,4,The Warriors of Kyoshi,8,8293
1,5,The King of Omashu,8,8263
1,6,Imprisoned,7.7,7998
1,7,"The Spirit World (Winter Solstice, Part 1)",8,7795
1,8,"Avatar Roku (Winter Solstice, Part 2)",8.8,8385
1,9,The Waterbending Scroll,7.7,7617
1,10,Jet,7.6,7835
1,11,The Great Divide,6.8,8224
1,12,The Storm,9,8860
1,13,The Blue Spirit,9.1,8929
1,14,The Fortuneteller,7.7,7441
1,15,Bato of the Water Tribe,7.7,7327
1,16,The Deserter,8.4,7462
1,17,The Northern Air Temple,7.8,7234
1,18,The Waterbending Master,8.6,7508
1,19,"The Siege of the North, Part 1",9.3,8971
1,20,"The Siege of the North, Part 2",9.6,9180
2,1,The Avatar State,8.6,7448
2,2,The Cave of Two Lovers,8.1,7361
2,3,Return to Omashu,8.2,6948
2,4,The Swamp,7.5,7089
2,5,Avatar Day,7.3,7029
2,6,The Blind Bandit,9.1,8609
2,7,Zuko Alone,9.6,11147
2,8,The Chase,9,7802
2,9,Bitter Work,8.5,7125
2,10,The Library,8.7,7412
2,11,The Desert,8.7,7228
2,12,The Serpent's Pass,8.2,6797
2,13,The Drill,8.9,7386
2,14,City of Walls and Secrets,8.6,7049
2,15,The Tales of Ba Sing Se,9.3,10792
2,16,Appa's Lost Days,8.9,7790
2,17,Lake Laogai,9.1,7600
2,18,The Earth King,8.5,6780
2,19,The Guru,9,7594
2,20,The Crossroads of Destiny,9.6,10270
3,1,The Awakening,8.6,7335
3,2,The Headband,8.3,7188
3,3,The Painted Lady,7.8,7183
3,4,Sokka's Master,8.8,7666
3,5,The Beach,8.5,7941
3,6,The Avatar and the Fire Lord,9.5,9539
3,7,The Runaway,8.1,6815
3,8,The Puppetmaster,9.1,8404
3,9,Nightmares and Daydreams,7.6,7219
3,10,The Day of Black Sun,9.1,7696
3,11,"The Day of Black Sun, Part 2: The Eclipse",9.5,8530
3,12,The Western Air Temple,8.9,7511
3,13,The Firebending Masters,9.3,8547
3,14,The Boiling Rock: Part 1,8.7,7172
3,15,"The Boiling Rock, Part 2",9.3,7865
3,16,The Southern Raiders,8.9,7717
3,17,The Ember Island Players,8.5,7817
3,18,"Sozin's Comet, Part 1: The Phoenix King",9,8584
3,19,"Sozin's Comet, Part 2: The Old Masters",9.5,9841
3,20,"Sozin's Comet, Part 3: Into the Inferno",9.8,15429
3,21,"Sozin's Comet, Part 4: Avatar Aang",9.9,27270
