season,episode,title,rating,votes
1,1,Episode #1.1,7.7,6595
1,2,Episode #1.2,7.6,5694
1,3,Episode #1.3,7.5,5356
1,4,Episode #1.4,8,5440
1,5,Episode #1.5,8.2,5261
1,6,Episode #1.6,8.8,5921
2,1,Episode #2.1,9.2,7704
2,2,Episode #2.2,8.3,5255
2,3,Episode #2.3,8.8,5662
2,4,Episode #2.4,8.8,5709
2,5,Episode #2.5,8.6,5187
2,6,Episode #2.6,9.3,7394
