season,episode,title,rating,votes
1,1,Pilot,7.3,13007
1,2,Diversity Day,8.1,12707
1,3,Health Care,7.6,10599
1,4,The Alliance,7.8,10205
1,5,Basketball,8.2,11303
1,6,Hot Girl,7.5,10078
2,1,The Dundies,8.6,11298
2,2,Sexual Harassment,8.1,9755
2,3,Office Olympics,8.2,9600
2,4,The Fire,8.1,9399
2,5,Halloween,7.9,8941
2,6,The Fight,7.9,8929
2,7,The Client,8.5,9430
2,8,Performance Review,8,8462
2,9,E-Mail Surveillance,8.2,8636
2,10,Christmas Party,8.7,9483
2,11,Booze Cruise,8.5,9248
2,12,The Injury,9,10779
2,13,The Secret,8.1,8229
2,14,The Carpet,7.6,8114
2,15,Boys and Girls,8,8107
2,16,Valentine's Day,8.1,8099
2,17,Dwight's Speech,8.3,8484
2,18,Take Your Daughter to Work Day,8.2,8349
2,19,Michael's Birthday,8,8050
2,20,Drug Testing,8.2,8126
2,21,Conflict Resolution,8.6,8338
2,22,Casino Night,9.3,11830
3,1,Gay Witch Hunt,8.9,10669
3,2,The Convention,8,7866
3,3,The Coup,8.4,8170
3,4,Grief Counseling,7.8,7824
3,5,Initiation,7.9,7610
3,6,Diwali,7.7,7920
3,7,Branch Closing,8.5,7914
3,8,The Merger,8.6,8153
3,9,The Convict,8.2,8167
3,10,A Benihana Christmas,8.6,8524
3,11,Back from Vacation,8.5,7767
3,12,Traveling Salesmen,8.5,7789
3,13,The Return,8.7,8129
3,14,Ben Franklin,7.8,7550
3,15,Phyllis' Wedding,8,7652
3,16,Business School,8.8,8717
3,17,Cocktails,8.3,7519
3,18,The Negotiation,8.9,8508
3,19,Safety Training,8.6,7901
3,20,Product Recall,8.5,7738
3,21,Women's Appreciation,8.6,7941
3,22,Beach Games,9,9062
3,23,The Job,9.2,9550
4,1,Fun Run,8.7,8751
4,2,Dunder Mifflin Infinity,8.1,7377
4,3,Launch Party,8.2,7256
4,4,Money,8.5,7644
4,5,Local Ad,8.6,7732
4,6,Branch Wars,8.3,7371
4,7,Survivor Man,8,7115
4,8,The Deposition,8.6,7512
4,9,Dinner Party,9.4,14865
4,10,Chair Model,7.8,6940
4,11,Night Out,8.5,7245
4,12,Did I Stutter?,8.1,6922
4,13,Job Fair,7.6,6665
4,14,"Goodbye, Toby",9.2,9547
5,1,Weight Loss,8.7,7911
5,2,Business Ethics,8.1,6737
5,3,Baby Shower,7.8,6739
