season,episode,title,rating,votes
1,1,Kassa,7.4,24132
1,2,That Would Be Me,7.3,21828
1,3,Reckoning,8.6,23710
1,4,Aldhani,7.8,20348
1,5,The Axe Forgets,7.6,19521
1,6,The Eye,9.1,25993
1,7,Announcement,8.1,19199
1,8,Narkina 5,8.2,19290
1,9,Nobody's Listening!,8.6,19755
1,10,One Way Out,9.5,29642
1,11,Daughter of Ferrix,8.4,18637
1,12,Rix Road,9.2,23310
2,1,One Year Later,7.8,17997
2,2,Sagrona Teema,7.4,17033
2,3,Harvest,8.5,18767
2,4,Ever Been to Ghorman?,7.7,15434
2,5,I Have Friends Everywhere,8.1,15491
2,6,What a Festive Evening,8.6,17046
2,7,Messenger,8.2,16644
2,8,Who Are You?,9.7,31550
2,9,Welcome to the Rebellion,9.6,27451
2,10,Make It Stop,9.5,22139
2,11,Who Else Knows?,9.3,20227
2,12,"Jedha, Kyber, Erso",9.4,21603
