season,episode,title,rating,votes
1,1,Pilot,8.7,6128
1,2,The Will,8,4177
1,3,The Foot,8.3,3971
1,4,Familia,8.3,3841
1,5,An Open Book,8.2,3638
1,6,The Room,8.6,3793
1,7,Brotherhood,7.9,3381
1,8,Crossroads,8,3265
1,9,Life's Too Short,8.5,3408
1,10,The New Person,8.3,3178
1,11,The Trip,8.3,3154
1,12,A Private Life,8.9,3586
1,13,"Knock, Knock",8.7,3427
2,1,In the Game,8.3,3055
2,2,"Out, Out, Brief Candle",8.2,2816
2,3,The Plan,8.2,2750
2,4,Driving Mr. Mossback,8.4,2807
2,5,The Invisible Woman,8.4,2757
2,6,In Place of Anger,8.1,2611
2,7,Back to the Garden,8,2651
2,8,It's the Most Wonderful Time of the Year,9,3313
2,9,Someone Else's Eyes,7.9,2591
2,10,The Secret,8.1,2570
2,11,The Liar and the Whore,8.3,2556
2,12,I'll Take You,9,3132
2,13,The Last Time,9.2,3417
3,1,Perfect Circles,8.2,2858
3,2,You Never Know,7.8,2454
3,3,The Eye Inside,7.7,2423
3,4,Nobody Sleeps,8.6,2779
3,5,The Trap,7.8,2385
3,6,Making Love Work,7.9,2484
3,7,Timing & Space,8,2391
3,8,"Tears, Bones and Desire",7.8,2407
3,9,The Opening,8,2328
3,10,Everyone Leaves,8.4,2454
3,11,Death Works Overtime,8.9,2758
3,12,Twilight,8.5,2495
3,13,"I'm Sorry, I'm Lost",9.2,3538
4,1,Falling into Place,9.1,3500
4,2,In Case of Rapture,7.7,2318
4,3,Parallel Play,8,2392
4,4,Can I Come Up Now?,7.7,2275
4,5,That's My Dog,8.8,3866
4,6,Terror Starts at Home,8.3,2385
4,7,The Dare,7.9,2270
4,8,Coming and Going,7.9,2260
4,9,Grinding the Corn,7.6,2266
4,10,The Black Forest,7.6,2217
4,11,Bomb Shelter,8,2246
4,12,Untitled,9.1,3256
5,1,A Coat of White Primer,8.5,2627
5,2,Dancing for Me,7.9,2434
5,3,Hold My Hand,8.2,2355
5,4,Time Flies,8.7,2739
5,5,Eat a Peach,8.1,2324
5,6,The Rainbow of Her Reasons,8.5,2516
5,7,The Silence,8,2357
5,8,Singing for Our Lives,8.7,2669
5,9,Ecotone,9.6,4866
5,10,All Alone,9.7,6864
5,11,Static,9.1,3811
5,12,Everyone's Waiting,9.9,19664
