season,episode,title,rating,votes
1,1,Into the Ring,8.4,19971
1,2,Cut Man,8.9,19208
1,3,Rabbit in a Snowstorm,8.2,16262
1,4,In the Blood,8.6,15790
1,5,World on Fire,8.7,15289
1,6,Condemned,8.9,15671
1,7,Stick,8.5,15039
1,8,Shadows in the Glass,8.9,15203
1,9,Speak of the Devil,9.1,15682
1,10,Nelson v. Murdock,8.4,14490
1,11,The Path of the Righteous,8.7,14326
1,12,The Ones We Leave Behind,8.6,13953
1,13,Daredevil,9.3,17907
2,1,Bang,8.8,14917
2,2,Dogs to a Gunfight,8.6,13508
2,3,New York's Finest,9.4,17658
2,4,Penny and Dime,9.4,16839
2,5,Kinbaku,8.1,14615
2,6,Regrets Only,8.4,12076
2,7,Semper Fidelis,8.5,11951
2,8,Guilty as Sin,9,12974
2,9,Seven Minutes in Heaven,9.4,15211
2,10,The Man in the Box,9,12500
2,11,.380,8.6,11694
2,12,The Dark at the End of the Tunnel,8.8,11940
2,13,A Cold Day in Hell's Kitchen,9.1,14153
3,1,Resurrection,8.2,11457
3,2,Please,8.5,10752
3,3,No Good Deed,8.4,10396
3,4,Blindsided,9.5,16811
3,5,The Perfect Game,8.8,11191
3,6,The Devil You Know,9.5,13716
3,7,Aftermath,8.7,10477
3,8,Upstairs/Downstairs,9,10690
3,9,Revelations,9.1,10636
3,10,Karen,8.6,11423
3,11,Reunion,9.1,10536
3,12,One Last Shot,9.3,11377
3,13,A New Napkin,9.6,16577
