season,episode,title,rating,votes
1,1,Pilot,6.9,4702
1,2,Canvassing,7,4011
1,3,The Reporter,7.1,3759
1,4,Boys' Club,7.2,3644
1,5,The Banquet,7.1,3520
1,6,Rock Show,7.6,3549
2,1,Pawnee Zoo,7.8,3690
2,2,The Stakeout,8,3514
2,3,Beauty Pageant,7.6,3379
2,4,Practice Date,8.2,3453
2,5,Sister City,7.6,3645
2,6,Kaboom,7.5,3188
2,7,Greg Pikitis,8.2,3466
2,8,Ron and Tammy,8.3,3481
2,9,The Camel,7.7,3150
2,10,Hunting Trip,8.6,3761
2,11,Tom's Divorce,7.7,3066
2,12,Christmas Scandal,7.9,3104
2,13,The Set Up,7.9,3112
2,14,Leslie's House,7.8,3025
2,15,Sweetums,7.7,2978
2,16,Galentine's Day,7.5,2990
2,17,Woman of the Year,7.9,2971
2,18,The Possum,7.8,2970
2,19,Park Safety,8,3066
2,20,Summer Catalog,7.7,2908
2,21,94 Meetings,8.4,3157
2,22,Telethon,8.2,3034
2,23,The Master Plan,8.4,3107
2,24,Freddy Spaghetti,8.5,3149
3,1,Go Big or Go Home,8.1,3008
3,2,Flu Season,8.9,3803
3,3,Time Capsule,8,2958
3,4,Ron & Tammy 2,8.5,3216
3,5,Media Blitz,7.9,2905
3,6,Indianapolis,8,2885
3,7,Harvest Festival,8.7,3289
3,8,Camping,7.9,2894
3,9,Andy and April's Fancy Party,8.9,3671
3,10,Soulmates,8.4,3042
3,11,Jerry's Painting,8.6,3065
3,12,Eagleton,8.1,2907
3,13,The Fight,8.8,3684
3,14,Road Trip,8.4,3077
3,15,The Bubble,8.1,2799
3,16,Li'l Sebastian,8.8,3300
4,1,I'm Leslie Knope,8,2815
4,2,Ron and Tammys,8.6,3076
4,3,Born and Raised,8,2747
4,4,Pawnee Rangers,8.2,3006
4,5,Meet 'N' Greet,7.7,2695
4,6,End of the World,8.4,3057
4,7,The Treaty,7.8,2745
4,8,Smallest Park,7.9,2708
4,9,The Trial of Leslie Knope,8.4,2820
4,10,Citizen Knope,8.4,2750
4,11,The Comeback Kid,8.5,3086
4,12,Campaign Ad,8.3,2685
4,13,Bowling for Votes,8.5,2802
4,14,Operation Ann,8.1,2639
4,15,Dave Returns,7.8,2561
4,16,Sweet Sixteen,7.6,2525
4,17,Campaign Shake-Up,7.9,2512
4,18,Lucky,7.8,2527
4,19,Live Ammo,7.8,2495
4,20,The Debate,8.7,2914
4,21,Bus Tour,8.2,2591
4,22,"Win, Lose or Draw",9,3124
5,1,Ms. Knope Goes to Washington,7.8,2587
5,2,Soda Tax,7.8,2542
5,3,How a Bill Becomes a Law,7.9,2515
5,4,Sex Education,8,2551
5,5,Halloween Surprise,8.6,2822
5,6,Ben's Parents,7.7,2478
5,7,Leslie vs. April,7.7,2453
5,8,Pawnee Commons,7.7,2424
5,9,Ron and Diane,8.9,3116
5,10,Two Parties,8.8,3032
5,11,Women in Garbage,8,2483
5,12,Ann's Decision,7.6,2400
5,13,Emergency Response,8.5,2572
5,14,Leslie and Ben,9.2,3448
5,15,Correspondents' Lunch,7.7,2309
5,16,Bailout,8,2392
5,17,Partridge,7.5,2288
5,18,Animal Control,8.2,2387
5,19,Article Two,7.9,2320
5,20,Jerry's Retirement,8,2327
5,21,Swing Vote,7.5,2238
5,22,Are You Better Off?,8.2,2372
6,1,London: Part 1,8.5,2674
6,2,London: Part 2,8.6,2503
6,3,The Pawnee-Eagleton Tip Off Classic,7.6,2315
6,4,Doppelgängers,7.9,2408
6,5,Gin It Up!,7.7,2255
6,6,Filibuster,8,2322
6,7,Recall Vote,7.5,2222
6,8,Fluoride,7.6,2267
6,9,The Cones of Dunshire,8.1,2344
6,10,Second Chunce,7.5,2215
6,11,New Beginnings,7.6,2184
6,12,Farmers Market,7.6,2229
6,13,Ann and Chris,8.8,2884
6,14,Anniversaries,7.9,2225
6,15,The Wall,7.6,2135
6,16,New Slogan,7.4,2127
6,17,Galentine's Day,7.5,2125
6,18,Prom,7.6,2133
6,19,Flu Season 2,8.3,2357
6,20,"One in 8,000",8.1,2163
6,21,Moving Up: Part 1,8.8,2706
6,22,Moving Up: Part 2,9.2,3547
7,1,2017,7.5,2540
7,2,Ron & Jammy,8.1,2451
7,3,William Henry Harrison,7.2,2272
7,4,Leslie and Ron,9.5,5000
7,5,Gryzzlbox,8.1,2251
7,6,Save JJ's,7.9,2206
7,7,Donna and Joe,8.3,2297
7,8,Ms. Ludgate-Dwyer Goes to Washington,8,2258
7,9,Pie-Mary,8.2,2348
7,10,The Johnny Karate Super Awesome Musical Explosion Show,8.3,3120
7,11,Two Funerals,8.4,2388
7,12,One Last Ride,9.5,5839
