season,episode,title,rating,votes
1,1,Apéritif,8.3,11762
1,2,Amuse-Bouche,8.1,9895
1,3,Potage,8.1,9209
1,4,Oeuf,7.7,8375
1,5,Coquilles,7.9,8527
1,6,Entrée,8.5,8335
1,7,Sorbet,8.6,8509
1,8,Fromage,9,9021
1,9,Trou Normand,8.2,7870
1,10,Buffet Froid,8.7,8230
1,11,Rôti,8.5,7778
1,12,Relevés,8.8,7918
1,13,Savoureux,9.2,9608
2,1,Kaiseki,8.8,8521
2,2,Sakizuke,9,8253
2,3,Hassun,8.6,7694
2,4,Takiawase,9.2,8452
2,5,Mukozuke,9.2,8522
2,6,Futamono,9.2,8367
2,7,Yakimono,9.2,8201
2,8,Su-zakana,8.3,7382
2,9,Shiizakana,8.5,7290
2,10,Naka-Choko,8.8,7652
2,11,Ko no Mono,8.9,7543
2,12,Tome-wan,9.2,8352
2,13,Mizumono,9.8,27595
3,1,Antipasto,8.1,8200
3,2,Primavera,7.9,7168
3,3,Secondo,7.9,6638
3,4,Aperitivo,7.8,6477
3,5,Contorno,9,7435
3,6,Dolce,8.6,6599
3,7,Digestivo,9.3,8287
3,8,The Great Red Dragon,8.5,5939
3,9,...And the Woman Clothed with the Sun,8.2,5612
3,10,...And the Woman Clothed in Sun,8.4,5661
3,11,...And the Beast from the Sea,8.5,5655
3,12,The Number of the Beast Is 666,8.8,6133
3,13,The Wrath of the Lamb,9.7,18028
