season,episode,title,rating,votes
1,1,Ambush,7.3,7725
1,2,Rising Malevolence,7.3,6787
1,3,Shadow of Malevolence,7.3,6350
1,4,Destroy Malevolence,7.4,6193
1,5,Rookies,7.9,6765
1,6,Downfall of a Droid,6.5,5758
1,7,Duel of the Droids,7.1,5711
1,8,Bombad Jedi,6,5802
1,9,Cloak of Darkness,7.9,5824
1,10,Lair of Grievous,8.1,5986
1,11,Dooku Captured,7.3,5407
1,12,The Gungan General,6.9,5260
1,13,Jedi Crash,7.3,5250
1,14,Defenders of Peace,7.4,5203
1,15,Trespass,7.5,5259
1,16,The Hidden Enemy,7.6,5409
1,17,Blue Shadow Virus,6.6,4994
1,18,Mystery of a Thousand Moons,6.9,4875
1,19,Storm Over Ryloth,7.6,5104
1,20,Innocents of Ryloth,7.9,5253
1,21,Liberty on Ryloth,7.6,4985
1,22,Hostage Crisis,7.8,5096
2,1,Holocron Heist,7.8,5021
2,2,Cargo of Doom,8,4943
2,3,Children of the Force,7.6,4778
2,4,Senate Spy,6.8,4597
2,5,Landing at Point Rain,8.2,5258
2,6,Weapons Factory,7.8,4806
2,7,Legacy of Terror,7.6,4701
2,8,Brain Invaders,8,4834
2,9,Grievous Intrigue,7.8,4519
2,10,The Deserter,8.1,4790
2,11,Lightsaber Lost,7.5,4594
2,12,The Mandalore Plot,8,4882
2,13,Voyage of Temptation,8.1,4839
2,14,Duchess of Mandalore,7.6,4564
2,15,Senate Murders,6.7,4217
2,16,Cat and Mouse,7.5,4793
2,17,Bounty Hunters,7.5,4430
2,18,The Zillo Beast,7.3,4380
2,19,The Zillo Beast Strikes Back,7.6,4411
2,20,Death Trap,7.7,4403
2,21,R2 Come Home,7.5,4300
2,22,Lethal Trackdown,7.9,4361
3,1,Clone Cadets,7.8,5399
3,2,ARC Troopers,8.6,5285
3,3,Supply Lines,6.9,4539
3,4,Sphere of Influence,6.9,4071
3,5,Corruption,6.6,4216
3,6,The Academy,6.9,4178
3,7,Assassin,7.5,4183
3,8,Evil Plans,6.2,4076
3,9,Hunt for Ziro,7,4138
3,10,Heroes on Both Sides,7.5,4242
3,11,Pursuit of Peace,7.1,4090
3,12,Nightsisters,8.6,5084
3,13,Monster,8.7,5073
3,14,Witches of the Mist,8.9,5177
3,15,Overlords,8.9,5784
3,16,Altar of Mortis,8.6,5320
3,17,Ghosts of Mortis,8.9,5764
3,18,The Citadel,8.1,4454
3,19,Counter Attack,8,4306
3,20,Citadel Rescue,8.2,4346
3,21,Padawan Lost,7.6,4146
3,22,Wookiee Hunt,7.9,4200
4,1,Water War,7,4059
4,2,Gungan Attack,7,3941
4,3,Prisoners,7.1,3901
4,4,Shadow Warrior,7.1,3826
4,5,Mercy Mission,6.1,3839
4,6,Nomad Droids,6.2,3814
4,7,Darkness on Umbara,8.5,5194
4,8,The General,8.6,5147
4,9,Plan of Dissent,8.8,5159
4,10,Carnage of Krell,9.4,6557
4,11,Kidnapped,7.6,3946
4,12,Slaves of the Republic,7.8,4008
4,13,Escape from Kadavo,8.1,4041
4,14,A Friend in Need,7.9,4048
4,15,Deception,8.3,4282
4,16,Friends and Enemies,8.3,4204
4,17,The Box,8.7,4680
4,18,Crisis on Naboo,8.3,4169
4,19,Massacre,8.1,4272
4,20,Bounty,8.2,4237
4,21,Brothers,8.2,4530
4,22,Revenge,9.1,5386
5,1,Revival,8.8,5135
5,2,A War on Two Fronts,7.3,3919
5,3,Front Runners,7.3,3836
5,4,The Soft War,7.5,3809
5,5,Tipping Points,7.9,3933
5,6,The Gathering,7.8,4091
5,7,A Test of Strength,7.6,3858
5,8,Bound for Rescue,7.3,3771
5,9,A Necessary Bond,7.9,3876
5,10,Secret Weapons,6.3,3787
5,11,A Sunny Day in the Void,6,3884
5,12,Missing in Action,7.2,3842
5,13,Point of No Return,7,3667
5,14,Eminence,8.8,5122
5,15,Shades of Reason,9.1,5574
5,16,The Lawless,9.7,8502
5,17,Sabotage,8.1,4659
5,18,The Jedi Who Knew Too Much,9.1,5645
5,19,To Catch a Jedi,9.1,5449
5,20,The Wrong Jedi,9.7,9665
6,1,The Unknown,8.2,4461
6,2,Conspiracy,8.2,4391
6,3,Fugitive,8.4,4410
6,4,Orders,9,5312
6,5,An Old Friend,7,3652
6,6,The Rise of Clovis,7.2,3656
6,7,Crisis at the Heart,7.4,3644
6,8,The Disappeared: Part 1,6.4,3592
6,9,The Disappeared: Part 2,6.6,3566
6,10,The Lost One,8.6,4336
6,11,Voices,8.8,4714
6,12,Destiny,8.7,4580
6,13,Sacrifice,9.2,5360
7,1,The Bad Batch,8.2,6454
7,2,A Distant Echo,8.1,5840
7,3,On the Wings of Keeradaks,7.7,5629
7,4,Unfinished Business,8.5,5941
7,5,Gone with a Trace,6.4,5927
7,6,Deal No Deal,6.1,5831
7,7,Dangerous Debt,6,5862
7,8,Together Again,7,5590
7,9,Old Friends Not Forgotten,9.7,16082
7,10,The Phantom Apprentice,9.8,21306
7,11,Shattered,9.8,19484
7,12,Victory and Death,9.9,24848
