season,episode,title,rating,votes
1,1,The Red Serpent,7.6,5849
1,2,Sacramentum Gladiatorum,7.9,4478
1,3,Legends,8,4190
1,4,The Thing in the Pit,8.3,4162
1,5,Shadow Games,8.9,4653
1,6,Delicate Things,8.5,4076
1,7,Great and Unfortunate Things,8.2,3786
1,8,Mark of the Brotherhood,8.2,3777
1,9,Whore,8.7,4120
1,10,Party Favors,9,4406
1,11,Old Wounds,8.6,3899
1,12,Revelations,9,4157
1,13,Kill Them All,9.6,7962
2,1,Fugitivus,8,3989
2,2,A Place in This World,8,3171
2,3,The Greater Good,8.2,3130
2,4,Empty Hands,8,3016
2,5,Libertus,9.2,4382
2,6,Chosen Path,8,2951
2,7,Sacramentum,8.5,3136
2,8,Balance,8.3,2939
2,9,Monsters,8.8,3343
2,10,Wrath of the Gods,9.3,4977
3,1,Enemies of Rome,8.5,3809
3,2,Wolves at the Gate,8.4,3102
3,3,Men of Honor,8.2,2965
3,4,Decimation,8.3,2986
3,5,Blood Brothers,8.8,3210
3,6,Spoils of War,8.6,3028
3,7,Mors Indecepta,8.4,2921
3,8,Separate Paths,8.9,3582
3,9,The Dead and the Dying,9.1,3717
3,10,Victory,9.7,9055
