season,episode,title,rating,votes
1,1,A Hard Day's Night,8.3,3608
1,2,The First Cut Is the Deepest,8.1,2505
1,3,"Winning a Battle, Losing the War",8,2319
1,4,No Man's Land,8,2187
1,5,Shake Your Groove Thing,8,2110
1,6,If Tomorrow Never Comes,8.1,2037
1,7,The Self-Destruct Button,8.1,2004
1,8,Save Me,7.9,1984
1,9,Who's Zoomin' Who?,8.6,2227
2,1,Raindrops Keep Falling on My Head,8.3,2004
2,2,Enough Is Enough,8,1849
2,3,Make Me Lose Control,8.6,2018
2,4,"Deny, Deny, Deny",8.3,1896
2,5,Bring the Pain,8.5,1921
2,6,Into You Like a Train,9,2543
2,7,Something to Talk About,8.1,1723
2,8,Let It Be,7.8,1707
2,9,Thanks for the Memories,8.3,1785
2,10,Much Too Much,8,1708
2,11,Owner of a Lonely Heart,8.1,1670
2,12,Grandma Got Run Over by a Reindeer,8.1,1695
2,13,Begin the Begin,8.2,1756
2,14,Tell Me Sweet Little Lies,7.8,1670
2,15,Break on Through,8.3,1752
2,16,It's the End of the World,9.4,3652
2,17,As We Know It,9.4,3545
2,18,Yesterday,8.3,1769
2,19,What Have I Done to Deserve This?,8,1685
2,20,Band-Aid Covers the Bullet Hole,7.9,1630
2,21,Superstition,8.1,1622
2,22,The Name of the Game,8.1,1638
2,23,Blues for Sister Someone,7.9,1653
2,24,Damage Case,8.4,1745
2,25,17 Seconds,9,2210
2,26,Deterioration of the Fight or Flight Response,9,2199
2,27,Losing My Religion,9.2,2901
3,1,Time Has Come Today,8.3,1973
3,2,I Am a Tree,8.1,1564
3,3,Sometimes a Fantasy,8,1577
3,4,What I Am,8.2,1644
3,5,"Oh, the Guilt",8,1484
3,6,Let the Angels Commit,7.9,1633
3,7,Where the Boys Are,7.9,1649
3,8,Staring at the Sun,7.9,1590
3,9,From a Whisper to a Scream,8.6,1804
3,10,Don't Stand So Close to Me,8.1,1514
3,11,Six Days: Part 1,8.2,1706
3,12,Six Days: Part 2,8.6,1790
3,13,Great Expectations,8.2,1531
3,14,Wishin' and Hopin',8.4,1560
3,15,Walk on Water,8.8,1916
3,16,Drowning on Dry Land,9,2088
3,17,Some Kind of Miracle,8.4,2047
3,18,Scars and Souvenirs,8.1,1622
3,19,My Favorite Mistake,8,1499
3,20,Time After Time,8,1483
3,21,Desire,7.9,1486
3,22,"The Other Side of This Life, Part 1",6.8,1777
3,23,"The Other Side of This Life, Part 2",7.1,1644
3,24,Testing 1-2-3,8.3,1498
3,25,Didn't We Almost Have It All?,8.7,2030
4,1,A Change Is Gonna Come,8,1627
4,2,Love/Addiction,7.7,1423
4,3,Let the Truth Sting,7.9,1445
4,4,The Heart of the Matter,7.9,1472
4,5,Haunt You Every Day,7.8,1438
4,6,Kung Fu Fighting,7.8,1375
4,7,Physical Attraction... Chemical Reaction,7.7,1387
4,8,Forever Young,7.9,1449
4,9,Crash Into Me: Part 1,8.5,1607
4,10,Crash Into Me: Part 2,8.4,1523
4,11,Lay Your Hands on Me,7.9,1429
4,12,Where the Wild Things Are,8,1379
4,13,Piece of My Heart,8.1,1386
4,14,The Becoming,8,1586
4,15,Losing My Mind,8,1431
4,16,Freedom: Part 1,8.6,1782
4,17,Freedom: Part 2,8.8,1523
5,1,Dream a Little Dream of Me: Part 1,8.2,1599
5,2,Dream a Little Dream of Me: Part 2,8.2,1240
5,3,Here Comes the Flood,8.1,1473
5,4,Brave New World,8.2,1577
5,5,There's No 'I' in Team,8.3,1540
5,6,Life During Wartime,8.2,1403
5,7,Rise Up,8.3,1544
