season,episode,title,rating,votes
1,1,Rookies,9,39603
1,2,Olympians,9.2,38170
1,3,Hunter,9.2,38817
1,4,Rose,9.4,39214
1,5,I'll Believe in Anything,9.8,75675
1,6,The Cottage,9.7,48917
