season,episode,title,rating,votes
1,1,"To You, in 2000 Years: The Fall of Shiganshina, Part 1",9.2,54464
1,2,"That Day: The Fall of Shiganshina, Part 2",8.5,39759
1,3,"A Dim Light Amid Despair: Humanity's Comeback, Part 1",8.1,38080
1,4,"The Night of the Closing Ceremony: Humanity's Comeback, Part 2",8.6,36099
1,5,"First Battle: The Struggle for Trost, Part 1",9.3,38451
1,6,"The World the Girl Saw: The Struggle for Trost, Part 2",8.9,36161
1,7,"Small Blade: The Struggle for Trost, Part 3",8.9,35268
1,8,"I Can Hear His Heartbeat: The Struggle for Trost, Part 4",9.2,35387
1,9,"Whereabouts of His Left Arm: The Struggle for Trost, Part 5",8.8,33186
1,10,"Response: The Struggle for Trost, Part 6",8.3,32501
1,11,"Idol: The Struggle for Trost, Part 7",8.3,31943
1,12,"Wound: The Struggle for Trost, Part 8",8.3,31584
1,13,"Primal Desire: The Struggle for Trost, Part 9",8.9,32969
1,14,"Can't Look Into His Eyes Yet: Eve of The Counterattack, Part 1",8.5,31352
1,15,"Special Operations Squad: Eve of the Counterattack, Part 2",8.1,32351
1,16,"What Needs to Be Done Now: Eve of the Counterattack, Part 3",8.2,31030
1,17,"Female Titan: The 57th Expedition Beyond the Walls, Part 1",9.1,33218
1,18,"Forest of Giant Trees: The 57th Expedition Beyond the Walls, Part 2",8.9,31308
1,19,"Bite: The 57th Exterior Scouting Mission, Part 3",8.9,31701
1,20,"Erwin Smith: The 57th Expedition Beyond the Walls, Part 4",9.1,32328
1,21,"Crushing Blow: The 57th Exterior Scouting Mission, Part 5",9.6,41003
1,22,"The Defeated: The 57th Expedition Beyond the Walls, Part 6",9.1,32636
1,23,"Smile: Raid on Stohess District, Part 1",9,32635
1,24,"Mercy: Raid on Stohess District, Part 2",9.2,32488
1,25,"Wall: Raid on Stohess District, Part 3",9.4,36881
2,1,Beast Titan,9.2,33990
2,2,I'm Home,8.5,29530
2,3,Southwestward,8.6,29140
2,4,Soldier,9.1,31128
2,5,Historia,9.1,31566
2,6,Warrior,9.8,72971
2,7,Close Combat,9.6,39279
2,8,The Hunters,8.4,28999
2,9,Opening,8.6,29023
2,10,Children,9,31139
2,11,Charge,9.6,37143
2,12,Scream,9.7,53765
3,1,Smoke Signal,8.8,32927
3,2,Pain,9.2,35270
3,3,Old Story,8.7,30031
3,4,Trust,8.5,30024
3,5,Reply,9,31353
3,6,Sin,9.2,33180
3,7,Wish,9.5,37755
3,8,Outside the Walls of Orvud District,8.9,30759
3,9,Ruler of the Walls,9.3,32377
3,10,Friends,9.2,32039
3,11,Bystander,9.1,32344
3,12,Night of the Battle to Retake the Wall,8.9,32298
3,13,The Town Where Everything Began,9.6,43224
3,14,Thunder Spears,9.6,41735
3,15,Descent,9.6,43200
3,16,Perfect Game,9.8,120658
3,17,Yusha,9.8,167077
3,18,Midnight Sun,9.8,95884
3,19,The Basement,9.2,39300
3,20,That Day,9.8,75910
3,21,Attack Titan,9.7,49982
3,22,The Other Side of the Wall,9.5,44057
4,1,The Other Side of the Sea,9.2,53970
4,2,Midnight Train,8.6,47937
4,3,The Door of Hope,9.2,48989
4,4,From One Hand to Another,8.9,48256
4,5,Declaration of War,9.8,104250
4,6,The War Hammer Titan,9.8,104491
4,7,Assault,9.8,131151
4,8,Assassin's Bullet,9.5,56550
4,9,Brave Volunteers,8.9,45183
4,10,A Sound Argument,8.5,41187
4,11,Deceiver,8.8,39636
4,12,Guides,8.9,40657
4,13,Children of the Forest,9.5,50672
4,14,Savagery,9.7,56258
4,15,Sole Salvation,9.5,47520
4,16,Above and Below,9.4,46842
4,17,Judgment,9.1,56286
4,18,Sneak Attack,9.3,51291
4,19,Two Brothers,9.7,97453
4,20,Memories of the Future,9.8,105614
4,21,"From You, 2000 Years Ago",9.8,103172
4,22,Thaw,9,39561
4,23,Sunset,8.5,32639
4,24,Pride,8.5,33032
4,25,Night of the End,8.6,32917
4,26,Traitor,9.2,35951
4,27,Retrospective,9.5,42219
4,28,The Dawn of Humanity,9.6,53614
4,29,The Final Chapters: Special 1,9.5,70242
4,30,The Final Chapters: Special 2,9,90765
