season,episode,title,rating,votes,episode_year
9,7,The Gang Gets Quarantined,8.8,3772,2013
9,8,Flowers for Charlie,8.8,4022,2013
9,9,The Gang Makes Lethal Weapon 6,8.1,2880,2013
9,10,The Gang Squashes Their Beefs,8.3,3243,2013
10,1,The Gang Beats Boggs,8.7,4188,2015
10,2,The Gang Group Dates,8.7,3711,2015
10,3,Psycho Pete Returns,7.5,3228,2015
10,4,Charlie Work,9.8,13631,2015
10,5,The Gang Spies Like U.S.,8.2,3210,2015
10,6,The Gang Misses the Boat,8.8,3743,2015
10,7,Mac Kills His Dad,7.9,2966,2015
10,8,The Gang Goes on Family Fight,9.1,4348,2015
10,9,Frank Retires,8,2944,2015
10,10,Ass Kickers United: Mac and Charlie Join a Cult,7.5,3040,2015
11,1,Chardee MacDennis 2: Electric Boogaloo,8.6,3681,2016
11,2,Frank Falls Out the Window,8,3250,2016
11,3,The Gang Hits the Slopes,8.5,4254,2016
11,4,Dee Made a Smut Film,7.6,3168,2016
11,5,Mac & Dennis Move to the Suburbs,9.4,6552,2016
11,6,Being Frank,8.3,3979,2016
11,7,McPoyle vs. Ponderosa: The Trial of the Century,8.7,3808,2016
11,8,Charlie Catches a Leprechaun,8.5,3389,2016
11,9,The Gang Goes to Hell,8.4,3247,2016
11,10,The Gang Goes to Hell: Part Two,8.4,3332,2016
12,1,The Gang Turns Black,8.6,5615,2017
12,2,The Gang Goes to a Water Park,9.5,6802,2017
12,3,Old Lady House: A Situation Comedy,8.5,3814,2017
12,4,Wolf Cola: A Public Relations Nightmare,8,3304,2017
12,5,Making Dennis Reynolds a Murderer,8.6,3905,2017
12,6,Hero or Hate Crime?,9.4,5868,2017
12,7,PTSDee,8.6,3580,2017
12,8,The Gang Tends Bar,8.1,3070,2017
12,9,A Cricket's Tale,7.3,3210,2017
12,10,Dennis' Double Life,8.5,3287,2017
13,1,The Gang Makes Paddy's Great Again,7.5,3817,2018
13,2,The Gang Escapes,7.9,3471,2018
13,3,The Gang Beats Boggs: Ladies Reboot,6.6,4623,2018
13,4,Time's Up for the Gang,9.2,4831,2018
13,5,The Gang Gets New Wheels,8.9,4098,2018
13,6,The Gang Solves the Bathroom Problem,8.2,3498,2018
13,7,The Gang Does a Clip Show,7.5,3511,2018
13,8,Charlie's Home Alone,6.8,3547,2018
13,9,The Gang Wins the Big Game,7.1,3196,2018
13,10,Mac Finds His Pride,8.7,7093,2018
14,1,The Gang Gets Romantic,7.8,3236,2019
14,2,Thunder Gun 4: Maximum Cool,7.8,3060,2019
14,3,Dee Day,8.3,2741,2019
14,4,The Gang Chokes,8,2812,2019
14,5,The Gang Texts,8,3068,2019
14,6,The Janitor Always Mops Twice,8.5,3560,2019
14,7,The Gang Solves Global Warming,7.9,2639,2019
14,8,Paddy's Has a Jumper,8.3,2688,2019
14,9,A Woman's Right to Chop,7.8,2505,2019
14,10,Waiting for Big Mo,7.6,2693,2019
15,1,2020: A Year In Review,8,3434,2021
15,2,The Gang Makes Lethal Weapon 7,7.7,2913,2021
15,3,The Gang Buys a Roller Rink,7.6,2749,2021
15,4,The Gang Replaces Dee With a Monkey,8,2574,2021
15,5,The Gang Goes to Ireland,8,2515,2021
15,6,The Gang's Still in Ireland,8.4,2630,2021
15,7,Dee Sinks in a Bog,7.9,2287,2021
15,8,The Gang Carries a Corpse Up a Mountain,8.8,3212,2021
16,1,The Gang Inflates,8.1,2899,2023
16,2,Frank Shoots Every Member of the Gang,7.7,2698,2023
16,3,The Gang Gets Cursed,7.5,2352,2023
16,4,Frank vs. Russia,8.7,3251,2023
16,5,Celebrity Booze: The Ultimate Cash Grab,8,2533,2023
16,6,Risk E. Rat's Pizza & Amusement Center,7.8,2305,2023
16,7,The Gang Goes Bowling,8.6,2587,2023
16,8,Dennis Takes a Mental Health Day,9.2,3865,2023
17,1,The Gang F***s Up Abbott Elementary,6.9,2830,2025
17,2,Frank Is in a Coma,8.5,2744,2025
17,3,Mac and Dennis Become EMTs,8.9,3170,2025
17,4,Thought Leadership: A Corporate Conversation,7.6,1957,2025
17,5,The Gang Goes to a Dog Track,8.1,2121,2025
17,6,Overage Drinking: A National Concern,7.5,1819,2025
17,7,The Gang Gets Ready for Prime Time,9,2509,2025
17,8,The Golden Bachelor Live,8.5,2038,2025
18,1,Frank Marries a Corpse,7.9,1082,2026
18,2,Dennis and Dee Don't Get Rich,8.1,973,2026
18,3,The Gang Gets Tested,8.1,861,2026
18,4,2026: A Virtual Insanity,7.4,714,2026
18,5,The Gang Goes to the Ren Faire,8.3,581,2026
