season,episode,title,rating,votes,episode_year
7,5,Unplanned Parenthood,8.1,3107,2010
7,6,Office Politics,7.9,2973,2010
7,7,A Pox on Our House,8.6,3534,2010
7,8,Small Sacrifices,7.5,2928,2010
7,9,Larger Than Life,8.2,3070,2011
7,10,Carrot or Stick,7.8,2916,2011
7,11,Family Practice,8.5,3334,2011
7,12,You Must Remember This,7.7,2871,2011
7,13,Two Stories,8.8,4391,2011
7,14,Recession Proof,7.8,2908,2011
7,15,Bombshells,8.5,3982,2011
7,16,Out of the Chute,8.7,3851,2011
7,17,Fall from Grace,8.3,3228,2011
7,18,The Dig,8.8,3663,2011
7,19,Last Temptation,8.3,3082,2011
7,20,Changes,7.7,2747,2011
7,21,The Fix,7.6,2756,2011
7,22,After Hours,9.1,4442,2011
7,23,Moving On,8.4,3827,2011
8,1,Twenty Vicodin,8.8,4309,2011
8,2,Transplant,8,3204,2011
8,3,Charity Case,8,3057,2011
8,4,Risky Business,7.7,2884,2011
8,5,The Confession,8.2,2979,2011
8,6,Parents,7.8,2764,2011
8,7,Dead & Buried,8.1,2900,2011
8,8,Perils of Paranoia,7.6,2780,2011
8,9,Better Half,7.8,2888,2012
8,10,Runaways,7.6,2743,2012
8,11,Nobody's Fault,9.1,4456,2012
8,12,Chase,8.8,3899,2012
8,13,Man of the House,7.8,2765,2012
8,14,Love Is Blind,7.8,2861,2012
8,15,Blowing the Whistle,7.3,2724,2012
8,16,Gut Check,7.5,2700,2012
8,17,We Need the Eggs,7.7,2735,2012
8,18,Body and Soul,7.8,2919,2012
8,19,The C Word,9,4213,2012
8,20,Post Mortem,8.8,3334,2012
8,21,Holding On,9,3973,2012
8,22,Everybody Dies,9.3,7986,2012
8,23,House M.D. Swan Song,8.3,225,2012
