season,episode,title,rating,votes
1,1,Pilot,7.5,6745
1,2,Spanish 101,7.7,5863
1,3,Introduction to Film,8.1,5824
1,4,Social Psychology,8,5357
1,5,Advanced Criminal Law,7.7,5141
1,6,"Football, Feminism and You",7.6,5037
1,7,Introduction to Statistics,8.6,5780
1,8,Home Economics,7.8,4920
1,9,Debate 109,8.7,5826
1,10,Environmental Science,8.1,4963
1,11,Politics of Human Sexuality,7.7,4751
1,12,Comparative Religion,8.3,5125
1,13,Investigative Journalism,7.8,4903
1,14,Interpretive Dance,7.8,4672
1,15,Romantic Expressionism,7.9,4641
1,16,Communication Studies,8.3,4815
1,17,Physical Education,8.9,5947
1,18,Basic Genealogy,7.8,4668
1,19,Beginner Pottery,8.3,4909
1,20,The Science of Illusion,8.3,4806
1,21,Contemporary American Poultry,9.3,7557
1,22,The Art of Discourse,7.8,4839
1,23,Modern Warfare,9.8,16913
1,24,English as a Second Language,8.1,4553
1,25,Pascal's Triangle Revisited,8.4,4902
2,1,Anthropology 101,8.6,5243
2,2,Accounting for Lawyers,8.2,4721
2,3,The Psychology of Letting Go,7.9,4557
2,4,Basic Rocket Science,8.6,5423
2,5,Messianic Myths and Ancient Peoples,7.7,5052
2,6,Epidemiology,9.2,7376
2,7,Aerodynamics of Gender,8.3,5134
2,8,Cooperative Calligraphy,9.1,6344
2,9,Conspiracy Theories and Interior Design,9.4,7668
2,10,Mixology Certification,8.4,5053
2,11,Abed's Uncontrollable Christmas,8.6,6626
2,12,Asian Population Studies,7.9,4331
2,13,Celebrity Pharmacology 212,7.8,4465
2,14,Advanced Dungeons & Dragons,9.5,8487
2,15,Early 21st Century Romanticism,7.9,4427
2,16,Intermediate Documentary Filmmaking,8.7,5129
2,17,Intro to Political Science,8.1,4561
2,18,Custody Law and Eastern European Diplomacy,7.3,4269
2,19,Critical Film Studies,8.9,5889
2,20,Competitive Wine Tasting,7.4,4216
2,21,Paradigms of Human Memory,9,5867
2,22,Applied Anthropology and Culinary Arts,7.9,4242
2,23,A Fistful of Paintballs,9.6,9609
2,24,For a Few Paintballs More,9.5,7671
3,1,Biology 101,7.9,4499
3,2,Geography of Global Conflict,7.9,4445
3,3,Competitive Ecology,7.9,4458
3,4,Remedial Chaos Theory,9.8,15024
3,5,Horror Fiction in Seven Spooky Steps,8.7,5190
3,6,Advanced Gay,7.5,4352
3,7,Studies in Modern Movement,8.5,4721
3,8,Documentary Filmmaking: Redux,9,5878
3,9,Foosball and Nocturnal Vigilantism,8.3,4518
3,10,Regional Holiday Music,8.5,5383
3,11,Urban Matrimony and the Sandwich Arts,7.5,4144
3,12,Contemporary Impressionists,7.8,4240
3,13,Digital Exploration of Interior Design,8.1,4308
3,14,Pillows and Blankets,9.3,7023
3,15,Origins of Vampire Mythology,8,4206
3,16,Virtual Systems Analysis,8.5,4715
3,17,Basic Lupine Urology,9.4,7110
3,18,Course Listing Unavailable,8.1,4093
3,19,Curriculum Unavailable,9.1,5423
3,20,Digital Estate Planning,9.4,7104
3,21,The First Chang Dynasty,9,5019
3,22,Introduction to Finality,8.7,4501
4,1,History 101,7.1,4469
4,2,Paranormal Parentage,7.5,4107
4,3,Conventions of Space and Time,7.2,4047
4,4,Alternative History of the German Invasion,7,3848
4,5,Cooperative Escapism in Familial Relations,7.4,3891
4,6,Advanced Documentary Filmmaking,7.4,3772
4,7,Economics of Marine Biology,6.6,3827
4,8,Herstory of Dance,7.8,4050
4,9,Intro to Felt Surrogacy,6.8,4459
4,10,Intro to Knots,7.5,3780
4,11,Basic Human Anatomy,7.9,3911
4,12,Heroic Origins,8.1,4200
4,13,Advanced Introduction to Finality,7.6,3994
5,1,Repilot,7.6,4232
5,2,Introduction to Teaching,8.4,4297
5,3,Basic Intergluteal Numismatics,9,5633
5,4,Cooperative Polygraphy,9.2,5673
5,5,Geothermal Escapism,9.4,6314
5,6,Analysis of Cork-Based Networking,8,3972
5,7,Bondage and Beta Male Sexuality,7.7,3609
5,8,App Development and Condiments,8.9,5202
5,9,VCR Maintenance and Educational Publishing,7.9,3725
5,10,Advanced Advanced Dungeons & Dragons,8.3,4005
5,11,G.I. Jeff,7.7,4044
5,12,Basic Story,7.6,3387
5,13,Basic Sandwich,8,3541
6,1,Ladders,7.5,3855
6,2,Lawnmower Maintenance & Postnatal Care,7.3,3665
6,3,Basic Crisis Room Decorum,7.5,3464
6,4,Queer Studies & Advanced Waxing,7.9,3630
6,5,Laws of Robotics & Party Rights,7.4,3329
6,6,Basic Email Security,7.3,3412
6,7,Advanced Safety Features,7.1,3379
6,8,Intro to Recycled Cinema,7.7,3447
6,9,Grifting 101,7.5,3382
6,10,Basic RV Repair and Palmistry,7.3,3429
6,11,Modern Espionage,8.8,4296
6,12,Wedding Videography,8.5,3995
6,13,Emotional Consequences of Broadcast Television,9.4,7050
