season,episode,title,rating,votes,episode_year
4,6,Cherokee Hair Tampons,8,3507,2000
4,7,Chef Goes Nanners,8.2,3582,2000
4,8,Something You Can Do with Your Finger,8,3583,2000
4,9,Do the Handicapped Go to Hell?,8.2,3674,2000
4,10,Probably,8.2,3526,2000
4,11,4th Grade,8.1,3469,2000
4,12,Trapper Keeper,8,3421,2000
4,13,Helen Keller! The Musical,7.7,3268,2000
4,14,Pip,6.6,3597,2000
4,15,Fat Camp,8.4,3866,2000
4,16,The Wacky Molestation Adventure,8.7,4153,2000
4,17,A Very Crappy Christmas,7.4,3134,2000
5,1,It Hits the Fan,8.3,4061,2001
5,2,Cripple Fight,8.3,4019,2001
5,3,Super Best Friends,8.2,3410,2001
5,4,Scott Tenorman Must Die,9.6,12774,2001
5,5,Terrance and Phillip: Behind the Blow,6.9,3417,2001
5,6,Cartmanland,8.9,5174,2001
5,7,Proper Condom Use,8.6,4133,2001
5,8,Towelie,8.3,4196,2001
5,9,Osama Bin Laden Has Farty Pants,7.8,3961,2001
5,10,How to Eat with Your Butt,8,3751,2001
5,11,The Entity,8.2,3751,2001
5,12,Here Comes the Neighborhood,8,3586,2001
5,13,Kenny Dies,8.8,4995,2001
5,14,Butters' Very Own Episode,9,5620,2001
6,1,Jared Has Aides,8,3736,2002
6,2,Asspen,8.3,4194,2002
6,3,Freak Strike,7.9,3495,2002
6,4,Fun with Veal,7.9,3536,2002
6,5,The New Terrance and Phillip Movie Trailer,8,3758,2002
6,6,Professor Chaos,8.5,4015,2002
6,7,The Simpsons Already Did It,8.8,4861,2002
6,8,Red Hot Catholic Love,8.2,3766,2002
6,9,Free Hat,8.1,3674,2002
6,10,Bebe's Boobs Destroy Society,8.2,3834,2002
6,11,Child Abduction Is Not Funny,8.5,3847,2002
6,12,A Ladder to Heaven,8.7,4289,2002
6,13,The Return of the Fellowship of the Ring to the Two Towers,9.4,7197,2002
6,14,The Death Camp of Tolerance,8.7,4208,2002
6,15,The Biggest Douche in the Universe,8.6,3936,2002
6,16,My Future Self n' Me,8.6,3875,2002
6,17,Red Sleigh Down,8,3413,2002
7,1,Cancelled,8.4,3973,2003
7,2,Krazy Kripples,8.3,3964,2003
7,3,Toilet Paper,8.3,3763,2003
7,4,I'm a Little Bit Country,8,3532,2003
7,5,Fat Butt and Pancake Head,8.4,4038,2003
7,6,Lil' Crime Stoppers,8.6,3937,2003
7,7,Red Man's Greed,7.6,3330,2003
7,8,South Park Is Gay,8.1,3774,2003
7,9,Christian Rock Hard,9,5372,2003
7,10,Grey Dawn,8.1,3449,2003
7,11,Casa Bonita,9.2,6297,2003
7,12,All About Mormons,8.9,5066,2003
7,13,Butt Out,7.8,3484,2003
7,14,Raisins,8.6,4060,2003
7,15,It's Christmas in Canada,7.5,3237,2003
8,1,Good Times with Weapons,9.2,6566,2004
8,2,Up the Down Steroid,8.6,4197,2004
8,3,The Passion of the Jew,8.6,4669,2004
8,4,You Got F'd in the A,8.1,3738,2004
8,5,AWESOM-O,9.2,6532,2004
8,6,The Jeffersons,8.6,4385,2004
8,7,Goobacks,8.3,4078,2004
8,8,Douche and Turd,8.4,3854,2004
8,9,Something Wall-Mart This Way Comes,8.6,3982,2004
8,10,Pre-School,8.4,3822,2004
8,11,Quest for Ratings,8.2,3568,2004
8,12,Stupid Spoiled Whore Video Playset,8.4,3996,2004
8,13,Cartman's Incredible Gift,8.6,3934,2004
8,14,Woodland Critter Christmas,9.1,6201,2004
9,1,Mr. Garrison's Fancy New Vagina,7.6,4007,2005
9,2,"Die Hippie, Die",8.6,4313,2005
9,3,Wing,7.4,3302,2005
9,4,Best Friends Forever,8.5,3893,2005
9,5,The Losing Edge,8.8,4360,2005
9,6,The Death of Eric Cartman,9.2,5631,2005
9,7,Erection Day,7.6,3446,2005
9,8,Two Days Before the Day After Tomorrow,8.4,3850,2005
9,9,Marjorine,8.8,4339,2005
9,10,Follow That Egg,8,3258,2005
9,11,Ginger Kids,8.8,4401,2005
9,12,Trapped in the Closet,9.1,6376,2005
9,13,Free Willzyx,8.1,3649,2005
9,14,Bloody Mary,7.9,3456,2005
10,1,The Return of Chef,8,4002,2006
10,2,Smug Alert!,8.1,3689,2006
10,3,Cartoon Wars: Part 1,8.7,4094,2006
10,4,Cartoon Wars: Part 2,8.8,3983,2006
10,5,A Million Little Fibers,6.1,4245,2006
10,6,ManBearPig,7.9,4010,2006
10,7,Tsst,9.1,5754,2006
10,8,"Make Love, Not Warcraft",9.5,10642,2006
10,9,Mystery of the Urinal Deuce,8.2,3795,2006
10,10,Miss Teacher Bangs a Boy,8.5,4277,2006
10,11,Hell on Earth 2006,8,3605,2006
10,12,Go God Go,8.5,3982,2006
10,13,Go God Go XII,8.6,3868,2006
10,14,Stanley's Cup,7.4,4063,2006
11,1,With Apologies to Jesse Jackson,8.9,5354,2007
11,2,Cartman Sucks,9,5095,2007
11,3,Lice Capades,8,3871,2007
11,4,The Snuke,8.1,3795,2007
11,5,Fantastic Easter Special,8.1,3604,2007
11,6,D-Yikes!,7.6,3674,2007
11,7,Night of the Living Homeless,8.7,4578,2007
11,8,Le Petit Tourette,9,5100,2007
11,9,More Crap,8.1,3940,2007
11,10,Imaginationland,9,5606,2007
11,11,Imaginationland: Episode II,9,4960,2007
11,12,Imaginationland: Episode III,9,4941,2007
11,13,Guitar Queer-o,8.4,4206,2007
11,14,The List,8.5,4073,2007
12,1,Tonsil Trouble,8,3878,2008
12,2,Britney's New Look,7.1,3854,2008
12,3,Major Boobage,8.7,4763,2008
12,4,Canada on Strike,7.6,3479,2008
12,5,"Eek, a Penis!",7.6,3405,2008
12,6,Over Logging,8.5,4025,2008
12,7,Super Fun Time,8.4,3755,2008
12,8,The China Probrem,7.7,3708,2008
12,9,Breast Cancer Show Ever,8.8,4249,2008
12,10,Pandemic,8,3317,2008
12,11,Pandemic 2: The Startling,7.8,3220,2008
12,12,About Last Night...,7.6,3212,2008
12,13,Elementary School Musical,7.6,3240,2008
12,14,The Ungroundable,7.7,3210,2008
13,1,The Ring,8.1,3846,2009
13,2,The Coon,8.4,4006,2009
13,3,Margaritaville,8.5,4037,2009
13,4,"Eat, Pray, Queef",6.5,3527,2009
13,5,Fishsticks,8.8,5050,2009
13,6,Pinewood Derby,7.8,3309,2009
13,7,Fatbeard,8.2,3550,2009
13,8,Dead Celebrities,7.7,3267,2009
13,9,Butters' Bottom Bitch,8.9,4615,2009
13,10,W.T.F.,8.3,3492,2009
13,11,Whale Whores,8.1,3398,2009
13,12,The F Word,8.1,3473,2009
13,13,Dances with Smurfs,8.1,3317,2009
13,14,Pee,7.7,3295,2009
14,1,Sexual Healing,7.5,3289,2010
14,2,The Tale of Scrotie McBoogerballs,8,3522,2010
14,3,Medicinal Fried Chicken,8.8,4481,2010
14,4,You Have 0 Friends,8.7,4260,2010
14,5,200,8.8,3573,2010
14,6,201,8.8,3286,2010
14,7,Crippled Summer,6.8,3347,2010
14,8,Poor and Stupid,7.5,3149,2010
14,9,It's a Jersey Thing,7.8,3385,2010
14,10,Insheeption,8.1,3271,2010
14,11,Coon 2: Hindsight,8.1,3176,2010
14,12,Mysterion Rises,8.3,3252,2010
14,13,Coon vs. Coon and Friends,8.3,3157,2010
14,14,Crème Fraîche,8.2,3459,2010
15,1,HUMANCENTiPAD,7.7,4102,2011
15,2,Funnybot,6.4,3267,2011
15,3,Royal Pudding,6.7,3180,2011
15,4,T.M.I.,8.1,3343,2011
15,5,Crack Baby Athletic Association,7.5,3145,2011
15,6,City Sushi,8.1,3485,2011
15,7,You're Getting Old,8.6,4339,2011
15,8,Ass Burgers,8.1,3563,2011
15,9,The Last of the Meheecans,8.1,3220,2011
15,10,Bass to Mouth,7.5,2930,2011
15,11,Broadway Bro Down,7.8,2975,2011
15,12,1%,7.8,2937,2011
15,13,A History Channel Thanksgiving,7.2,2762,2011
15,14,The Poor Kid,7.9,2943,2011
16,1,Reverse Cowgirl,7.7,3378,2012
16,2,Cash for Gold,7.9,3354,2012
16,3,Faith Hilling,7.1,3066,2012
16,4,Jewpacabra,6.7,2933,2012
16,5,Butterballs,7.6,3134,2012
16,6,I Should Have Never Gone Ziplining,7.1,3754,2012
16,7,Cartman Finds Love,8,3234,2012
16,8,Sarcastaball,7.5,3034,2012
16,9,Raising the Bar,8.1,3170,2012
16,10,Insecurity,8.3,3224,2012
16,11,Going Native,6.7,2795,2012
16,12,A Nightmare on FaceTime,8.3,3272,2012
16,13,A Scause for Applause,7.1,2532,2012
16,14,Obama Wins!,7.4,2655,2012
17,1,"Let Go, Let Gov",7.4,2993,2013
17,2,Informative Murder Porn,8.1,3312,2013
17,3,World War Zimmerman,7.7,3259,2013
17,4,Goth Kids 3: Dawn of the Posers,6.8,3022,2013
17,5,Taming Strange,7,2777,2013
17,6,Ginger Cow,7.7,2941,2013
17,7,Black Friday,8.9,4647,2013
17,8,A Song of Ass and Fire,8.8,4069,2013
17,9,Titties and Dragons,8.8,3855,2013
17,10,The Hobbit,8.4,3586,2013
18,1,Go Fund Yourself,7.7,3395,2014
18,2,Gluten Free Ebola,7.7,3075,2014
18,3,The Cissy,8.5,3864,2014
18,4,Handicar,7.3,2991,2014
18,5,The Magic Bush,7.9,2975,2014
18,6,Freemium Isn't Free,8.1,3125,2014
18,7,Grounded Vindaloop,9.1,5579,2014
18,8,Cock Magic,8.3,3424,2014
18,9,Rehash,7.4,2745,2014
18,10,#HappyHolograms,6.8,2865,2014
19,1,Stunning and Brave,7.6,3749,2015
19,2,Where My Country Gone?,8.1,3460,2015
19,3,The City Part of Town,7.6,3204,2015
19,4,You're Not Yelping,8,3322,2015
19,5,Safe Space,8.3,3620,2015
19,6,Tweek x Craig,8.1,3933,2015
19,7,Naughty Ninjas,8.2,3042,2015
19,8,Sponsored Content,8.7,3763,2015
19,9,Truth and Advertising,8,2754,2015
19,10,PC Principal Final Justice,7.8,2740,2015
20,1,Member Berries,7.8,3274,2016
20,2,Skank Hunt,8.1,2933,2016
20,3,The Damned,8,2761,2016
20,4,Wieners Out,7.8,2659,2016
20,5,Douche and a Danish,7.3,2552,2016
20,6,Fort Collins,7.3,2489,2016
20,7,"Oh, Jeez",7.1,2499,2016
20,8,Members Only,7.3,2450,2016
20,9,Not Funny,7.3,2345,2016
20,10,The End of Serialization as We Know It,7.1,2539,2016
21,1,White People Renovating Houses,6.8,3455,2017
21,2,Put It Down,8,3703,2017
21,3,Holiday Special,7.6,2801,2017
21,4,Franchise Prequel,7.4,2724,2017
21,5,Hummels & Heroin,7.3,2733,2017
21,6,Sons A Witches,7.3,2623,2017
21,7,Doubling Down,7.5,2573,2017
21,8,Moss Piglets,7,2323,2017
21,9,Super Hard PCness,7.7,2469,2017
21,10,Splatty Tomato,7.2,2589,2017
22,1,Dead Kids,8.1,3640,2018
22,2,A Boy and a Priest,7.6,2918,2018
22,3,The Problem with a Poo,6.4,2727,2018
22,4,Tegridy Farms,7.8,2824,2018
22,5,The Scoots,8,2738,2018
22,6,Time to Get Cereal,7.7,2681,2018
22,7,Nobody Got Cereal?,7.7,2521,2018
22,8,Buddha Box,7.3,2461,2018
22,9,Unfulfilled,7.6,2311,2018
22,10,Bike Parade,7.6,2265,2018
23,1,Mexican Joker,7.4,3284,2019
23,2,Band in China,8.5,4126,2019
23,3,Shots!!!,7.4,2745,2019
23,4,Let Them Eat Goo,7.9,2713,2019
23,5,Tegridy Farms Halloween Special,7.1,2507,2019
23,6,Season Finale,7.1,2469,2019
23,7,Board Girls,8.1,3087,2019
23,8,Turd Burglars,7.5,2531,2019
23,9,Basic Cable,7.7,2381,2019
23,10,Christmas Snow,7.6,2392,2019
24,1,The Pandemic Special,8.3,6271,2020
24,2,South ParQ Vaccination Special,7.5,4408,2021
25,1,Pajama Day,7.2,3008,2022
25,2,The Big Fix,8,2987,2022
25,3,City People,7.3,2571,2022
25,4,Back to the Cold War,6.6,2496,2022
25,5,"Help, My Teenager Hates Me!",7.6,2601,2022
25,6,Credigree Weed St. Patrick's Day Special,7.1,2203,2022
26,1,Cupid Ye,7.3,3346,2023
26,2,The Worldwide Privacy Tour,8.3,4650,2023
26,3,Japanese Toilet,7.7,2913,2023
26,4,Deep Learning,8.3,3147,2023
26,5,DikinBaus Hot Dogs,7.8,2549,2023
26,6,Spring Break,6.6,2453,2023
27,1,Sermon on the 'Mount,9.3,14569,2025
27,2,Got a Nut,8.3,5850,2025
27,3,Sickofancy,7.4,3792,2025
27,4,Wok Is Dead,7.6,3428,2025
27,5,Conflict of Interest,7.5,3172,2025
28,1,Twisted Christian,6.7,3172,2025
28,2,The Woman in the Hat,7,2452,2025
28,3,Sora Not Sorry,7.2,2176,2025
28,4,Turkey Trot,7.2,1841,2025
28,5,The Crap Out,6.7,1743,2025
