season,episode,title,rating,votes
1,1,The Red Serpent,7.6,5838
1,2,Sacramentum Gladiatorum,7.9,4473
1,3,Legends,8,4188
1,4,The Thing in the Pit,8.3,4160
1,5,Shadow Games,8.9,4651
1,6,Delicate Things,8.5,4074
1,7,Great and Unfortunate Things,8.2,3781
1,8,Mark of the Brotherhood,8.2,3772
1,9,Whore,8.7,4116
1,10,Party Favors,9,4401
1,11,Old Wounds,8.6,3894
1,12,Revelations,9,4153
1,13,Kill Them All,9.6,7955
2,1,Fugitivus,8,3984
2,2,A Place in This World,8,3166
2,3,The Greater Good,8.2,3127
2,4,Empty Hands,8,3013
2,5,Libertus,9.2,4378
2,6,Chosen Path,8,2947
2,7,Sacramentum,8.5,3131
2,8,Balance,8.3,2934
2,9,Monsters,8.8,3336
2,10,Wrath of the Gods,9.3,4967
3,1,Enemies of Rome,8.5,3805
3,2,Wolves at the Gate,8.4,3098
3,3,Men of Honor,8.2,2960
3,4,Decimation,8.4,2981
3,5,Blood Brothers,8.8,3205
3,6,Spoils of War,8.6,3024
3,7,Mors Indecepta,8.4,2917
3,8,Separate Paths,8.9,3578
3,9,The Dead and the Dying,9.1,3713
3,10,Victory,9.7,9051
