season,episode,title,rating,votes
1,1,Ambush,7.3,7650
1,2,Rising Malevolence,7.3,6723
1,3,Shadow of Malevolence,7.3,6285
1,4,Destroy Malevolence,7.4,6126
1,5,Rookies,7.9,6690
1,6,Downfall of a Droid,6.5,5693
1,7,Duel of the Droids,7.1,5647
1,8,Bombad Jedi,6,5730
1,9,Cloak of Darkness,7.9,5756
1,10,Lair of Grievous,8.1,5911
1,11,Dooku Captured,7.3,5339
1,12,The Gungan General,6.9,5191
1,13,Jedi Crash,7.3,5189
1,14,Defenders of Peace,7.4,5146
1,15,Trespass,7.5,5206
1,16,The Hidden Enemy,7.6,5355
1,17,Blue Shadow Virus,6.6,4943
1,18,Mystery of a Thousand Moons,6.9,4823
1,19,Storm Over Ryloth,7.6,5054
1,20,Innocents of Ryloth,7.9,5202
1,21,Liberty on Ryloth,7.6,4933
1,22,Hostage Crisis,7.8,5042
2,1,Holocron Heist,7.8,4967
2,2,Cargo of Doom,8,4892
2,3,Children of the Force,7.6,4727
2,4,Senate Spy,6.8,4547
2,5,Landing at Point Rain,8.2,5201
2,6,Weapons Factory,7.8,4753
2,7,Legacy of Terror,7.6,4648
2,8,Brain Invaders,8,4778
2,9,Grievous Intrigue,7.8,4469
2,10,The Deserter,8.1,4734
2,11,Lightsaber Lost,7.5,4543
2,12,The Mandalore Plot,8,4826
2,13,Voyage of Temptation,8.1,4784
2,14,Duchess of Mandalore,7.6,4510
2,15,Senate Murders,6.7,4169
2,16,Cat and Mouse,7.5,4737
2,17,Bounty Hunters,7.5,4378
2,18,The Zillo Beast,7.3,4328
2,19,The Zillo Beast Strikes Back,7.6,4360
2,20,Death Trap,7.7,4348
2,21,R2 Come Home,7.5,4245
2,22,Lethal Trackdown,7.9,4303
3,1,Clone Cadets,7.8,5335
3,2,ARC Troopers,8.6,5229
3,3,Supply Lines,6.9,4486
3,4,Sphere of Influence,6.9,4017
3,5,Corruption,6.6,4160
3,6,The Academy,6.9,4119
3,7,Assassin,7.5,4128
3,8,Evil Plans,6.2,4026
3,9,Hunt for Ziro,7,4091
3,10,Heroes on Both Sides,7.5,4190
3,11,Pursuit of Peace,7.1,4041
3,12,Nightsisters,8.6,5028
3,13,Monster,8.7,5020
3,14,Witches of the Mist,8.9,5125
3,15,Overlords,8.9,5731
3,16,Altar of Mortis,8.6,5270
3,17,Ghosts of Mortis,8.9,5709
3,18,The Citadel,8.1,4405
3,19,Counter Attack,8,4259
3,20,Citadel Rescue,8.2,4299
3,21,Padawan Lost,7.6,4097
3,22,Wookiee Hunt,7.9,4152
4,1,Water War,7,4025
4,2,Gungan Attack,7,3907
4,3,Prisoners,7.1,3867
4,4,Shadow Warrior,7.1,3794
4,5,Mercy Mission,6.1,3802
4,6,Nomad Droids,6.2,3780
4,7,Darkness on Umbara,8.5,5147
4,8,The General,8.6,5099
4,9,Plan of Dissent,8.8,5114
4,10,Carnage of Krell,9.4,6503
4,11,Kidnapped,7.6,3912
4,12,Slaves of the Republic,7.8,3974
4,13,Escape from Kadavo,8.1,4006
4,14,A Friend in Need,7.9,4012
4,15,Deception,8.3,4245
4,16,Friends and Enemies,8.3,4166
4,17,The Box,8.7,4641
4,18,Crisis on Naboo,8.3,4131
4,19,Massacre,8.1,4230
4,20,Bounty,8.2,4197
4,21,Brothers,8.2,4484
4,22,Revenge,9.1,5332
5,1,Revival,8.8,5089
5,2,A War on Two Fronts,7.3,3885
5,3,Front Runners,7.3,3803
5,4,The Soft War,7.5,3776
5,5,Tipping Points,7.9,3894
5,6,The Gathering,7.8,4058
5,7,A Test of Strength,7.6,3826
5,8,Bound for Rescue,7.3,3740
5,9,A Necessary Bond,7.9,3842
5,10,Secret Weapons,6.3,3756
5,11,A Sunny Day in the Void,6,3847
5,12,Missing in Action,7.2,3811
5,13,Point of No Return,7,3635
5,14,Eminence,8.8,5077
5,15,Shades of Reason,9.1,5526
5,16,The Lawless,9.7,8440
5,17,Sabotage,8.1,4614
5,18,The Jedi Who Knew Too Much,9.1,5594
5,19,To Catch a Jedi,9.1,5401
5,20,The Wrong Jedi,9.7,9559
6,1,The Unknown,8.2,4425
6,2,Conspiracy,8.2,4355
6,3,Fugitive,8.4,4375
6,4,Orders,9,5261
6,5,An Old Friend,7,3624
6,6,The Rise of Clovis,7.2,3631
6,7,Crisis at the Heart,7.4,3619
6,8,The Disappeared: Part 1,6.4,3566
6,9,The Disappeared: Part 2,6.6,3539
6,10,The Lost One,8.6,4297
6,11,Voices,8.8,4675
6,12,Destiny,8.7,4537
6,13,Sacrifice,9.2,5310
7,1,The Bad Batch,8.2,6410
7,2,A Distant Echo,8.1,5795
7,3,On the Wings of Keeradaks,7.7,5584
7,4,Unfinished Business,8.5,5895
7,5,Gone with a Trace,6.4,5884
7,6,Deal No Deal,6.1,5787
7,7,Dangerous Debt,6,5819
7,8,Together Again,7,5547
7,9,Old Friends Not Forgotten,9.7,15936
7,10,The Phantom Apprentice,9.8,21168
7,11,Shattered,9.8,19344
7,12,Victory and Death,9.9,24644
