season,episode,title,rating,votes
1,1,Kassa,7.4,24094
1,2,That Would Be Me,7.3,21790
1,3,Reckoning,8.6,23670
1,4,Aldhani,7.8,20311
1,5,The Axe Forgets,7.6,19488
1,6,The Eye,9.1,25954
1,7,Announcement,8.1,19166
1,8,Narkina 5,8.2,19256
1,9,Nobody's Listening!,8.6,19723
1,10,One Way Out,9.5,29595
1,11,Daughter of Ferrix,8.4,18605
1,12,Rix Road,9.2,23273
2,1,One Year Later,7.8,17964
2,2,Sagrona Teema,7.4,17002
2,3,Harvest,8.5,18732
2,4,Ever Been to Ghorman?,7.7,15406
2,5,I Have Friends Everywhere,8.1,15464
2,6,What a Festive Evening,8.6,17014
2,7,Messenger,8.2,16612
2,8,Who Are You?,9.7,31502
2,9,Welcome to the Rebellion,9.6,27407
2,10,Make It Stop,9.5,22103
2,11,Who Else Knows?,9.3,20195
2,12,"Jedha, Kyber, Erso",9.4,21570
