year,title,id,nominees_or_winner,imdb_url,producers
2019,A Star Is Born,tt1517451,nominee,https://www.imdb.com/title/tt1517451/,NA
2019,Vice,tt6266538,nominee,https://www.imdb.com/title/tt6266538/,NA
2018,The Shape of Water,tt5580390,winner,https://www.imdb.com/title/tt5580390/,NA
2018,Call Me by Your Name,tt5726616,nominee,https://www.imdb.com/title/tt5726616/,NA
2018,Darkest Hour,tt4555426,nominee,https://www.imdb.com/title/tt4555426/,NA
2018,Dunkirk,tt5013056,nominee,https://www.imdb.com/title/tt5013056/,NA
2018,Get Out,tt5052448,nominee,https://www.imdb.com/title/tt5052448/,NA
2018,Lady Bird,tt4925292,nominee,https://www.imdb.com/title/tt4925292/,NA
2018,The Post,tt6294822,nominee,https://www.imdb.com/title/tt6294822/,NA
2018,"Three Billboards Outside Ebbing, Missouri",tt5027774,nominee,https://www.imdb.com/title/tt5027774/,NA
2018,Phantom Thread,tt5776858,nominee,https://www.imdb.com/title/tt5776858/,NA
2017,Moonlight,tt4975722,winner,https://www.imdb.com/title/tt4975722/,NA
2017,Arrival,tt2543164,nominee,https://www.imdb.com/title/tt2543164/,NA
2017,Fences,tt2671706,nominee,https://www.imdb.com/title/tt2671706/,NA
2017,Hacksaw Ridge,tt2119532,nominee,https://www.imdb.com/title/tt2119532/,NA
2017,Hell or High Water,tt2582782,nominee,https://www.imdb.com/title/tt2582782/,NA
2017,Hidden Figures,tt4846340,nominee,https://www.imdb.com/title/tt4846340/,NA
2017,La La Land,tt3783958,nominee,https://www.imdb.com/title/tt3783958/,NA
2017,Lion,tt3741834,nominee,https://www.imdb.com/title/tt3741834/,NA
2017,Manchester by the Sea,tt4034228,nominee,https://www.imdb.com/title/tt4034228/,NA
2016,Spotlight,tt1895587,winner,https://www.imdb.com/title/tt1895587/,NA
2016,The Revenant,tt1663202,nominee,https://www.imdb.com/title/tt1663202/,NA
2016,Room,tt3170832,nominee,https://www.imdb.com/title/tt3170832/,NA
2016,Brooklyn,tt2381111,nominee,https://www.imdb.com/title/tt2381111/,NA
2016,Bridge of Spies,tt3682448,nominee,https://www.imdb.com/title/tt3682448/,NA
2016,The Martian,tt3659388,nominee,https://www.imdb.com/title/tt3659388/,NA
2016,Mad Max: Fury Road,tt1392190,nominee,https://www.imdb.com/title/tt1392190/,NA
2016,The Big Short,tt1596363,nominee,https://www.imdb.com/title/tt1596363/,NA
2015,Birdman or (The Unexpected Virtue of Ignorance),tt2562232,winner,https://www.imdb.com/title/tt2562232/,NA
2015,American Sniper,tt2179136,nominee,https://www.imdb.com/title/tt2179136/,NA
2015,Boyhood,tt1065073,nominee,https://www.imdb.com/title/tt1065073/,NA
2015,The Imitation Game,tt2084970,nominee,https://www.imdb.com/title/tt2084970/,NA
2015,The Grand Budapest Hotel,tt2278388,nominee,https://www.imdb.com/title/tt2278388/,NA
2015,Selma,tt1020072,nominee,https://www.imdb.com/title/tt1020072/,NA
2015,The Theory of Everything,tt2980516,nominee,https://www.imdb.com/title/tt2980516/,NA
2015,Whiplash,tt2582802,nominee,https://www.imdb.com/title/tt2582802/,NA
2014,12 Years a Slave,tt2024544,winner,https://www.imdb.com/title/tt2024544/,NA
2014,The Wolf of Wall Street,tt0993846,nominee,https://www.imdb.com/title/tt0993846/,NA
2014,American Hustle,tt1800241,nominee,https://www.imdb.com/title/tt1800241/,NA
2014,Nebraska,tt1821549,nominee,https://www.imdb.com/title/tt1821549/,NA
2014,Captain Phillips,tt1535109,nominee,https://www.imdb.com/title/tt1535109/,NA
2014,Philomena,tt2431286,nominee,https://www.imdb.com/title/tt2431286/,NA
2014,Dallas Buyers Club,tt0790636,nominee,https://www.imdb.com/title/tt0790636/,NA
2014,Gravity,tt1454468,nominee,https://www.imdb.com/title/tt1454468/,NA
2014,Her,tt1798709,nominee,https://www.imdb.com/title/tt1798709/,NA
2013,Argo,tt1024648,winner,https://www.imdb.com/title/tt1024648/,NA
2013,Amour,tt1602620,nominee,https://www.imdb.com/title/tt1602620/,NA
2013,Beasts of the Southern Wild,tt2125435,nominee,https://www.imdb.com/title/tt2125435/,NA
2013,Django Unchained,tt1853728,nominee,https://www.imdb.com/title/tt1853728/,NA
2013,Les Misérables,tt1707386,nominee,https://www.imdb.com/title/tt1707386/,NA
2013,Life of Pi,tt0454876,nominee,https://www.imdb.com/title/tt0454876/,NA
2013,Lincoln,tt0443272,nominee,https://www.imdb.com/title/tt0443272/,NA
2013,Silver Linings Playbook,tt1045658,nominee,https://www.imdb.com/title/tt1045658/,NA
2013,Zero Dark Thirty,tt1790885,nominee,https://www.imdb.com/title/tt1790885/,NA
2012,The Artist,tt1655442,winner,https://www.imdb.com/title/tt1655442/,NA
2012,The Tree of Life,tt0478304,nominee,https://www.imdb.com/title/tt0478304/,NA
2012,The Descendants,tt1033575,nominee,https://www.imdb.com/title/tt1033575/,NA
2012,Extremely Loud & Incredibly Close,tt0477302,nominee,https://www.imdb.com/title/tt0477302/,NA
2012,The Help,tt1454029,nominee,https://www.imdb.com/title/tt1454029/,NA
2012,Hugo,tt0970179,nominee,https://www.imdb.com/title/tt0970179/,NA
2012,Midnight in Paris,tt1605783,nominee,https://www.imdb.com/title/tt1605783/,NA
2012,Moneyball,tt1210166,nominee,https://www.imdb.com/title/tt1210166/,NA
2012,War Horse,tt1568911,nominee,https://www.imdb.com/title/tt1568911/,NA
2011,The King's Speech,tt1504320,winner,https://www.imdb.com/title/tt1504320/,NA
2011,127 Hours,tt1542344,nominee,https://www.imdb.com/title/tt1542344/,NA
2011,Black Swan,tt0947798,nominee,https://www.imdb.com/title/tt0947798/,NA
2011,The Fighter,tt0964517,nominee,https://www.imdb.com/title/tt0964517/,NA
2011,Inception,tt1375666,nominee,https://www.imdb.com/title/tt1375666/,NA
2011,The Kids Are All Right,tt0842926,nominee,https://www.imdb.com/title/tt0842926/,NA
2011,The Social Network,tt1285016,nominee,https://www.imdb.com/title/tt1285016/,NA
2011,Toy Story 3,tt0435761,nominee,https://www.imdb.com/title/tt0435761/,NA
2011,True Grit,tt1403865,nominee,https://www.imdb.com/title/tt1403865/,NA
2011,Winter's Bone,tt1399683,nominee,https://www.imdb.com/title/tt1399683/,NA
2010,The Hurt Locker,tt0887912,winner,https://www.imdb.com/title/tt0887912/,NA
2010,A Serious Man,tt1019452,nominee,https://www.imdb.com/title/tt1019452/,NA
2010,An Education,tt1174732,nominee,https://www.imdb.com/title/tt1174732/,NA
2010,Avatar,tt0499549,nominee,https://www.imdb.com/title/tt0499549/,NA
2010,District 9,tt1136608,nominee,https://www.imdb.com/title/tt1136608/,NA
2010,Inglourious Basterds,tt0361748,nominee,https://www.imdb.com/title/tt0361748/,NA
2010,Precious,tt0929632,nominee,https://www.imdb.com/title/tt0929632/,NA
2010,The Blind Side,tt0878804,nominee,https://www.imdb.com/title/tt0878804/,NA
2010,Up,tt1049413,nominee,https://www.imdb.com/title/tt1049413/,NA
2010,Up in the Air,tt1193138,nominee,https://www.imdb.com/title/tt1193138/,NA
2009,Slumdog Millionaire,tt1010048,winner,https://www.imdb.com/title/tt1010048/,NA
2009,The Curious Case of Benjamin Button,tt0421715,nominee,https://www.imdb.com/title/tt0421715/,NA
2009,Frost/Nixon,tt0870111,nominee,https://www.imdb.com/title/tt0870111/,NA
2009,Milk,tt1013753,nominee,https://www.imdb.com/title/tt1013753/,NA
2009,The Reader,tt0976051,nominee,https://www.imdb.com/title/tt0976051/,NA
2008,No Country for Old Men,tt0477348,winner,https://www.imdb.com/title/tt0477348/,NA
2008,Atonement,tt0783233,nominee,https://www.imdb.com/title/tt0783233/,NA
2008,Juno,tt0467406,nominee,https://www.imdb.com/title/tt0467406/,NA
2008,Michael Clayton,tt0465538,nominee,https://www.imdb.com/title/tt0465538/,NA
2008,There Will Be Blood,tt0469494,nominee,https://www.imdb.com/title/tt0469494/,NA
2007,The Departed,tt0407887,winner,https://www.imdb.com/title/tt0407887/,NA
2007,Babel,tt0449467,nominee,https://www.imdb.com/title/tt0449467/,NA
2007,Letters from Iwo Jima,tt0498380,nominee,https://www.imdb.com/title/tt0498380/,NA
2007,Little Miss Sunshine,tt0449059,nominee,https://www.imdb.com/title/tt0449059/,NA
2007,The Queen,tt0436697,nominee,https://www.imdb.com/title/tt0436697/,NA
2006,Crash,tt0375679,winner,https://www.imdb.com/title/tt0375679/,NA
2006,Brokeback Mountain,tt0388795,nominee,https://www.imdb.com/title/tt0388795/,NA
2006,Capote,tt0379725,nominee,https://www.imdb.com/title/tt0379725/,NA
2006,"Good Night, and Good Luck.",tt0433383,nominee,https://www.imdb.com/title/tt0433383/,NA
2006,Munich,tt0408306,nominee,https://www.imdb.com/title/tt0408306/,NA
2005,Million Dollar Baby,tt0405159,winner,https://www.imdb.com/title/tt0405159/,NA
2005,The Aviator,tt0338751,nominee,https://www.imdb.com/title/tt0338751/,NA
2005,Finding Neverland,tt0308644,nominee,https://www.imdb.com/title/tt0308644/,NA
2005,Ray,tt0350258,nominee,https://www.imdb.com/title/tt0350258/,NA
2005,Sideways,tt0375063,nominee,https://www.imdb.com/title/tt0375063/,NA
2004,The Lord of the Rings: The Return of the King,tt0167260,winner,https://www.imdb.com/title/tt0167260/,NA
2004,Lost in Translation,tt0335266,nominee,https://www.imdb.com/title/tt0335266/,NA
2004,Master and Commander: The Far Side of the World,tt0311113,nominee,https://www.imdb.com/title/tt0311113/,NA
2004,Mystic River,tt0327056,nominee,https://www.imdb.com/title/tt0327056/,NA
2004,Seabiscuit,tt0329575,nominee,https://www.imdb.com/title/tt0329575/,NA
2003,Chicago,tt0299658,winner,https://www.imdb.com/title/tt0299658/,NA
2003,Gangs of New York,tt0217505,nominee,https://www.imdb.com/title/tt0217505/,NA
2003,The Hours,tt0274558,nominee,https://www.imdb.com/title/tt0274558/,NA
2003,The Lord of the Rings: The Two Towers,tt0167261,nominee,https://www.imdb.com/title/tt0167261/,NA
2003,The Pianist,tt0253474,nominee,https://www.imdb.com/title/tt0253474/,NA
2002,A Beautiful Mind,tt0268978,winner,https://www.imdb.com/title/tt0268978/,NA
2002,Gosford Park,tt0280707,nominee,https://www.imdb.com/title/tt0280707/,NA
2002,In the Bedroom,tt0247425,nominee,https://www.imdb.com/title/tt0247425/,NA
2002,The Lord of the Rings: The Fellowship of the Ring,tt0120737,nominee,https://www.imdb.com/title/tt0120737/,NA
2002,Moulin Rouge!,tt0203009,nominee,https://www.imdb.com/title/tt0203009/,NA
2001,Gladiator,tt0172495,winner,https://www.imdb.com/title/tt0172495/,NA
2001,Chocolat,tt0241303,nominee,https://www.imdb.com/title/tt0241303/,NA
2001,"Crouching Tiger, Hidden Dragon",tt0190332,nominee,https://www.imdb.com/title/tt0190332/,NA
2001,Erin Brockovich,tt0195685,nominee,https://www.imdb.com/title/tt0195685/,NA
2001,Traffic,tt0181865,nominee,https://www.imdb.com/title/tt0181865/,NA
2000,American Beauty,tt0169547,winner,https://www.imdb.com/title/tt0169547/,NA
2000,The Cider House Rules,tt0124315,nominee,https://www.imdb.com/title/tt0124315/,NA
2000,The Green Mile,tt0120689,nominee,https://www.imdb.com/title/tt0120689/,NA
2000,The Insider,tt0140352,nominee,https://www.imdb.com/title/tt0140352/,NA
2000,The Sixth Sense,tt0167404,nominee,https://www.imdb.com/title/tt0167404/,NA
1999,Shakespeare in Love,tt0138097,winner,https://www.imdb.com/title/tt0138097/,NA
1999,Elizabeth,tt0127536,nominee,https://www.imdb.com/title/tt0127536/,NA
1999,Life Is Beautiful,tt0118799,nominee,https://www.imdb.com/title/tt0118799/,NA
1999,Saving Private Ryan,tt0120815,nominee,https://www.imdb.com/title/tt0120815/,NA
1999,The Thin Red Line,tt0120863,nominee,https://www.imdb.com/title/tt0120863/,NA
1998,Titanic,tt0120338,winner,https://www.imdb.com/title/tt0120338/,NA
1998,As Good as It Gets,tt0119822,nominee,https://www.imdb.com/title/tt0119822/,NA
1998,The Full Monty,tt0119164,nominee,https://www.imdb.com/title/tt0119164/,NA
1998,Good Will Hunting,tt0119217,nominee,https://www.imdb.com/title/tt0119217/,NA
1998,L.A. Confidential,tt0119488,nominee,https://www.imdb.com/title/tt0119488/,NA
1997,The English Patient,tt0116209,winner,https://www.imdb.com/title/tt0116209/,NA
1997,Fargo,tt0116282,nominee,https://www.imdb.com/title/tt0116282/,NA
1997,Jerry Maguire,tt0116695,nominee,https://www.imdb.com/title/tt0116695/,NA
1997,Secrets & Lies,tt0117589,nominee,https://www.imdb.com/title/tt0117589/,NA
1997,Shine,tt0117631,nominee,https://www.imdb.com/title/tt0117631/,NA
1996,Braveheart,tt0112573,winner,https://www.imdb.com/title/tt0112573/,NA
1996,Apollo 13,tt0112384,nominee,https://www.imdb.com/title/tt0112384/,NA
1996,Babe,tt0112431,nominee,https://www.imdb.com/title/tt0112431/,NA
1996,The Postman,tt0110877,nominee,https://www.imdb.com/title/tt0110877/,NA
1996,Sense and Sensibility,tt0114388,nominee,https://www.imdb.com/title/tt0114388/,NA
1995,Forrest Gump,tt0109830,winner,https://www.imdb.com/title/tt0109830/,NA
1995,Four Weddings and a Funeral,tt0109831,nominee,https://www.imdb.com/title/tt0109831/,NA
1995,Pulp Fiction,tt0110912,nominee,https://www.imdb.com/title/tt0110912/,NA
1995,Quiz Show,tt0110932,nominee,https://www.imdb.com/title/tt0110932/,NA
1995,The Shawshank Redemption,tt0111161,nominee,https://www.imdb.com/title/tt0111161/,NA
1994,Schindler's List,tt0108052,winner,https://www.imdb.com/title/tt0108052/,NA
1994,The Fugitive,tt0106977,nominee,https://www.imdb.com/title/tt0106977/,NA
1994,In the Name of the Father,tt0107207,nominee,https://www.imdb.com/title/tt0107207/,NA
1994,The Piano,tt0107822,nominee,https://www.imdb.com/title/tt0107822/,NA
1994,The Remains of the Day,tt0107943,nominee,https://www.imdb.com/title/tt0107943/,NA
1993,Unforgiven,tt0105695,winner,https://www.imdb.com/title/tt0105695/,NA
1993,The Crying Game,tt0104036,nominee,https://www.imdb.com/title/tt0104036/,NA
1993,A Few Good Men,tt0104257,nominee,https://www.imdb.com/title/tt0104257/,NA
1993,Howards End,tt0104454,nominee,https://www.imdb.com/title/tt0104454/,NA
1993,Scent of a Woman,tt0105323,nominee,https://www.imdb.com/title/tt0105323/,NA
1992,The Silence of the Lambs,tt0102926,winner,https://www.imdb.com/title/tt0102926/,NA
1992,Beauty and the Beast,tt0101414,nominee,https://www.imdb.com/title/tt0101414/,NA
1992,Bugsy,tt0101516,nominee,https://www.imdb.com/title/tt0101516/,NA
1992,JFK,tt0102138,nominee,https://www.imdb.com/title/tt0102138/,NA
1992,The Prince of Tides,tt0102713,nominee,https://www.imdb.com/title/tt0102713/,NA
1991,Dances with Wolves,tt0099348,winner,https://www.imdb.com/title/tt0099348/,NA
1991,Awakenings,tt0099077,nominee,https://www.imdb.com/title/tt0099077/,NA
1991,Ghost,tt0099653,nominee,https://www.imdb.com/title/tt0099653/,NA
1991,The Godfather Part III,tt0099674,nominee,https://www.imdb.com/title/tt0099674/,NA
1991,Goodfellas,tt0099685,nominee,https://www.imdb.com/title/tt0099685/,NA
1990,Driving Miss Daisy,tt0097239,winner,https://www.imdb.com/title/tt0097239/,NA
1990,Born on the Fourth of July,tt0096969,nominee,https://www.imdb.com/title/tt0096969/,NA
1990,Dead Poets Society,tt0097165,nominee,https://www.imdb.com/title/tt0097165/,NA
1990,Field of Dreams,tt0097351,nominee,https://www.imdb.com/title/tt0097351/,NA
1990,My Left Foot,tt0097937,nominee,https://www.imdb.com/title/tt0097937/,NA
1989,Rain Man,tt0095953,winner,https://www.imdb.com/title/tt0095953/,NA
1989,The Accidental Tourist,tt0094606,nominee,https://www.imdb.com/title/tt0094606/,NA
1989,Dangerous Liaisons,tt0094947,nominee,https://www.imdb.com/title/tt0094947/,NA
1989,Mississippi Burning,tt0095647,nominee,https://www.imdb.com/title/tt0095647/,NA
1989,Working Girl,tt0096463,nominee,https://www.imdb.com/title/tt0096463/,NA
1988,The Last Emperor,tt0093389,winner,https://www.imdb.com/title/tt0093389/,NA
1988,Broadcast News,tt0092699,nominee,https://www.imdb.com/title/tt0092699/,NA
1988,Fatal Attraction,tt0093010,nominee,https://www.imdb.com/title/tt0093010/,NA
1988,Hope and Glory,tt0093209,nominee,https://www.imdb.com/title/tt0093209/,NA
1988,Moonstruck,tt0093565,nominee,https://www.imdb.com/title/tt0093565/,NA
1987,Platoon,tt0091763,winner,https://www.imdb.com/title/tt0091763/,NA
1987,Children of a Lesser God,tt0090830,nominee,https://www.imdb.com/title/tt0090830/,NA
1987,Hannah and Her Sisters,tt0091167,nominee,https://www.imdb.com/title/tt0091167/,NA
1987,The Mission,tt0091530,nominee,https://www.imdb.com/title/tt0091530/,NA
1987,A Room with a View,tt0091867,nominee,https://www.imdb.com/title/tt0091867/,NA
1986,Out of Africa,tt0089755,winner,https://www.imdb.com/title/tt0089755/,NA
1986,The Color Purple,tt0088939,nominee,https://www.imdb.com/title/tt0088939/,NA
1986,Kiss of the Spider Woman,tt0089424,nominee,https://www.imdb.com/title/tt0089424/,NA
1986,Prizzi's Honor,tt0089841,nominee,https://www.imdb.com/title/tt0089841/,NA
1986,Witness,tt0090329,nominee,https://www.imdb.com/title/tt0090329/,NA
1985,Amadeus,tt0086879,winner,https://www.imdb.com/title/tt0086879/,NA
1985,The Killing Fields,tt0087553,nominee,https://www.imdb.com/title/tt0087553/,NA
1985,A Passage to India,tt0087892,nominee,https://www.imdb.com/title/tt0087892/,NA
1985,Places in the Heart,tt0087921,nominee,https://www.imdb.com/title/tt0087921/,NA
1985,A Soldier's Story,tt0088146,nominee,https://www.imdb.com/title/tt0088146/,NA
1984,Terms of Endearment,tt0086425,winner,https://www.imdb.com/title/tt0086425/,NA
1984,The Big Chill,tt0085244,nominee,https://www.imdb.com/title/tt0085244/,NA
1984,The Dresser,tt0085461,nominee,https://www.imdb.com/title/tt0085461/,NA
1984,The Right Stuff,tt0086197,nominee,https://www.imdb.com/title/tt0086197/,NA
1984,Tender Mercies,tt0086423,nominee,https://www.imdb.com/title/tt0086423/,NA
1983,Gandhi,tt0083987,winner,https://www.imdb.com/title/tt0083987/,NA
1983,E.T. the Extra-Terrestrial,tt0083866,nominee,https://www.imdb.com/title/tt0083866/,NA
1983,Missing,tt0084335,nominee,https://www.imdb.com/title/tt0084335/,NA
1983,Tootsie,tt0084805,nominee,https://www.imdb.com/title/tt0084805/,NA
1983,The Verdict,tt0084855,nominee,https://www.imdb.com/title/tt0084855/,NA
1982,Chariots of Fire,tt0082158,winner,https://www.imdb.com/title/tt0082158/,NA
1982,Atlantic City,tt0080388,nominee,https://www.imdb.com/title/tt0080388/,NA
1982,On Golden Pond,tt0082846,nominee,https://www.imdb.com/title/tt0082846/,NA
1982,Raiders of the Lost Ark,tt0082971,nominee,https://www.imdb.com/title/tt0082971/,NA
1982,Reds,tt0082979,nominee,https://www.imdb.com/title/tt0082979/,NA
1981,Ordinary People,tt0081283,winner,https://www.imdb.com/title/tt0081283/,NA
1981,Coal Miner's Daughter,tt0080549,nominee,https://www.imdb.com/title/tt0080549/,NA
1981,The Elephant Man,tt0080678,nominee,https://www.imdb.com/title/tt0080678/,NA
1981,Raging Bull,tt0081398,nominee,https://www.imdb.com/title/tt0081398/,NA
1981,Tess,tt0080009,nominee,https://www.imdb.com/title/tt0080009/,NA
1980,Kramer vs. Kramer,tt0079417,winner,https://www.imdb.com/title/tt0079417/,NA
1980,All That Jazz,tt0078754,nominee,https://www.imdb.com/title/tt0078754/,NA
1980,Apocalypse Now,tt0078788,nominee,https://www.imdb.com/title/tt0078788/,NA
1980,Breaking Away,tt0078902,nominee,https://www.imdb.com/title/tt0078902/,NA
1980,Norma Rae,tt0079638,nominee,https://www.imdb.com/title/tt0079638/,NA
1979,The Deer Hunter,tt0077416,winner,https://www.imdb.com/title/tt0077416/,NA
1979,Coming Home,tt0077362,nominee,https://www.imdb.com/title/tt0077362/,NA
1979,Heaven Can Wait,tt0077663,nominee,https://www.imdb.com/title/tt0077663/,NA
1979,Midnight Express,tt0077928,nominee,https://www.imdb.com/title/tt0077928/,NA
1979,An Unmarried Woman,tt0078444,nominee,https://www.imdb.com/title/tt0078444/,NA
1978,Annie Hall,tt0075686,winner,https://www.imdb.com/title/tt0075686/,NA
1978,The Goodbye Girl,tt0076095,nominee,https://www.imdb.com/title/tt0076095/,NA
1978,Julia,tt0076245,nominee,https://www.imdb.com/title/tt0076245/,NA
1978,Star Wars: Episode IV - A New Hope,tt0076759,nominee,https://www.imdb.com/title/tt0076759/,NA
1978,The Turning Point,tt0076843,nominee,https://www.imdb.com/title/tt0076843/,NA
1977,Rocky,tt0075148,winner,https://www.imdb.com/title/tt0075148/,NA
1977,All the President's Men,tt0074119,nominee,https://www.imdb.com/title/tt0074119/,NA
1977,Bound for Glory,tt0074235,nominee,https://www.imdb.com/title/tt0074235/,NA
1977,Network,tt0074958,nominee,https://www.imdb.com/title/tt0074958/,NA
1977,Taxi Driver,tt0075314,nominee,https://www.imdb.com/title/tt0075314/,NA
1976,One Flew Over the Cuckoo's Nest,tt0073486,winner,https://www.imdb.com/title/tt0073486/,NA
1976,Barry Lyndon,tt0072684,nominee,https://www.imdb.com/title/tt0072684/,NA
1976,Dog Day Afternoon,tt0072890,nominee,https://www.imdb.com/title/tt0072890/,NA
1976,Jaws,tt0073195,nominee,https://www.imdb.com/title/tt0073195/,NA
1976,Nashville,tt0073440,nominee,https://www.imdb.com/title/tt0073440/,NA
1975,The Godfather Part II,tt0071562,winner,https://www.imdb.com/title/tt0071562/,NA
1975,Chinatown,tt0071315,nominee,https://www.imdb.com/title/tt0071315/,NA
1975,The Conversation,tt0071360,nominee,https://www.imdb.com/title/tt0071360/,NA
1975,Lenny,tt0071746,nominee,https://www.imdb.com/title/tt0071746/,NA
1975,The Towering Inferno,tt0072308,nominee,https://www.imdb.com/title/tt0072308/,NA
1974,The Sting,tt0070735,winner,https://www.imdb.com/title/tt0070735/,NA
1974,American Graffiti,tt0069704,nominee,https://www.imdb.com/title/tt0069704/,NA
1974,Cries & Whispers,tt0069467,nominee,https://www.imdb.com/title/tt0069467/,NA
1974,The Exorcist,tt0070047,nominee,https://www.imdb.com/title/tt0070047/,NA
1974,A Touch of Class,tt0070819,nominee,https://www.imdb.com/title/tt0070819/,NA
1973,The Godfather,tt0068646,winner,https://www.imdb.com/title/tt0068646/,NA
