season,episode,title,rating,votes,episode_year
1,1,Rebirth,8.4,11866,2006
1,2,Confrontation,9,11755,2006
1,3,Dealings,8.4,9195,2006
1,4,Pursuit,8.8,9470,2006
1,5,Tactics,8.5,8980,2006
1,6,Unraveling,8.2,8540,2006
1,7,Overcast,9.2,11648,2006
1,8,Glare,8.4,8289,2006
1,9,Encounter,8.6,8453,2006
1,10,Doubt,8.2,8025,2006
1,11,Assault,8.7,8453,2006
1,12,Love,8.3,7823,2006
1,13,Confession,8.3,7716,2007
1,14,Friend,8.2,7624,2007
1,15,Wager,8.9,8732,2007
1,16,Decision,8.3,7565,2007
1,17,Execution,8,7548,2007
1,18,Ally,7.3,7357,2007
1,19,Matsuda,7.6,7299,2007
1,20,Makeshift,7.3,7199,2007
1,21,Performance,7.8,7147,2007
1,22,Guidance,8.2,7220,2007
1,23,Frenzy,8.9,8326,2007
1,24,Revival,9.4,11817,2007
1,25,Silence,9.6,17564,2007
1,26,Renewal,7,8860,2007
1,27,Abduction,7.2,6896,2007
1,28,Impatience,7.3,6724,2007
1,29,Father,8,9134,2007
1,30,Justice,7.6,6586,2007
1,31,Transfer,7.6,6616,2007
1,32,Selection,7.8,6721,2007
1,33,Scorn,7.1,6567,2007
1,34,Vigilance,7.2,6465,2007
1,35,Malice,8,6810,2007
1,36,1.28,9,9293,2007
1,37,New World,8.8,11838,2007
