season,episode,title,rating,votes,episode_year
1,1,Uno,8.4,36049,2015
1,2,Mijo,8.9,34098,2015
1,3,Nacho,8.6,29503,2015
1,4,Hero,8.3,27761,2015
1,5,Alpine Shepherd Boy,8,27477,2015
1,6,Five-O,9.4,38461,2015
1,7,Bingo,8.6,25744,2015
1,8,RICO,8.6,25194,2015
1,9,Pimento,9.4,31928,2015
1,10,Marco,8.6,26568,2015
2,1,Switch,8.2,23332,2016
2,2,Cobbler,8.4,22204,2016
2,3,Amarillo,8.2,21619,2016
2,4,Gloves Off,8.9,23249,2016
2,5,Rebecca,8,22869,2016
2,6,Bali Ha'i,8.4,21155,2016
2,7,Inflatable,8.3,20883,2016
2,8,Fifi,8.3,20623,2016
2,9,Nailed,9.3,24273,2016
2,10,Klick,9,22524,2016
3,1,Mabel,8.1,21780,2017
3,2,Witness,9,22254,2017
3,3,Sunk Costs,8.4,20612,2017
3,4,Sabrosito,8.9,22012,2017
3,5,Chicanery,9.7,44367,2017
3,6,Off Brand,8.4,20290,2017
3,7,Expenses,8.2,19955,2017
3,8,Slip,8.5,20059,2017
3,9,Fall,8.8,19743,2017
3,10,Lantern,9.2,24703,2017
4,1,Smoke,8.2,20843,2018
4,2,Breathe,8.8,20188,2018
4,3,Something Beautiful,8.4,19618,2018
4,4,Talk,8.2,19649,2018
4,5,Quite a Ride,8.4,19881,2018
4,6,Piñata,8.5,19523,2018
4,7,Something Stupid,8.3,19452,2018
4,8,Coushatta,8.8,20038,2018
4,9,Wiedersehen,9.1,20767,2018
4,10,Winner,9.6,31227,2018
5,1,Magic Man,8.7,22659,2020
5,2,50% Off,8.7,21792,2020
5,3,The Guy for This,9,22094,2020
5,4,Namaste,8.5,20873,2020
5,5,Dedicado a Max,8.5,21074,2020
5,6,Wexler v. Goodman,9.3,25435,2020
5,7,JMM,9.1,23437,2020
5,8,Bagman,9.7,40715,2020
5,9,Bad Choice Road,9.7,38784,2020
5,10,Something Unforgivable,9.4,30233,2020
6,1,Wine and Roses,8.8,29956,2022
6,2,Carrot and Stick,9.1,30145,2022
6,3,Rock and Hard Place,9.7,50805,2022
6,4,Hit and Run,8.6,27026,2022
6,5,Black and Blue,8.1,26447,2022
6,6,Axe and Grind,8.2,25832,2022
6,7,Plan and Execution,9.9,89085,2022
6,8,Point and Shoot,9.8,58601,2022
6,9,Fun and Games,9.4,37413,2022
6,10,Nippy,8.5,35205,2022
6,11,Breaking Bad,9,37032,2022
6,12,Waterworks,9.4,39954,2022
6,13,Saul Gone,9.8,81309,2022
