season,episode,title,rating,votes,episode_year
1,1,Smoke Gets in Your Eyes,8.1,7007,2007
1,2,Ladies Room,7.5,5282,2007
1,3,Marriage of Figaro,7.6,4895,2007
1,4,New Amsterdam,7.9,4657,2007
1,5,5G,8.1,4572,2007
1,6,Babylon,7.8,4477,2007
1,7,Red in the Face,8,4281,2007
1,8,The Hobo Code,8.3,4423,2007
1,9,Shoot,8.2,4236,2007
1,10,Long Weekend,8.2,4117,2007
1,11,Indian Summer,8.1,3907,2007
1,12,Nixon vs. Kennedy,9,4809,2007
1,13,The Wheel,9,5005,2007
2,1,For Those Who Think Young,7.6,3637,2008
2,2,Flight 1,7.8,3526,2008
2,3,The Benefactor,7.8,3466,2008
2,4,Three Sundays,8.1,3462,2008
2,5,The New Girl,8.3,3522,2008
2,6,Maidenform,7.9,3357,2008
2,7,The Gold Violin,8.4,3456,2008
2,8,A Night to Remember,8.3,3389,2008
2,9,Six Month Leave,8.5,3465,2008
2,10,The Inheritance,7.9,3241,2008
2,11,The Jet Set,8.3,3574,2008
2,12,The Mountain King,8.5,3470,2008
2,13,Meditations in an Emergency,8.9,3778,2008
3,1,Out of Town,8.1,3326,2009
3,2,Love Among the Ruins,7.7,3105,2009
3,3,My Old Kentucky Home,8,3309,2009
3,4,The Arrangements,8,3102,2009
3,5,The Fog,8,3136,2009
3,6,Guy Walks Into an Advertising Agency,9.1,4213,2009
3,7,Seven Twenty Three,8.4,3201,2009
3,8,Souvenir,7.9,3071,2009
3,9,Wee Small Hours,8.1,3030,2009
3,10,The Color Blue,8.3,3104,2009
3,11,The Gypsy and the Hobo,9.2,4214,2009
3,12,The Grown-Ups,8.9,3578,2009
3,13,Shut the Door. Have a Seat,9.7,7111,2009
4,1,Public Relations,8.5,3364,2010
4,2,Christmas Comes But Once a Year,8.2,3073,2010
4,3,The Good News,8.7,3389,2010
4,4,The Rejected,8.2,3031,2010
4,5,The Chrysanthemum and the Sword,8.6,3174,2010
4,6,Waldorf Stories,8.6,3211,2010
4,7,The Suitcase,9.7,8164,2010
4,8,The Summer Man,8.6,3320,2010
4,9,The Beautiful Girls,8.8,3343,2010
4,10,Hands and Knees,8.7,3063,2010
4,11,Chinese Wall,8.3,2860,2010
4,12,Blowing Smoke,8.8,3128,2010
4,13,Tomorrowland,9,3577,2010
5,1,"A Little Kiss, Part 1",8.5,3408,2012
5,2,"A Little Kiss, Part 2",8.4,3083,2012
5,3,Tea Leaves,7.8,2958,2012
5,4,Mystery Date,8.6,3219,2012
5,5,Signal 30,9.1,3924,2012
5,6,Far Away Places,9.1,4260,2012
5,7,At the Codfish Ball,8.7,3256,2012
5,8,Lady Lazarus,8.2,2962,2012
5,9,Dark Shadows,8,2800,2012
5,10,Christmas Waltz,8.2,2927,2012
5,11,The Other Woman,9.4,4529,2012
5,12,Commissions and Fees,9.4,4372,2012
5,13,The Phantom,8.6,3227,2012
6,1,"The Doorway, Part 1",7.5,3068,2013
6,2,"The Doorway, Part 2",7.6,2877,2013
6,3,Collaborators,7.8,2810,2013
6,4,To Have and to Hold,8,2775,2013
6,5,The Flood,8.2,2912,2013
6,6,For Immediate Release,8.8,3312,2013
6,7,Man with a Plan,7.9,2778,2013
6,8,The Crash,8.7,3647,2013
6,9,The Better Half,8.3,2849,2013
6,10,A Tale of Two Cities,8.1,2690,2013
6,11,Favors,8.7,3035,2013
6,12,The Quality of Mercy,8.5,2733,2013
6,13,In Care Of,9.1,3506,2013
7,1,Time Zones,7.9,2986,2014
7,2,A Day's Work,8.3,2871,2014
7,3,Field Trip,8.5,2970,2014
7,4,The Monolith,8.5,2839,2014
7,5,The Runaways,8.5,2883,2014
7,6,The Strategy,8.9,3310,2014
7,7,Waterloo,9.5,4685,2014
7,8,Severance,8.1,2957,2015
7,9,New Business,7.8,2812,2015
7,10,The Forecast,8.2,2810,2015
7,11,Time & Life,8.9,3062,2015
7,12,Lost Horizon,9,3304,2015
7,13,The Milk and Honey Route,9.1,3607,2015
7,14,Person to Person,9.3,5942,2015
